Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_4s_one_electron,J_total_K
2.75,0.04334915648586125,0.06970922765270542,0.020524526484924668,0.08175797935376898,0.00889459893391817,0.0002946630532002617,0.8113759540263058
2.8000000000000003,0.04323869605482964,0.06741442699783064,0.020305738893435663,0.08100196293050499,0.008201650065082168,0.0002800145046234465,0.7974194163703383
2.85,0.04312680185920911,0.0651650212241841,0.020054752594604576,0.0802310394987406,0.007602585619904913,0.0002657474098357716,0.7839606494777045
2.9000000000000004,0.0430134868545418,0.06296191893873582,0.019773009894613596,0.07944589671168603,0.007086928038125748,0.00025193681378210867,0.7709457166884353
2.95,0.04289876448155741,0.060805908051011305,0.019462332644051106,0.0786472378392583,0.00664514854950011,0.0002386397228373603,0.7583269684086273
3.0,0.04278264864515205,0.05869765908344533,0.01912482168265658,0.07783577937205853,0.006268600737723766,0.00022589721201948077,0.7460624366932211
3.0500000000000003,0.042665153693049115,0.05663772872067609,0.018762771756588963,0.07701224867992543,0.005949456334951923,0.00021373651962926243,0.7341152749495218
3.1,0.042546294394390304,0.05462656357118921,0.018378600129199014,0.07617738173084129,0.0056806436087806006,0.00020217305901568027,0.7224532412863041
3.1500000000000004,0.04242608591845633,0.05266450411448379,0.01797478723647401,0.07533192087564275,0.005455788591804472,0.000191212301188855,0.7110482236447005
3.2,0.042304543813675426,0.050751788807020415,0.01755382787492499,0.07447661270363598,0.005269159313754486,0.00018085150031484133,0.6998758045958994
3.25,0.04218168398704209,0.04888855832058153,0.017118191547338714,0.07361220597383347,0.005115613123964675,0.0001710812478665514,0.6889148635445802
3.3000000000000003,0.04205752268403862,0.047074859887291744,0.01667029072665749,0.07273944962611756,0.0049905471343746535,0.00016188685127669356,0.6781472140102057
3.35,0.04193207646912671,0.04531065172636948,0.016212455927529856,0.07185909087619688,0.0048898517678353645,0.00015324954012224692,0.6675572736503679
3.4000000000000004,0.04180536220685567,0.04359580752867879,0.015746916596993725,0.07097187339775933,0.004809867360996886,0.0001451475077983906,0.657131764725392
3.45,0.04167739704361653,0.041930120976288586,0.015275786949201065,0.07007853559474504,0.004747343743740389,0.00013755679982128027,0.6468594427689462
3.5,0.04154819839005745,0.040313310275494105,0.014801055973506876,0.06917980896616845,0.004699402696504563,0.00013045206176930368,0.6367308513159242
3.5500000000000003,0.0414177839041647,0.038745022683088395,0.014324580940473548,0.06827641656541826,0.004663503171739139,0.00012380716074300533,0.6267381006391407
3.6,0.04128617147500464,0.037224839007061715,0.013848083816504342,0.06736907155546157,0.0046374091550936015,0.00011759569439183917,0.6168746685548642
3.6500000000000004,0.04115337920711534,0.0357522780643352,0.013373150075273338,0.06645847586087968,0.004619160034989689,0.00011179140119670182,0.6071352214698607
3.7,0.04101942540553125,0.034326801079581214,0.012901229463313084,0.0655453189171753,0.004607043345244887,0.00010636848501237051,0.5975154539563845
3.75,0.04088432856142065,0.032947816010629224,0.012433638338639147,0.0646302765173152,0.004599569743840423,0.00010130186594897813,0.5880119452542608
3.8000000000000003,0.04074810733831295,0.0316146817873899,0.011971563255701456,0.06371400975501756,0.00459545009128626,9.656736864282361e-05,0.5786220312092745
3.85,0.04061078055889111,0.030326712452637055,0.011516065517902484,0.06279716406385913,0.0045935744939315255,9.214185786348528e-05,0.5693436902634686
3.9000000000000004,0.04047236719232357,0.02908318119435735,0.011068086460982876,0.06188036835087007,0.004592993180671329,8.800333031810172e-05,0.5601754422148941
3.95,0.04033288634210966,0.02788332426070373,0.010628453267367489,0.06096423422290495,0.004592899085534311,8.413097044198314e-05,0.5511162585614393
4.0,0.04019235723441264,0.02672634474986008,0.010197885143605206,0.060049355303729124,0.004592612013369428,8.050517696828946e-05,0.5421654833353156
4.05,0.04005079920685481,0.025611416268340296,0.00977699972087703,0.05913630663944268,0.004591564271093612,7.710756612965846e-05,0.5333227634214917
4.1000000000000005,0.039908231697749985,0.024537686452396245,0.009366319562630171,0.05822564418957966,0.004589287652554711,7.392095650047538e-05,0.5245879874348596
4.15,0.03976467423574953,0.0235042803482962,0.00896627868418843,0.05731790440096904,0.004585401670874478,7.092933971595946e-05,0.5159612323072453
4.2,0.0396201464298791,0.022510303648253526,0.008577229007056052,0.05641360386122566,0.004579602938055559,6.811784062669042e-05,0.5074427168066913
4.25,0.03947466795994453,0.021554845779736192,0.008199446685954908,0.05551323902855462,0.004571655597575539,6.547266984179909e-05,0.49903276127789403
4.3,0.0393282585672864,0.020636982846767498,0.007833138259708723,0.05461728603439912,0.004561382721578032,6.298107109232842e-05,0.49073175295448046
4.3500000000000005,0.03918093804586405,0.01975578042264076,0.007478446588215749,0.05372620055533987,0.0045486585900478315,6.06312653901255e-05,0.48254011625115745
4.4,0.03903272623365097,0.01891029619421422,0.007135456547170475,0.052840417750562106,0.004533401774978932,5.841239356969084e-05,0.4744582874968873
