E0_keV,Eprime_keV,E0_minus_Eprime_keV,theta_deg,q_gamma_keV_c,Q_au,Q_absolute_au
662.0,314.83394223714345,347.16605776285655,30.0,419.9645949856943,56.99410360158617,56.99410360158617
662.0,297.47429881667483,364.52570118332517,30.0,430.8661991730737,58.18784123446468,58.18784123446468
662.0,274.32746057115315,387.67253942884685,30.0,446.0390696728149,59.32141600725964,59.32141600725964
662.0,520.8108098438265,141.18919015617348,30.0,335.1373461544157,12.799677779585949,12.799677779585949
662.0,401.0962789939179,260.9037210060821,30.0,373.1194960755182,45.81150387851467,45.81150387851467
662.0,440.697436992021,221.30256300797902,30.0,356.5764689215943,37.2525541045417,37.2525541045417
662.0,599.8250609257589,62.17493907424114,30.0,332.06040290245323,-18.87401863309599,18.87401863309599
662.0,631.4801976735674,30.51980232643257,30.0,336.07277410398757,-32.631742750060496,32.631742750060496
662.0,289.1587656718925,372.8412343281075,30.0,436.2364632206565,58.65290677122679,58.65290677122679
662.0,256.8487891128088,405.1512108871912,30.0,457.93880534804134,59.86149103008834,59.86149103008834
662.0,503.2353538034365,158.7646461965635,30.0,338.3360611686948,18.946122557892785,18.946122557892785
662.0,627.3285565004246,34.67144349957539,30.0,335.3790873365681,-30.815863848881772,30.815863848881772
662.0,562.507790698914,99.49220930108595,30.0,331.17617996430823,-3.2390222555972197,3.2390222555972197
662.0,588.3283664608491,73.67163353915089,30.0,331.3405904154153,-13.964888878550637,13.964888878550637
662.0,191.64872769348753,470.35127230651244,30.0,505.1984006333507,59.868726496381726,59.868726496381726
662.0,587.459771575231,74.540228424769,30.0,331.30235360882915,-13.596815262226013,13.596815262226013
662.0,513.6078187916378,148.39218120836222,30.0,336.34091220594627,15.367516174549902,15.367516174549902
662.0,644.1467597449557,17.853240255044284,30.0,338.49522018646604,-38.1758653355922,38.1758653355922
662.0,450.55779480524126,211.44220519475874,30.0,353.0280633672196,34.754625479595326,34.754625479595326
662.0,450.279284472956,211.72071552704398,30.0,353.1250004586822,34.827207704121356,34.827207704121356
662.0,294.6061021716992,367.3938978283008,30.0,432.70798862840536,58.355818606492825,58.355818606492825
662.0,320.1676714038831,341.8323285961169,30.0,416.7030594419503,56.56386663025347,56.56386663025347
662.0,388.5063669502211,273.4936330497789,30.0,379.0949032330041,48.05187230318239,48.05187230318239
662.0,237.72024255351783,424.27975744648217,30.0,471.36046875393714,60.170885364797826,60.170885364797826
662.0,503.30859971766586,158.69140028233414,30.0,338.3208986484812,18.921359092485524,18.921359092485524
662.0,429.18697808562047,232.81302191437953,30.0,361.01537992177384,39.98197265454919,39.98197265454919
662.0,417.37347988730784,244.62652011269216,30.0,365.89182753330607,42.57587314005918,42.57587314005918
662.0,229.4667937778153,432.53320622218473,30.0,477.27176445236546,60.22029901195725,60.22029901195725
662.0,240.27488995463844,421.7251100453616,30.0,469.5450955622949,60.14561586329251,60.14561586329251
662.0,516.751069140033,145.248930859967,30.0,335.79722881156357,14.255104499722645,14.255104499722645
662.0,484.27593665467185,177.72406334532815,30.0,342.76501256246786,25.10385217054066,25.10385217054066
662.0,501.1839607131641,160.81603928683592,30.0,338.76687402760615,19.63668794191232,19.63668794191232
662.0,589.5647245022228,72.43527549777718,30.0,331.39893560299055,-14.489540490626927,14.489540490626927
662.0,399.8077438532829,262.1922561467171,30.0,373.71596499079567,46.05117557259291,46.05117557259291
662.0,607.2821184057526,54.71788159424739,30.0,332.738914447442,-22.089803955489277,22.089803955489277
662.0,335.8541154941283,326.1458845058717,30.0,407.3643767098833,55.11563381808005,55.11563381808005
662.0,263.1499468030507,398.8500531969493,30.0,453.60723644054667,59.69636390515087,59.69636390515087
662.0,485.7897559786864,176.2102440213136,30.0,342.3749203658048,24.631007403637543,24.631007403637543
662.0,188.47457249353062,473.5254275064694,30.0,507.60062645730017,59.79972207901916,59.79972207901916
662.0,148.7819977356929,513.2180022643071,30.0,538.3159114626693,58.49086627554457,58.49086627554457
662.0,186.53864731029543,475.46135268970454,30.0,509.06990128857893,59.754861745696815,59.754861745696815
662.0,514.6651105108037,147.33488948919626,30.0,336.15485173740774,14.994759110479,14.994759110479
662.0,240.2804774023868,421.7195225976132,30.0,469.54113257358955,60.145555327693216,60.145555327693216
662.0,268.30958585216285,393.69041414783715,30.0,450.0950246192501,59.536575649934306,59.536575649934306
662.0,215.2563470576183,446.7436529423817,30.0,487.6090354479353,60.19503170445099,60.19503170445099
662.0,630.5758305461623,31.42416945383775,30.0,335.91741664511727,-32.236057182894356,32.236057182894356
662.0,385.75805448729767,276.24194551270233,30.0,380.44222772139,48.51123472177874,48.51123472177874
662.0,432.9785576955315,229.0214423044685,30.0,359.5185416110615,39.10502459561961,39.10502459561961
662.0,488.460122808782,173.539877191218,30.0,341.7020646085755,23.788831228868325,23.788831228868325
662.0,591.0318855324814,70.9681144675186,30.0,331.4741425019233,-15.113227304476293,15.113227304476293
662.0,472.09253970755236,189.90746029244764,30.0,346.1296503490333,28.787079696859745,28.787079696859745
662.0,415.85670714261823,246.14329285738177,30.0,366.5408121815097,42.89383449831757,42.89383449831757
662.0,283.2352805092129,378.7647194907871,30.0,440.1177759979593,58.944076168888714,58.944076168888714
662.0,329.3775710015078,332.6224289984922,30.0,411.1732638722034,55.74735122513616,55.74735122513616
662.0,189.14345882534516,472.8565411746548,30.0,507.09370204729515,59.81473549175709,59.81473549175709
662.0,270.97357199370254,391.02642800629746,30.0,448.2941005161933,59.44520391673839,59.44520391673839
662.0,534.712197804983,127.28780219501698,30.0,333.24270290113196,7.66326977408189,7.66326977408189
662.0,391.3665809016249,270.6334190983751,30.0,377.7088526730214,47.562597192172866,47.562597192172866
662.0,590.6584797809268,71.34152021907323,30.0,331.45438719078413,-14.954382654544363,14.954382654544363
662.0,195.532301441239,466.46769855876096,30.0,502.27093877546594,59.9453393917303,59.9453393917303
662.0,579.6652835816973,82.33471641830272,30.0,331.06102860880947,-10.314232362620347,10.314232362620347
662.0,650.9026905621215,11.097309437878494,30.0,339.9732477225169,-41.12988429685346,41.12988429685346
662.0,196.76924140713487,465.23075859286513,30.0,501.3412532572687,59.967907934266364,59.967907934266364
662.0,138.31601396986608,523.683986030134,30.0,546.6074816114559,58.02093206877334,58.02093206877334
662.0,368.55930616392385,293.44069383607615,30.0,389.2086359687203,51.15120722706859,51.15120722706859
662.0,262.3676112136957,399.6323887863043,30.0,454.1425256961745,59.718641921162686,59.718641921162686
662.0,633.1501063125665,28.84989368743345,30.0,336.365842305742,-33.36251253904148,33.36251253904148
662.0,396.6565103869791,265.3434896130209,30.0,375.18933558879843,46.62728125555629,46.62728125555629
662.0,288.6763738005178,373.3236261994822,30.0,436.550830826723,58.677849542359645,58.677849542359645
662.0,367.39491700050155,294.60508299949845,30.0,389.82243950128606,51.31561630178602,51.31561630178602
662.0,631.6177206576508,30.382279342349193,30.0,336.09660547252474,-32.69191787232003,32.69191787232003
662.0,331.1078453873091,330.8921546126909,30.0,410.1491323872557,55.583303426847124,55.583303426847124
662.0,520.7844357425315,141.2155642574685,30.0,335.1414785706942,12.809199937006507,12.809199937006507
662.0,420.68580304663067,241.31419695336933,30.0,364.4925026408656,41.86962753047014,41.86962753047014
662.0,208.33899153420714,453.66100846579286,30.0,492.710841897538,60.134796310143045,60.134796310143045
662.0,123.36476810282234,538.6352318971776,30.0,558.5791326327186,57.2695382915781,57.2695382915781
662.0,426.91375535652594,235.08624464347406,30.0,361.9288799791816,40.49735513241349,40.49735513241349
662.0,606.5117162006688,55.48828379933116,30.0,332.66113763867304,-21.75660788553692,21.75660788553692
662.0,618.5111380710979,43.48886192890211,30.0,334.0722224349311,-26.96670066931662,26.96670066931662
662.0,197.85846820419363,464.1415317958064,30.0,500.52369038851833,59.98703976576179,59.98703976576179
662.0,570.2522163062433,91.74778369375667,30.0,331.0141127046811,-6.404567525705585,6.404567525705585
662.0,636.3814116386282,25.61858836137185,30.0,336.955712454822,-34.77691044751289,34.77691044751289
662.0,525.4373448185429,136.5626551814571,30.0,334.4438336672544,11.115984374158128,11.115984374158128
662.0,485.5990960116456,176.4009039883544,30.0,342.42370713694766,24.69074338282293,24.69074338282293
662.0,528.8878368917617,133.1121631082383,30.0,333.9673988593793,9.843326825917908,9.843326825917908
662.0,577.4472953439035,84.55270465609647,30.0,331.0258705909192,-9.387320150934205,9.387320150934205
662.0,653.0653637360782,8.934636263921789,30.0,340.47335681160894,-42.07435646752844,42.07435646752844
662.0,361.7903730145933,300.2096269854067,30.0,392.8117262444696,52.08219567296642,52.08219567296642
662.0,313.85677167152346,348.14322832847654,30.0,420.56671763651286,57.06961243148141,57.06961243148141
662.0,482.22648070620704,179.77351929379296,30.0,343.303061507395,25.73869390192485,25.73869390192485
662.0,396.0548876329368,265.9451123670632,30.0,375.47297583753533,46.73565632559898,46.73565632559898
662.0,268.34222964790575,393.65777035209425,30.0,450.07290474699107,59.53549288499513,59.53549288499513
662.0,500.8681312044754,161.1318687955246,30.0,338.83425594641113,19.74249296258083,19.74249296258083
662.0,417.9762231201941,244.0237768798059,30.0,365.63535772169826,42.44857218673814,42.44857218673814
662.0,550.2815901335321,111.71840986646794,30.0,331.80001987826944,1.651497475762986,1.651497475762986
662.0,385.65894185805394,276.34105814194606,30.0,380.4910981289395,48.527604545210956,48.527604545210956
662.0,575.8113232234239,86.18867677657613,30.0,331.0094598887928,-8.705814956456528,8.705814956456528
662.0,514.0124856234088,147.9875143765912,30.0,336.26931907464984,15.225018794998016,15.225018794998016
662.0,633.6018173863131,28.398182613686913,30.0,336.44649776564665,-33.56021175776825,33.56021175776825
662.0,240.10122326981667,421.89877673018333,30.0,469.66828796813013,60.14748589552068,60.14748589552068
662.0,199.32716645274786,462.67283354725214,30.0,499.42294217866987,60.011729639486035,60.011729639486035
662.0,373.5927290330981,288.4072709669019,30.0,386.5844227523263,50.41986638204249,50.41986638204249
662.0,496.90902368923724,165.09097631076276,30.0,339.7027060012574,21.057101629353422,21.057101629353422
662.0,631.118023815359,30.881976184640962,30.0,336.01027418417243,-32.473274632782825,32.473274632782825
662.0,247.95435995696127,414.0456400430387,30.0,464.1298556615712,60.040324040548974,60.040324040548974
662.0,297.5966467108528,364.4033532891472,30.0,430.78788401474424,58.18049628953954,58.18049628953954
662.0,187.86729417291662,474.1327058270834,30.0,508.06118505019685,59.78587460972052,59.78587460972052
662.0,245.79033934908514,416.2096606509149,30.0,465.64938892127253,60.07451189423865,60.07451189423865
662.0,496.7476154602649,165.2523845397351,30.0,339.73904342591516,21.110233618564305,21.110233618564305
662.0,203.382036503273,458.617963496727,30.0,496.3938186103345,60.07321410112257,60.07321410112257
662.0,421.9207620691915,240.07923793080852,30.0,363.9771191547217,41.602128663743166,41.602128663743166
662.0,457.1049713641552,204.89502863584482,30.0,350.8052648001635,33.014456660888285,33.014456660888285
662.0,576.8929179260025,85.1070820739975,30.0,331.0194039286205,-9.156169974066653,9.156169974066653
662.0,656.7005683801158,5.299431619884217,30.0,341.3432058022016,-43.66021457681431,43.66021457681431
662.0,193.98956403516797,468.010435964832,30.0,503.43231511436505,59.91594504734822,59.91594504734822
662.0,415.953926110946,246.04607388905401,30.0,366.49906109400405,42.873556747697705,42.873556747697705
662.0,579.0792515837004,82.9207484162996,30.0,331.05029513921494,-10.069001180763866,10.069001180763866
662.0,359.2630658497352,302.7369341502648,30.0,394.17836535783727,52.41459761708115,52.41459761708115
662.0,389.3299831932743,272.6700168067257,30.0,378.69408683160043,47.9121582566006,47.9121582566006
662.0,442.6848680874817,219.31513191251832,30.0,355.84212244935065,36.760960888760245,36.760960888760245
662.0,554.5192053116607,107.4807946883393,30.0,331.53287848850147,-0.027787740974391323,0.027787740974391323
662.0,582.9339565428312,79.0660434571688,30.0,331.1399149986933,-11.686184040827442,11.686184040827442
662.0,508.4393802864818,153.56061971351818,30.0,337.29667039438465,17.168621163365557,17.168621163365557
662.0,289.09790363227245,372.90209636772755,30.0,436.27610919102153,58.656065875199246,58.656065875199246
662.0,589.5648121316798,72.43518786832021,30.0,331.3989399014356,-14.489577706583438,14.489577706583438
662.0,209.0050904456028,452.99490955439717,30.0,492.21764028106884,60.141912752090064,60.141912752090064
662.0,202.9776419202374,459.0223580797626,30.0,496.6952581433416,60.06752666225736,60.06752666225736
662.0,127.52277551366528,534.4772244863348,30.0,555.2352609986614,57.487595398365016,57.487595398365016
662.0,248.22824539013124,413.77175460986876,30.0,463.93790342748684,60.03574088276362,60.03574088276362
662.0,552.307141865007,109.692858134993,30.0,331.6656002230249,0.85097727906879,0.85097727906879
662.0,184.48850843358898,477.511491566411,30.0,510.6292516014839,59.7050927523891,59.7050927523891
662.0,252.16281112287803,409.837188877122,30.0,461.189502576673,59.9634754088849,59.9634754088849
662.0,618.1200329226602,43.87996707733976,30.0,334.0195279397684,-26.796293040865923,26.796293040865923
662.0,315.0584258642116,346.9415741357884,30.0,419.82646972228247,56.976613263991176,56.976613263991176
662.0,200.61668725426108,461.3833127457389,30.0,498.4580461803975,60.03235179779874,60.03235179779874
662.0,364.4887182906805,297.5112817093195,30.0,391.36534562027174,51.71821775334763,51.71821775334763
662.0,631.4987732912602,30.50122670873975,30.0,336.0759898856926,-32.63987069996846,32.63987069996846
662.0,208.450905223089,453.54909477691103,30.0,492.62794887114273,60.13601133311407,60.13601133311407
662.0,260.2299828275554,401.7700171724446,30.0,455.6087758131334,59.77693097411576,59.77693097411576
662.0,402.2404021079036,259.7595978920964,30.0,372.5928108245626,45.59668891702852,45.59668891702852
662.0,490.92049283247337,171.07950716752663,30.0,341.0994517870696,23.00380904068675,23.00380904068675
662.0,463.4295002501314,198.5704997498686,30.0,348.76132858519435,31.271812635463967,31.271812635463967
662.0,244.1793348305976,417.8206651694024,30.0,466.7839074283349,60.09764560463265,60.09764560463265
662.0,227.046644292279,434.953355707721,30.0,479.0182590044957,60.22567217063804,60.22567217063804
662.0,230.04601424687442,431.9539857531256,30.0,476.8546444814461,60.218408248225366,60.218408248225366
662.0,191.79822924953365,470.2017707504664,30.0,505.0854668258189,59.87183588718172,59.87183588718172
662.0,251.2530487306167,410.7469512693833,30.0,461.8234706814162,59.981258751950264,59.981258751950264
662.0,501.57759143948186,160.42240856051814,30.0,338.683286809687,19.504626781748858,19.504626781748858
662.0,627.1527462762397,34.84725372376033,30.0,335.350814352713,-30.739003983194234,30.739003983194234
662.0,607.6421947468414,54.35780525315863,30.0,332.77587173132525,-22.24560583292411,22.24560583292411
662.0,377.5523299336383,284.4476700663617,30.0,384.5537704250095,49.82074274574301,49.82074274574301
662.0,414.3237163227016,247.6762836772984,30.0,367.20193672480326,43.21173367885095,43.21173367885095
662.0,192.6892442549293,469.3107557450707,30.0,504.4127867025629,59.8901030306551,59.8901030306551
662.0,473.6792074465906,188.32079255340938,30.0,345.6690023137717,28.319831096935804,28.319831096935804
662.0,461.72301452421556,200.27698547578444,30.0,349.3027216932308,31.74796661135033,31.74796661135033
662.0,341.93627015904826,320.06372984095174,30.0,403.84929809638606,54.47781122400565,54.47781122400565
662.0,390.3073710849519,271.6926289150481,30.0,378.22021273160215,47.7451264525882,47.7451264525882
662.0,230.92076319829067,431.0792368017093,30.0,476.2253453935261,60.21510696761412,60.21510696761412
662.0,624.6842890673576,37.315710932642446,30.0,334.9633399325576,-29.660259315967867,29.660259315967867
662.0,594.2323854419328,67.76761455806718,30.0,331.66066348538874,-16.477697406304674,16.477697406304674
662.0,297.51550023969907,364.48449976030093,30.0,430.8398237605783,58.18536942651467,58.18536942651467
662.0,213.45532427779577,448.54467572220426,30.0,488.933059266905,60.18228463565651,60.18228463565651
662.0,463.01006730613915,198.98993269386085,30.0,348.8937005040031,31.38925247294339,31.38925247294339
662.0,622.7016353867482,39.298364613251806,30.0,334.66498244965396,-28.794438399013977,28.794438399013977
662.0,388.64203490591746,273.35796509408254,30.0,379.02878587482013,48.02892355105459,48.02892355105459
662.0,487.7425038523038,174.2574961476962,30.0,341.88096466158527,24.01616316678109,24.01616316678109
662.0,363.25162935927693,298.74837064072307,30.0,392.0268131235287,51.886257251258094,51.886257251258094
662.0,215.73121373003724,446.2687862699628,30.0,487.26044635146263,60.19804370901656,60.19804370901656
662.0,554.9646546346626,107.03534536533743,30.0,331.5079309821812,-0.2053101055878277,0.2053101055878277
662.0,633.2653039024202,28.734696097579786,30.0,336.3863556761342,-33.41292985863996,33.41292985863996
662.0,378.4376258446728,283.5623741553272,30.0,384.1038678030771,49.68389268972681,49.68389268972681
662.0,233.0046582332452,428.9953417667548,30.0,474.7293130634944,60.205067643097046,60.205067643097046
662.0,593.0042473889209,68.99575261107907,30.0,331.5854489662941,-15.953481639701137,15.953481639701137
662.0,310.5865417507542,351.4134582492458,30.0,422.5919948041584,57.31495575255708,57.31495575255708
662.0,259.7872530165971,402.2127469834029,30.0,455.913118120146,59.78853337875249,59.78853337875249
662.0,157.71687370274984,504.2831262972502,30.0,531.2980929641512,58.85315851644219,58.85315851644219
662.0,458.21404107384427,203.78595892615573,30.0,350.43944914316984,32.713240295008184,32.713240295008184
662.0,193.48280121460607,468.51719878539393,30.0,503.81425396600963,59.90598943885736,59.90598943885736
662.0,428.3784835849913,233.62151641500873,30.0,361.33890135478015,40.16616456150383,40.16616456150383
662.0,616.0565458210267,45.9434541789733,30.0,333.74895998827384,-25.897782026457843,25.897782026457843
662.0,267.87493883602036,394.12506116397964,30.0,450.3896691941165,59.5509057428693,59.5509057428693
662.0,606.9143484121208,55.08565158787917,30.0,332.70156555233024,-21.93071905949596,21.93071905949596
662.0,597.7203433867704,64.27965661322958,30.0,331.898964453983,-17.97050606675007,17.97050606675007
662.0,233.05058854698697,428.949411453013,30.0,474.6963895351884,60.204811680977656,60.204811680977656
662.0,373.1937446364188,288.8062553635812,30.0,386.7906957377219,50.479068144108304,50.479068144108304
662.0,509.0220836221619,152.97791637783808,30.0,337.1850888275555,16.967326146231574,16.967326146231574
662.0,221.753294505431,440.246705494569,30.0,482.85845297673734,60.223418134432926,60.223418134432926
662.0,560.2700215505021,101.72997844949793,30.0,331.2567134334567,-2.333716899325034,2.333716899325034
662.0,322.76886140138424,339.23113859861576,30.0,415.1280158027584,56.34281073332455,56.34281073332455
662.0,145.36089001052065,516.6391099894794,30.0,541.0179557795623,58.34254017713684,58.34254017713684
662.0,326.11033069754365,335.88966930245635,30.0,413.11994841833086,56.047857268761454,56.047857268761454
662.0,577.5463659767332,84.45363402326677,30.0,331.02712399249504,-9.42865059801082,9.42865059801082
662.0,226.13124978540537,435.8687502145946,30.0,479.68037628094584,60.22664894023336,60.22664894023336
662.0,239.00965779930047,422.9903422006995,30.0,470.44333138691275,60.15873032510408,60.15873032510408
662.0,559.2604558567915,102.73954414320849,30.0,331.29798740618344,-1.9267327279708224,1.9267327279708224
662.0,410.8379112719218,251.16208872807817,30.0,368.7245520809624,43.92168286264407,43.92168286264407
662.0,599.9757782685989,62.0242217314011,30.0,332.07247222107736,-18.9387931246484,18.9387931246484
662.0,372.7966342432137,289.2033657567863,30.0,386.99629915068033,50.53778050911367,50.53778050911367
662.0,576.7672393181032,85.23276068189682,30.0,331.0180670036283,-9.103797538513259,9.103797538513259
662.0,381.4422215888428,280.5577784111572,30.0,382.5882781160732,49.21148359669686,49.21148359669686
662.0,476.78936237046105,185.21063762953895,30.0,344.7854480411232,27.393092098429612,27.393092098429612
662.0,575.3229341130735,86.67706588692647,30.0,331.0061278383157,-8.502731340303106,8.502731340303106
662.0,478.63845914410183,183.36154085589817,30.0,344.2723873829691,26.835330670308064,26.835330670308064
662.0,292.0166691109272,369.9833308890728,30.0,434.3803317782748,58.500594740197435,58.500594740197435
662.0,581.9023276973705,80.09767230262946,30.0,331.1115347142993,-11.252435142722641,11.252435142722641
662.0,389.43266410914185,272.56733589085815,30.0,378.64421257192924,47.89467343432075,47.89467343432075
662.0,451.4196114017438,210.5803885982562,30.0,352.7293275527273,34.52928223681736,34.52928223681736
662.0,591.9167971949093,70.08320280509065,30.0,331.5226340924132,-15.489960327984841,15.489960327984841
662.0,245.37706192623136,416.62293807376864,30.0,465.94016373993367,60.08063425161259,60.08063425161259
662.0,564.9160612953009,97.08393870469911,30.0,331.106385250184,-4.218115458534099,4.218115458534099
662.0,422.2282616304477,239.77173836955228,30.0,363.8493291226762,41.53516843062535,41.53516843062535
662.0,474.4756768878387,187.5243231121613,30.0,345.440283760851,28.08387202882224,28.08387202882224
662.0,646.1873875464302,15.812612453569841,30.0,338.92814282734247,-39.06859163934268,39.06859163934268
662.0,569.9276551370674,92.0723448629326,30.0,331.01726882083915,-6.270933428389581,6.270933428389581
662.0,450.85276070544086,211.14723929455914,30.0,352.9256094391387,34.677626326420906,34.677626326420906
662.0,655.8408328478442,6.15916715215576,30.0,341.13418707235286,-43.2853651646863,43.2853651646863
662.0,657.5732942981527,4.426705701847254,30.0,341.5574652717741,-44.04058391716763,44.04058391716763
662.0,657.2388421440473,4.761157855952661,30.0,341.47510753996835,-43.894833641242634,43.894833641242634
662.0,560.003617081094,101.99638291890597,30.0,331.26730649583595,-2.2262337906472482,2.2262337906472482
662.0,609.1988658467541,52.801134153245926,30.0,332.9400780685738,-22.919662727269895,22.919662727269895
662.0,343.3052463164788,318.6947536835212,30.0,403.06654868347607,54.32818507867454,54.32818507867454
662.0,245.36088906976823,416.63911093023177,30.0,465.9515464444521,60.08087119871627,60.08087119871627
662.0,571.259867308745,90.74013269125498,30.0,331.00634162518446,-6.819974002356977,6.819974002356977
662.0,245.12701491351152,416.8729850864885,30.0,466.1161823205904,60.08427546444021,60.08427546444021
662.0,188.999402306642,473.00059769335803,30.0,507.20284547369164,59.811523288450665,59.811523288450665
662.0,329.72976519069954,332.27023480930046,30.0,410.9644201497819,55.714236301917246,55.714236301917246
662.0,186.35042535607693,475.6495746439231,30.0,509.21291921938445,59.75038911680756,59.75038911680756
662.0,373.7956918984805,288.2043081015195,30.0,386.47960775388475,50.389668764822325,50.389668764822325
662.0,543.9863101484541,118.0136898515459,30.0,332.2962675474449,4.113203278850829,4.113203278850829
662.0,489.1791988870402,172.82080111295983,30.0,341.5242197783368,23.560295170993452,23.560295170993452
662.0,572.0471423003232,89.95285769967677,30.0,331.00240455896716,-7.145070131081793,7.145070131081793
662.0,315.07501647073167,346.92498352926833,30.0,419.81626444608673,56.97531849295111,56.97531849295111
662.0,657.4921643023022,4.507835697697828,30.0,341.5374590167495,-44.00523045567015,44.00523045567015
662.0,330.91710327863615,331.08289672136385,30.0,410.2617981591549,55.60155543273231,55.60155543273231
662.0,340.2429342043701,321.7570657956299,30.0,404.82181989810715,54.65978831126499,54.65978831126499
662.0,207.58993504026944,454.41006495973056,30.0,493.2659534624117,60.126463126166456,60.126463126166456
662.0,224.45792281122436,437.54207718877564,30.0,480.89286394093597,60.22695021755072,60.22695021755072
662.0,414.8712091037092,247.1287908962908,30.0,366.96522409165726,43.09859808047974,43.09859808047974
662.0,590.9023338496287,71.09766615037131,30.0,331.46724095209714,-15.058108285746169,15.058108285746169
662.0,482.76646584062576,179.23353415937424,30.0,343.16019205139787,25.572021694424603,25.572021694424603
662.0,388.24678667677114,273.75321332322886,30.0,379.2215120221345,48.09570961899528,48.09570961899528
662.0,273.8434012899605,388.1565987100395,30.0,446.3636806341207,59.339890097474374,59.339890097474374
