Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(3),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_6d3/2(1),J_7s1/2(2),J_total_U_relativistic
28.5,0.005982687287882959,0.0031507191368533036,0.008361037271925099,0.008152173694673932,0.002692415500336046,0.0012817653770274095,0.0016171916305118507,0.0038256547396901238,0.003449428471678407,0.0009635535525526803,0.0004241153606937585,0.0003939128728022143,0.0011456116071525122,0.0010603293680261962,0.00021582810308761136,0.0001943988128806186,0.0002619946514022487,0.00011673516625276558,9.401786820210704e-05,0.00022861223907961643,0.00021113299903842062,1.9682363838741296e-05,5.316745134421776e-05,2.0511104267915435e-05,1.46326468891945e-05,1.1357247236890877e-05,4.406738576600641e-06,0.13975935488701807
28.55,0.005978432621751532,0.0031306941598067723,0.008344616067304479,0.008129924306868114,0.002678596602357404,0.0012796932515034883,0.0016171895911714373,0.003800437663789323,0.003425379131145214,0.0009598170896115745,0.00042096610481887726,0.00039332471152885284,0.0011392397448179207,0.0010539017027058125,0.00021324597829004645,0.00019202999070695818,0.0002611058556522022,0.00011567308428828626,9.37696139741314e-05,0.0002274133871160307,0.000209911537009602,1.9447994541799178e-05,5.299396091224297e-05,2.031740692073931e-05,1.4589673552419245e-05,1.1298254471809014e-05,4.392512618327061e-06,0.13917866446502164
28.6,0.005974174976758734,0.0031107920075305016,0.008328195738862336,0.008107699464486673,0.0026647945187752925,0.0012776809769384908,0.0016171856658672766,0.0037753766886376213,0.0034014886307654375,0.0009560652535394369,0.000417874881681035,0.0003927593950209466,0.001132890156951714,0.0010475016667955777,0.00021069637788277552,0.00018969150018614207,0.00026021091198436994,0.00011462916051600257,9.352949273633984e-05,0.00022621754737110758,0.00020869434379119616,1.9216540252318363e-05,5.28191225638904e-05,2.0126970283085753e-05,1.4548066536016999e-05,1.123947973559867e-05,4.378102993960091e-06,0.13860101837267672
28.650000000000002,0.0059699143701853015,0.003091012214959338,0.008311776493035303,0.008085499418910378,0.0026510099823933157,0.0012757273610852816,0.001617179245360878,0.0037504710551760426,0.003377756110298346,0.0009522984854848618,0.00041484090364593036,0.00039221632254991324,0.0011265629922031473,0.0010411293424358252,0.00020817887611549715,0.00018738293809914062,0.00025930994677176054,0.00011360316799702367,9.32973176755002e-05,0.00022502476923319864,0.00020748145437012844,1.898798173613213e-05,5.264296199195525e-05,1.9939754192651734e-05,1.4507794423233265e-05,1.118092750650114e-05,4.3635087349666335e-06,0.13802639703991135
28.700000000000003,0.005965650819298381,0.003071354316299612,0.008295358535403965,0.008063324419440222,0.0026372437164452135,0.001273831226547743,0.001617169734433605,0.0037257200046532874,0.003354180710976732,0.0009485172246195158,0.0004118633896053429,0.0003916949028573541,0.0011202583945692944,0.0010347848074703436,0.00020569305295101,0.00018510390672142653,0.00025840308638109275,0.00011259488132081909,9.307290472200919e-05,0.00022383510097914814,0.00020627290266701264,1.8762297719722662e-05,5.246550491782618e-05,1.9755718805694067e-05,1.4468826424920414e-05,1.1122580657675159e-05,4.348748060823057e-06,0.13745478105971023
28.75,0.005961384341351416,0.003051817845059389,0.008278942070688772,0.008041174713299385,0.0026234964346108607,0.0012719914106668403,0.0016171565516944174,0.003701122778688434,0.0033307615755627747,0.0009447219080445051,0.0004089415649922209,0.0003911945540629383,0.001113976503456828,0.001028468135514418,0.0002032384939877941,0.00018285401374728503,0.0002574904571273516,0.00011160407662061893,9.285607252680996e-05,0.0002226485897863442,0.00020506872155049577,1.8539460794755485e-05,5.2286777083927195e-05,1.957482464423403e-05,1.4431132522511151e-05,1.1064406249514265e-05,4.333854245933094e-06,0.13688615117272776
28.8,0.005957114953584023,0.003032402334078455,0.008262527302746039,0.008019050545635335,0.0026097688410341314,0.0012702067654065442,0.0016171391293891759,0.0036766786193325194,0.0033074978484027317,0.000940912970699976,0.000406074661793779,0.0003907147035721778,0.0011077174537434855,0.0010221793960222955,0.00020081479038363116,0.00018063287221515943,0.00025657218522969616,0.00011063053158798641,9.264664243814528e-05,0.0002214652817447853,0.00020386894285154148,1.8319435169851975e-05,5.210680424727969e-05,1.9397032615014748e-05,1.4394683525763254e-05,1.100636502720209e-05,4.318867499765625e-06,0.13632048825279014
28.85,0.0059528426732218765,0.0030131073155580668,0.008246114434564031,0.007996952159522074,0.0025960616303425882,0.0012684761572396375,0.001617116913211518,0.0036523867691290414,0.003284388675480494,0.0009370908452778891,0.0004032619185626581,0.0003902547879841253,0.001101481375839221,0.0010159186543540766,0.00019842153878025265,0.0001784401004340208,0.0002556483967686948,0.00010967402548658252,9.244443847815954e-05,0.00022028522186915922,0.0002026735973776537,1.810217671254807e-05,5.1925612173249574e-05,1.9222303995242817e-05,1.4359451029791136e-05,1.0948421761124227e-05,4.3038250554838635e-06,0.1357577732960702
28.900000000000002,0.0059485675174765894,0.0029939323210904276,0.00822970366825913,0.007974879795962491,0.0025823754876689343,0.0012667984670334277,0.0016170893621153092,0.0036282464711733546,0.0032614332044699924,0.0009332559621379,0.0004005025804261924,0.00038981425299902575,0.0010952683957470171,0.0010096859718420222,0.00019605834122899906,0.00017627532191074504,0.0002547192176448619,0.00010873433916514018,9.224928731936211e-05,0.00021910845411092858,0.00020148271492703829,1.7887635181896263e-05,5.1743226628526766e-05,1.9050600388615887e-05,1.4325407281956381e-05,1.089055462116305e-05,4.288752120359556e-06,0.13519798741717912
28.950000000000003,0.005944289503545597,0.0029748768816879206,0.008213295205072076,0.00795283369389085,0.0025687110886741956,0.00126517258993539,0.001617055948128674,0.003604256969171002,0.0032386305847864846,0.0009294087492262885,0.00039779589909383535,0.00038939255332595164,0.0010890786351233606,0.0010034814058562734,0.00019372480511748032,0.00017413816527848638,0.0002537847735384719,0.00010781125506966732,9.206101826096467e-05,0.00021793502137041842,0.00020029632430270148,1.767575811809167e-05,5.155967337261521e-05,1.8881883662848655e-05,1.4292524992198558e-05,1.0832761495497338e-05,4.273656052702211e-06,0.13464111185337224
29.0,0.005940008648612037,0.0029559405278120872,0.008196889245364313,0.007930814090175408,0.002555069099572578,0.0012635974352587654,0.001617016156169608,0.003580417507494981,0.003215979967636738,0.0009255496319978761,0.00039514113286279016,0.00038898915259045135,0.0010829122113383636,0.0009973050098699807,0.00019142054309722294,0.00017202826422603348,0.00025284518987062624,0.00010690455725489683,9.187946320510454e-05,0.00021676496550889802,0.00019911445332648054,1.7466495382446346e-05,5.137497814754286e-05,1.8716115884863658e-05,1.4260777134488755e-05,1.0775060843585777e-05,4.2585251924695085e-06,0.13408712797451258
29.05,0.005935724969844632,0.0029371227894023455,0.008180485988614384,0.007908821219621139,0.002541450177157955,0.001262071926368135,0.0016169694838631802,0.0035567273312419535,0.003193480506068106,0.0009216790333408685,0.0003925375466218916,0.00038860352324223806,0.0010767692375355225,0.0009911568335238363,0.00018914517301229077,0.0001699452574281341,0.00025190059176554883,0.00010601403139500081,9.170445663296607e-05,0.00021559832736064858,0.00019793712885300018,1.725980309855369e-05,5.1189166666034415e-05,1.8553259270707053e-05,1.4230136788821782e-05,1.0717486859610497e-05,4.243332472857493e-06,0.13353601729531037
29.1,0.005931438484397581,0.002918423195904468,0.008164085633414449,0.0078868553149726,0.0025278549688319512,0.0012605950005649938,0.0016169154413603207,0.0035331856862874243,0.003171131355016541,0.0009177973735045688,0.00038998441185378666,0.00038823514646294747,0.0010706498226911113,0.000985036922690013,0.00018689831782886906,0.0001678887884767779,0.00025095110401408697,0.00010513946479358816,9.153583558081137e-05,0.00021443514674500958,0.00019676437678354906,1.7055646022538794e-05,5.100226459889138e-05,1.8393276163810744e-05,1.4200577062329617e-05,1.0660081235033948e-05,4.228042735272505e-06,0.1329877614872358
29.150000000000002,0.005927149209410432,0.0028998412762987966,0.008147688377466843,0.007864916606916907,0.002514284112633559,0.001259165608973345,0.0016168535511582034,0.0035097918193398784,0.0031489316713535216,0.0009139050700298985,0.0003874810066354562,0.00038788351207398993,0.0010645540716731922,0.000978945319535497,0.0001846796055657959,0.00016585850581342138,0.000249996851038393,0.0001042806463930015,9.13734396159316e-05,0.00021327546247839422,0.0001955962220798681,1.685399789381695e-05,5.081429756266256e-05,1.8236129048283842e-05,1.4172071107731308e-05,1.060288369118609e-05,4.2126218986137064e-06,0.1324423423873236
29.200000000000003,0.005922857162007977,0.00288137655912821,0.00813129441758074,0.007843005324086825,0.002500738237270264,0.0012577827164253375,0.00161678334792222,0.003486544977993907,0.003126880613931934,0.0009100025376826709,0.0003850266156371247,0.00038754811844452316,0.0010584820853002425,0.0009728820625848175,0.0001824886692260313,0.00016385406266214504,0.0002490379568577648,0.00010343736678293175,9.121711081252954e-05,0.0002121193123862683,0.00019443268877784614,1.6654839722110355e-05,5.0625291108766396e-05,1.8081780595207405e-05,1.4144592232801825e-05,1.054592269953571e-05,4.19704581493043e-06,0.13189974200078786
29.25,0.00591856235930013,0.0028630285725258406,0.008114903949668895,0.007821121693063982,0.0024872179621506243,0.0012564453013469644,0.0016167043783095508,0.0034634444107823252,0.003104977343630911,0.0009060901883895602,0.00038262053011960015,0.0003872284723995699,0.0010524339603993867,0.0009668471867821728,0.0001803251467290507,0.0001618751169637289,0.00024807454505562095,0.00010260941820836714,9.106669372754372e-05,0.00021096673331508705,0.0001932738000011197,1.6458156380160886e-05,5.043527071500792e-05,1.7930193731601504e-05,1.4118114072075536e-05,1.0489208760043575e-05,4.181306710215268e-06,0.13135994249659283
29.3,0.005914264818381816,0.002844796844242534,0.00809851716874445,0.007799265938382191,0.0024737238974182623,0.0012551523556438475,0.001616616200794331,0.003440489367227287,0.0030832210233996396,0.0009021684311767075,0.0003802620479300871,0.00038692408912830486,0.0010464097898642269,0.0009608407235529426,0.00017818868084415034,0.00015992133131063392,0.00024710673874758885,0.00010179659457689294,9.092203537642405e-05,0.0002098177611441859,0.00019211957797457462,1.6263932391814412e-05,5.024426177995609e-05,1.778133171590637e-05,1.4092610777091567e-05,1.0432732804859074e-05,4.165415624448599e-06,0.1308229261978344
29.35,0.005909964556332858,0.002826680901674071,0.008082134268917842,0.007777438282530902,0.0024602566439872395,0.0012539028845871222,0.0016165183854944135,0.0034176790978904287,0.0030616108183001613,0.0008982376721109138,0.0003779504734965165,0.00038663449209253345,0.0010404096627122685,0.0009548627008645965,0.0001760789191246544,0.00015799237288287893,0.0002461346605506837,0.00010099869146535936,9.078298520886849e-05,0.00020867243079762503,0.00019097004403775301,1.6072148061529313e-05,5.005228962001882e-05,1.7635158201921957e-05,1.406805717758479e-05,1.03764697673703e-05,4.14940023474832e-06,0.1302886755689551
29.400000000000002,0.005905661590217858,0.0028086802718881275,0.008065755443393772,0.007755638945958741,0.002446816793578756,0.0012526959066994465,0.001616410513999729,0.003395012854422026,0.0030401458955491628,0.000894298314243358,0.00037568511782043093,0.00038635921293538576,0.001034433664141929,0.0009489131432869848,0.00017399551384300946,0.00015608791338479836,0.00024515843255355535,0.00010021550612593252,9.064939508452993e-05,0.00020753077625598523,0.00018982521865816635,1.588277684341995e-05,4.985937946842209e-05,1.749163727566344e-05,1.404442887379593e-05,1.0320385243302363e-05,4.133298608967027e-06,0.12975717320131294
29.450000000000003,0.00590135593708609,0.0027907944816509904,0.008049380884468257,0.007733868147077182,0.002433404928759148,0.0012515304536411503,0.0016162921792022438,0.003372489889609192,0.003018825424558782,0.0008903507575557919,0.0003734652984684683,0.000386097791390246,0.0010284818755891263,0.0009429920720520191,0.0001719381219267567,0.00015420762898267097,0.00024417817628778207,9.944683749154523e-05,9.052111924870205e-05,0.00020639283056811622,0.0001886851214445194,1.5695784436001816e-05,4.966555647482742e-05,1.7350733455921477e-05,1.4021702237357431e-05,1.0264443789984532e-05,4.117150440276138e-06,0.12922840180010098
29.5,0.005897047613971386,0.002773023057454027,0.008033010783525767,0.007712126102264317,0.002420021622979137,0.0012504055700965448,0.0016161629851275117,0.0033501094574231276,0.0029976485769764383,0.0008863953989091558,0.00037129033956248304,0.0003858497751899395,0.0010225543747834447,0.0009370995051127384,0.00016990640489536943,0.0001523512002432071,0.0002431940127001899,9.869248618076279e-05,9.039801430799278e-05,0.00020525862586283643,0.00018754977115984756,1.5511129797248332e-05,4.947084570413279e-05,1.7212411657949896e-05,1.3999854320615144e-05,1.020861791545605e-05,4.1009879419518935e-06,0.1287023441766053
29.55,0.005892736637892021,0.002755365525539897,0.008016645331036423,0.0076904130258687335,0.002406667440614296,0.0012493203136604094,0.0016160225467678226,0.003327870813065418,0.002976614526723695,0.0008824326319945623,0.00036915957176834337,0.00038561471997619666,0.0010166512358038642,0.000931235457201758,0.00016790002879794413,0.00015051831207288236,0.00024220606212617594,9.795225450207875e-05,9.027993920599352e-05,0.00020412819336058263,0.00018641918573456773,1.5328767890246106e-05,4.9275272133159186e-05,1.7076637128575044e-05,1.3978862696243482e-05,1.0152895344677785e-05,4.084828681575958e-06,0.12817898324748073
29.6,0.005888423025850605,0.0027378214119285317,0.008000284716553294,0.007668729130213504,0.002393342937006692,0.0012482737547246736,0.0016158704899169453,0.00330577321301342,0.002955722450034182,0.0008784628472866001,0.0003670723322834451,0.0003853921892094138,0.0010107725291340598,0.0009253999398891079,0.00016591866415173573,0.00014870865365810803,0.0002412144442640157,9.72259464576564e-05,9.016675519895244e-05,0.00020300156338500766,0.00018529338227944318,1.5148653429782294e-05,4.907886064440628e-05,1.6943375368006243e-05,1.3958705265302606e-05,1.0097281831734179e-05,4.068672082623359e-06,0.1276583020397603
29.650000000000002,0.005884106794833968,0.0027203902424428553,0.007983929128709752,0.007647074625600276,0.0023800486585076695,0.0012472649763653107,0.0016157064510064609,0.00328381591506471,0.0029349715254905714,0.0008744864319989008,0.00036502796482297713,0.0003851817540787289,0.0010049183217172549,0.0009195929616394504,0.00016396198588152319,0.00014692191840622474,0.00024021927815013258,9.651336774652938e-05,9.005832583145929e-05,0.00020187876537452117,0.00018417237709845638,1.4970744616728986e-05,4.8881636016763075e-05,1.6812592057044234e-05,1.3939360078688339e-05,1.0041799310790862e-05,4.05250027643159e-06,0.12714028369993588
29.700000000000003,0.005879787961813053,0.0027030715427342625,0.007967578755216908,0.0076254497203134645,0.0023667851425217333,0.001246293074229461,0.001615530076943688,0.003261998178380634,0.0029143609340606317,0.000870503770041923,0.00036302581960497807,0.0003849829934124311,0.0009990886770106326,0.0009138145278686846,0.00016202967325979652,0.00014515780388730978,0.00023922068213531032,9.581432576727694e-05,8.995451691214976e-05,0.00020075982789376944,0.0001830561857015861,1.4795006032378839e-05,4.8683622913824676e-05,1.6684253007397237e-05,1.3920805212868017e-05,9.986481055681073e-06,4.0362828973531805e-06,0.126624911505681
29.75,0.005875466543742804,0.002685864838307853,0.007951233782861127,0.007603854620624552,0.002353552917551502,0.001245357156422799,0.0016153410249511943,0.0032403192635289584,0.002893889859132371,0.0008665152419829032,0.00036106525333421926,0.00038479549358872095,0.0009932836550392962,0.0009080646409999358,0.00016012140984775398,0.00014341601177678682,0.0002382187738618277,9.512862962018719e-05,8.985519648943656e-05,0.00019964477864504958,0.00018194482281748176,1.4621410160177685e-05,4.84848458711108e-05,1.65583241476245e-05,1.39030187271712e-05,9.931364702996791e-06,4.019984615866845e-06,0.12611216887720025
29.8,0.005871142557562055,0.002668769654547415,0.007934894397501615,0.0075822895307964735,0.0023403525032436867,0.0012444563433971622,0.0016151389624078944,0.003218778432525627,0.002873557486548273,0.0008625212250079219,0.0003591456291849498,0.0003846188484468379,0.0009875033124497755,0.0009023433005189266,0.00015823688343709764,0.00014169624779882626,0.0002372136702414956,9.445609010892249e-05,8.976023482727471e-05,0.00019853364447965327,0.000180838302406029,1.4449937178580271e-05,4.828532928384806e-05,1.643477154903552e-05,1.3885978710241159e-05,9.876483657077928e-06,4.003573711058852e-06,0.1256020393842988
29.85,0.005866816020193423,0.002651785516740178,0.007918560784068081,0.007560754653088126,0.002327184410436075,0.0012435897678384547,0.0016149235666917284,0.003197374948875655,0.0028533630046386604,0.0008585220928860423,0.0003572663167825403,0.00038445265919857173,0.0009817477025630805,0.0008966505030287386,0.00015637578599261926,0.00013999822167052784,0.00023620548743457758,9.379651974170094e-05,8.966950438096795e-05,0.00019742645140913878,0.00017973663767080348,1.428057299486887e-05,4.808509739696705e-05,1.6313561486590002e-05,1.3869663402359196e-05,9.821859252340942e-06,3.9870297623382875e-06,0.1250945067475585
29.900000000000002,0.005862486948543198,0.0026349119501013047,0.007902233126558472,0.00753925018775895,0.0023140491412054656,0.001242756574554844,0.0016146945250239198,0.0031761080776131433,0.002833305604254166,0.000854518215935468,0.00035542669218405757,0.0003842965343401729,0.0009760168754272909,0.0008909862423039564,0.0001545378135955631,0.0001383216470468721,0.00023519434082957337,9.314973273200677e-05,8.958287977302321e-05,0.0001963232246165286,0.00017863984107141,1.4113306044718128e-05,4.7884174298563115e-05,1.6194660521634734e-05,1.3854051363122797e-05,9.767496645361389e-06,3.9703487189563364e-06,0.12458955483453674
29.950000000000003,0.0058581553595012355,0.0026181484797981546,0.007885911608036778,0.007517776333073619,0.002300947188916538,0.0012419559203652604,0.0016144515343148086,0.003154977085340446,0.002813384478797351,0.0008505099609916768,0.0003536261378578053,0.0003841500895646768,0.0009703108778696853,0.0008853505093442004,0.00015272266638775747,0.00013666624146643235,0.00023418034502384704,9.251554499884337e-05,8.950023776905966e-05,0.0001952239884674357,0.0001775479243357088,1.3948123735906335e-05,4.7682583917355943e-05,1.6078035588089385e-05,1.3839121644239475e-05,9.713384925033567e-06,3.953544228286612e-06,0.12408716765167797
30.0,0.005853821269940846,0.0026014946309742978,0.007869596410630918,0.007496333285306828,0.002287879038271614,0.0012411869739882182,0.0016141943010112543,0.003133981240266489,0.002793598824253469,0.0008464976913774838,0.0003518640426618644,0.00038401294767465623,0.0009646297535484046,0.0008797432924270488,0.00015093004851650423,0.00013503172629783638,0.0002331636138050808,9.189377416654189e-05,8.942145725377873e-05,0.00019412876652112073,0.00017646089847193252,1.3785009316457305e-05,4.748035002380822e-05,1.5963654062660277e-05,1.3824853926973325e-05,9.659500014579863e-06,3.936644957177639e-06,0.1235873293321194
30.05,0.005849484696718689,0.0025849499287732875,0.00785328771553069,0.007474921238748154,0.002274845165361278,0.0012404489159309696,0.0016139225409456074,0.003113119812244251,0.0027739478392203847,0.000842481766874987,0.00035013980182166366,0.000383884738495416,0.0009589735430036459,0.0008741645771603473,0.0001491596680802156,0.00013341782668696694,0.0002321442601335353,9.128423956413797e-05,8.93464192070012e-05,0.00019303758154148417,0.00017537877378069803,1.3623939735445195e-05,4.7277496233725384e-05,1.5851483803056134e-05,1.3811228592799248e-05,9.605809887302581e-06,3.919688498294968e-06,0.12309002412164133
30.1,0.005845145656674668,0.0025685138983622,0.007836985702985804,0.007453540385707039,0.0022618460377158357,0.0012397409383790054,0.001613635979186241,0.0030923920728074326,0.0027544307249376798,0.0008384625436993545,0.0003484528169066153,0.00038376509878864225,0.00095334228370839,0.0008686143465339142,0.00014741123707479032,0.00013182427150489295,0.00023112239612509917,9.068676222432986e-05,8.927500667977711e-05,0.00019195045550799976,0.0001743015598669187,1.3464884975842001e-05,4.707404601255072e-05,1.574149314522779e-05,1.3798226711736616e-05,9.552282187044274e-06,3.902713236534168e-06,0.122595236366957
30.150000000000002,0.005840804166631822,0.0025521860649549252,0.007820690552303966,0.007432190916517837,0.002248882114357562,0.001239062245085915,0.001613334349889642,0.0030717972952062954,0.0027350466853149264,0.0008344403744744045,0.00034680249580584387,0.0003836536721665196,0.0009477360101186538,0.0008630925809706355,0.00014568447134071644,0.00013025079329651918,0.00023009813303510838,9.010116488202945e-05,8.920710477057392e-05,0.00019086740962659136,0.00017322926565161882,1.3307809098390384e-05,4.68700226783423e-05,1.563365085976163e-05,1.3785829951816007e-05,9.498892341442808e-06,3.8857501126211415e-06,0.12210295050903244
30.200000000000003,0.005836460243396218,0.002535965953835225,0.007804402441849057,0.007410873019544962,0.00223595384585372,0.00123841205126362,0.0016130173961540538,0.0030513347544427077,0.0027157949269591675,0.0008304156082099382,0.0003451882527030413,0.00038355010900632813,0.0009421547537232695,0.0008575992583769566,0.00014397909051089384,0.0001286971282299464,0.00022907158124291875,8.9527271972519e-05,8.91426006015485e-05,0.00018978846434045767,0.00017216189938365226,1.3152672701619378e-05,4.6665449401641085e-05,1.552792607668156e-05,1.377402043077956e-05,9.445629021735073e-06,3.8688162548843016e-06,0.12161315108144555
30.25,0.00583211390375685,0.0025198530903795505,0.007788121549039362,0.00738958688118812,0.002223061674370319,0.001237789583472991,0.001612684869874666,0.0030310037273043942,0.0026966746592015996,0.0008263885902807825,0.000343609508050477,0.000383454066365531,0.0009365985430931907,0.0008521343541927713,0.0001422948179591652,0.00012716301604653177,0.00022804285023721356,8.896490962922518e-05,8.908138329490751e-05,0.00018871363934084559,0.00017109946865132158,1.2999436081556501e-05,4.646034920108208e-05,1.542428819502112e-05,1.3762780543484667e-05,9.392495883395938e-06,3.851911859974191e-06,0.12112582271349571
30.3,0.005827765164485526,0.0025038470000796195,0.007771848050345881,0.007368332685887624,0.0022102060337265725,0.0012371940795148613,0.0016123365316003462,0.0030108034923983958,0.0026776850941234707,0.000822359662407499,0.00034206568854219257,0.0003833652078973649,0.0009310674039303185,0.0008466978414407092,0.00014063138074954634,0.00012564820001163924,0.00022701204860202886,8.841390568112201e-05,8.902334394936137e-05,0.00018764295357777112,0.00017004198039389203,1.284806238795216e-05,4.6254744934537505e-05,1.5322706797038008e-05,1.375209280296918e-05,9.339510694637512e-06,3.835020824737942e-06,0.12064095013825715
30.35,0.0058234140423367746,0.0024879472085647682,0.007755582121290705,0.007347110616129803,0.002197387349450046,0.0012366247883214489,0.0016119721503919074,0.0029907333301837685,0.0026588254465812217,0.0008183291626387214,0.00034055622708641125,0.00038328320376694266,0.0009255613591158546,0.0008412896907748279,0.00013898850958614774,0.00012415242686607259,0.00022597928400348068,8.787408964977437e-05,8.896837561667612e-05,0.00018657642527068714,0.00016898944091299343,1.269852023324233e-05,4.604865928661517e-05,1.5223151586077239e-05,1.3741939729018548e-05,9.286702182069565e-06,3.818114841714624e-06,0.12015851820387324
30.400000000000002,0.00581906055404773,0.0024721532416240553,0.007739323936445463,0.007325920852452486,0.0021846060388324437,0.001236080969848198,0.0016115915036819058,0.002970792523003507,0.002640094934230853,0.0008142974253350769,0.0003390805627771882,0.00038320773056787897,0.0009200804287581726,0.000835909870528706,0.000137365938763776,0.00012267544677817908,0.0002249446631771761,8.73452927460326e-05,8.891637327832774e-05,0.0001855140719190934,0.00016794185588389938,1.255078521755799e-05,4.5842114754237206e-05,1.5125592362032076e-05,1.3732303806588422e-05,9.234103911707082e-06,3.8011600320097684e-06,0.11967851188406835
30.450000000000003,0.0058147047163380336,0.002456464625228137,0.00772307366942983,0.007304763573450566,0.0021718625109860197,0.0012355618949660492,0.0016111943771359616,0.002950980355115719,0.0026214927775515544,0.0008102647811546543,0.00033763814086533103,0.00038313847123944806,0.000914624630240212,0.0008305583467629455,0.00013576340611920763,0.00012121701329661674,0.00022390829191629277,8.682734786638946e-05,8.886723382226311e-05,0.0001844559103130875,0.00016689923036667683,1.240483992821375e-05,4.563513363258842e-05,1.502999904021172e-05,1.372316752041666e-05,9.181746369303136e-06,3.7841246681326255e-06,0.1192009162848632
30.5,0.005810346545909732,0.0024408808855509094,0.007706831492910112,0.007283638955781654,0.002159157166900586,0.0012350668453541516,0.0016107805645155981,0.002931296112724056,0.002603018199868593,0.000806231557039979,0.00033622841272861744,0.00038307511498428276,0.0009091939782663925,0.0008252350833120835,0.00013418065298312592,0.00011977688330377497,0.00022287027506031072,8.632008958900982e-05,8.882085601977169e-05,0.0001834019565438546,0.0001658615688171994,1.2260672421849285e-05,4.5427738003806325e-05,1.4936341709982129e-05,1.3714513455332762e-05,9.129650440023038e-06,3.766986300556117e-06,0.11872571664730106
30.55,0.005805986059447169,0.0024254015489909124,0.00769059757859789,0.0072625471741717944,0.0021464903995010794,0.0012345951133930246,0.0016103498675425906,0.0029117390840074035,0.0025846704273754734,0.0008021980762064548,0.0003348508358413356,0.0003830173571866235,0.0009037884849090474,0.0008199400418309148,0.00013261742413271104,0.00011835481696983979,0.0002218307164843801,8.582335416944309e-05,8.877714050247189e-05,0.00018235222601409475,0.00016482887509802153,1.2118273692477617e-05,4.5219949730348587e-05,1.4844590720861487e-05,1.3706324437878055e-05,9.077824096373534e-06,3.7497368107920933e-06,0.11825289834643023
30.6,0.00580162327361689,0.0024100261421925112,0.007674372097248738,0.007241488401421284,0.0021338625937056795,0.0012341460020581804,0.0016099020957648195,0.002892308559148859,0.002566448689155396,0.0007981646581322395,0.0003335048737431749,0.0003829648993311255,0.0008984081596543804,0.0008146731818402344,0.00013107346774487657,0.00011695057770749566,0.0002207897190893107,8.533697953602901e-05,8.873598973941599e-05,0.00018130673344839092,0.00016380115248911507,1.1977634739153923e-05,4.501179045409204e-05,1.4754716777707222e-05,1.3698583686798444e-05,9.026261495590006e-06,3.732384428945368e-06,0.11778244688549803
30.650000000000002,0.005797258205067535,0.002394754192066838,0.007658155218661002,0.007220462808410543,0.0021212741264844295,0.0012337188248142173,0.001609437066423621,0.002873003830363983,0.002548352217201995,0.0007941316185495094,0.0003321899960074912,0.0003829174489222314,0.0008930530094479394,0.0008094344607719938,0.0001295485353501414,0.00011556393212725371,0.00021974738479216624,8.486080528500593e-05,8.869730801431717e-05,0.00018026549290351876,0.00016277840369847112,1.1838743727407223e-05,4.4803281601064886e-05,1.4666691024522344e-05,1.3691274939246127e-05,8.974943925525273e-06,3.714952325200524e-06,0.11731434788532095
30.700000000000003,0.005792890870429737,0.0023795852258125067,0.007641947111674644,0.007199470564106074,0.002108725366918352,0.0012333129055093909,0.0016089546043226257,0.00285382419192835,0.0025303802464393915,0.0007900992694370822,0.000330905678208972,0.00038287471940411783,0.0008877230387396122,0.0008042238340138829,0.00012804238178713007,0.00011419464999339877,0.00021870381451744963,8.439467267533144e-05,8.866100140290225e-05,0.00017922851777870313,0.0001617606308725742,1.170158376314974e-05,4.459444439053243e-05,1.4580485098672212e-05,1.3684382525944407e-05,8.92384366898378e-06,3.697474005477183e-06,0.1168485870717731
30.75,0.005788521286316028,0.0023645187709361005,0.007625747944170156,0.007178511835566491,0.002096216676259027,0.0012329275782706742,0.0016084545416980816,0.0028347689402044014,0.002512532014741565,0.0007860679190143612,0.000329651401890726,0.00038283643008122135,0.0008824182495281434,0.0007990412549533354,0.00012655476515769292,0.00011284250418054657,0.00021765910818886402,8.393842462322486e-05,8.862697775039345e-05,0.00017819582082582438,0.0001607478356067553,1.1566131851870589e-05,4.438529984620007e-05,1.4496071143436767e-05,1.3677891380427916e-05,8.87293079393257e-06,3.679986478571405e-06,0.11638515026496468
30.8,0.005784149469320729,0.0023495543552724237,0.007609557883067528,0.007157586787948617,0.002083748407988605,0.0012325621873993141,0.0016079367180906509,0.0028158373736676093,0.0024948067629510426,0.0007820378717365617,0.0003284266545308211,0.0003828023060393513,0.000877138641405171,0.0007938866750209621,0.00012508544678263656,0.00011150727063080213,0.00021661336472163475,8.349190569644024e-05,8.859514664912239e-05,0.000177167414159577,0.0001597400189554291,1.1432359322391816e-05,4.417586880678022e-05,1.4413421775514297e-05,1.3671786982006482e-05,8.822180151547132e-06,3.662522778191023e-06,0.11592402337138305
