energy_transfer_bin_left_keV,energy_transfer_bin_right_keV,energy_transfer_bin_center_keV,energy_transfer_bin_width_keV,Volume2_counts,Volume3_counts,Volume2_normalized_counts,Volume3_normalized_counts
150.8128771630597,154.09136874310263,152.4521229530812,3.2784915800429246,161,563,0.005970259947343049,0.006256320216915401
154.09136874310263,157.36986032314553,155.73061453312408,3.278491580042896,139,550,0.005154448029072571,0.006111858115991954
157.36986032314553,160.64835190318846,159.00910611316698,3.2784915800429246,161,549,0.005970259947343049,0.006100745646690151
160.64835190318846,163.92684348323138,162.28759769320993,3.2784915800429246,167,523,0.0061927541068713616,0.005811821444843259
163.92684348323138,167.2053350632743,165.56608927325283,3.2784915800429246,166,547,0.0061556717469499755,0.006078520708086544
167.2053350632743,170.48382664331723,168.84458085329578,3.2784915800429246,127,535,0.004709459710015945,0.005945171076464901
170.48382664331723,173.76231822336015,172.12307243333868,3.2784915800429246,149,576,0.005525271628286424,0.006400782317838847
173.76231822336015,177.04080980340308,175.40156401338163,3.2784915800429246,136,552,0.005043200949308414,0.006134083054595562
177.04080980340308,180.31930138344597,178.68005559342453,3.278491580042896,137,527,0.005080283309229799,0.005856271322050473
180.31930138344597,183.5977929634889,181.95854717346742,3.2784915800429246,139,514,0.005154448029072571,0.005711809221127026
183.5977929634889,186.87628454353182,185.23703875351038,3.2784915800429246,138,524,0.005117365669151185,0.005822933914145062
186.87628454353182,190.15477612357475,188.51553033355327,3.2784915800429246,136,534,0.005043200949308414,0.0059340586071630974
190.15477612357475,193.43326770361767,191.79402191359623,3.2784915800429246,149,490,0.005525271628286424,0.005445109957883741
193.43326770361767,196.7117592836606,195.07251349363912,3.2784915800429246,162,541,0.006007342307264434,0.006011845892275723
196.7117592836606,199.9902508637035,198.35100507368205,3.278491580042896,155,488,0.005747765787814736,0.0054228850192801345
199.9902508637035,203.26874244374642,201.62949665372497,3.2784915800429246,132,518,0.004894871509622872,0.005756259098334241
203.26874244374642,206.54723402378934,204.90798823376787,3.2784915800429246,146,514,0.005414024548522268,0.005711809221127026
206.54723402378934,209.82572560383227,208.18647981381082,3.2784915800429246,155,510,0.005747765787814736,0.005667359343919812
209.82572560383227,213.1042171838752,211.46497139385372,3.2784915800429246,132,522,0.004894871509622872,0.005800708975541455
213.1042171838752,216.38270876391812,214.74346297389667,3.2784915800429246,133,519,0.004931953869544258,0.005767371567636044
216.38270876391812,219.66120034396104,218.02195455393957,3.2784915800429246,137,486,0.005080283309229799,0.005400660080676527
219.66120034396104,222.93969192400394,221.3004461339825,3.278491580042896,107,516,0.003967812511588237,0.005734034159730634
222.93969192400394,226.21818350404686,224.57893771402541,3.2784915800429246,156,544,0.0057848481477361215,0.006045183300181133
226.21818350404686,229.4966750840898,227.8574292940683,3.2784915800429246,144,525,0.005339859828679497,0.005834046383446866
229.4966750840898,232.7751666641327,231.13592087411126,3.2784915800429246,148,507,0.005488189268365039,0.005634021936014402
232.7751666641327,236.05365824417564,234.41441245415416,3.2784915800429246,168,512,0.006229836466792747,0.00568958428252342
236.05365824417564,239.33214982421856,237.6929040341971,3.2784915800429246,133,503,0.004931953869544258,0.0055895720588071875
239.33214982421856,242.61064140426146,240.97139561424,3.278491580042896,146,513,0.005414024548522268,0.0057006967518252235
242.61064140426146,245.88913298430438,244.2498871942829,3.2784915800429246,138,477,0.005117365669151185,0.005300647856960295
245.88913298430438,249.1676245643473,247.52837877432586,3.2784915800429246,128,511,0.0047465420699373305,0.005678471813221616
249.1676245643473,252.44611614439023,250.80687035436875,3.2784915800429246,120,528,0.004449883190566248,0.0058673837913522766
252.44611614439023,255.72460772443316,254.0853619344117,3.2784915800429246,135,496,0.005006118589387028,0.005511784773694563
255.72460772443316,259.00309930447605,257.3638535144546,3.278491580042896,143,507,0.005302777468758112,0.005634021936014402
259.00309930447605,262.281590884519,260.6423450944975,3.278491580042953,147,480,0.0054511069084436535,0.005333985264865706
262.281590884519,265.5600824645619,263.92083667454045,3.278491580042896,121,529,0.004486965550487633,0.00587849626065408
265.5600824645619,268.83857404460485,267.1993282545834,3.278491580042953,128,497,0.0047465420699373305,0.005522897242996367
268.83857404460485,272.11706562464775,270.4778198346263,3.278491580042896,138,527,0.005117365669151185,0.005856271322050473
272.11706562464775,275.39555720469065,273.7563114146692,3.278491580042896,122,490,0.004524047910409019,0.005445109957883741
275.39555720469065,278.6740487847336,277.0348029947121,3.278491580042953,145,480,0.005376942188600882,0.005333985264865706
278.6740487847336,281.9525403647765,280.31329457475505,3.278491580042896,142,505,0.005265695108836726,0.005611796997410795
281.9525403647765,285.23103194481945,283.591786154798,3.278491580042953,149,515,0.005525271628286424,0.00572292169042883
285.23103194481945,288.50952352486235,286.8702777348409,3.278491580042896,167,503,0.0061927541068713616,0.0055895720588071875
288.50952352486235,291.7880151049053,290.1487693148838,3.278491580042953,136,494,0.005043200949308414,0.005489559835090955
291.7880151049053,295.0665066849482,293.42726089492675,3.278491580042896,157,511,0.0058219305076575075,0.005678471813221616
295.0665066849482,298.3449982649911,296.70575247496964,3.278491580042896,138,537,0.005117365669151185,0.005967396015068509
298.3449982649911,301.62348984503404,299.9842440550126,3.278491580042953,152,501,0.00563651870805058,0.005567347120203581
301.62348984503404,304.90198142507694,303.2627356350555,3.278491580042896,144,489,0.005339859828679497,0.005433997488581937
304.90198142507694,308.1804730051199,306.5412272150984,3.278491580042953,148,491,0.005488189268365039,0.005456222427185545
308.1804730051199,311.4589645851628,309.81971879514134,3.278491580042896,149,474,0.005525271628286424,0.005267310449054884
311.4589645851628,314.7374561652057,313.09821037518424,3.278491580042896,153,481,0.005673601067971966,0.005345097734167509
314.7374561652057,318.01594774524864,316.3767019552272,3.278491580042953,159,491,0.005896095227500278,0.005456222427185545
318.01594774524864,321.29443932529153,319.6551935352701,3.278491580042896,147,496,0.0054511069084436535,0.005511784773694563
321.29443932529153,324.5729309053345,322.933685115313,3.278491580042953,165,536,0.00611858938702859,0.005956283545766705
324.5729309053345,327.8514224853774,326.21217669535594,3.278491580042896,137,480,0.005080283309229799,0.005333985264865706
327.8514224853774,331.12991406542034,329.4906682753989,3.278491580042953,164,553,0.006081507027107205,0.006145195523897366
331.12991406542034,334.40840564546323,332.7691598554418,3.278491580042896,164,500,0.006081507027107205,0.005556234650901777
334.40840564546323,337.68689722550613,336.0476514354847,3.278491580042896,160,490,0.005933177587421664,0.005445109957883741
337.68689722550613,340.9653888055491,339.3261430155276,3.278491580042953,142,505,0.005265695108836726,0.005611796997410795
340.9653888055491,344.243880385592,342.60463459557053,3.278491580042896,156,534,0.0057848481477361215,0.0059340586071630974
344.243880385592,347.52237196563493,345.8831261756135,3.278491580042953,153,536,0.005673601067971966,0.005956283545766705
347.52237196563493,350.8008635456778,349.1616177556564,3.278491580042896,151,566,0.005599436348129195,0.006289657624820811
350.8008635456778,354.0793551257208,352.4401093356993,3.278491580042953,158,539,0.005859012867578893,0.005989620953672115
354.0793551257208,357.3578467057637,355.71860091574223,3.278491580042896,142,551,0.005265695108836726,0.006122970585293758
357.3578467057637,360.6363382858066,358.9970924957851,3.278491580042896,145,572,0.005376942188600882,0.006356332440631633
360.6363382858066,363.9148298658495,362.2755840758281,3.278491580042953,178,517,0.006600660066006601,0.005745146629032438
363.9148298658495,367.1933214458924,365.554075655871,3.278491580042896,159,523,0.005896095227500278,0.005811821444843259
367.1933214458924,370.4718130259354,368.83256723591387,3.278491580042953,163,566,0.00604442466718582,0.006289657624820811
370.4718130259354,373.7503046059783,372.1110588159568,3.278491580042896,190,563,0.007045648385063225,0.006256320216915401
373.7503046059783,377.0287961860212,375.3895503959998,3.278491580042953,177,568,0.006563577706085216,0.006311882563424419
377.0287961860212,380.3072877660641,378.6680419760427,3.278491580042896,174,588,0.006452330626321059,0.00653413194946049
380.3072877660641,383.585779346107,381.94653355608557,3.278491580042896,173,591,0.006415248266399673,0.0065674693573659
383.585779346107,386.86427092614997,385.22502513612847,3.278491580042953,200,633,0.007416471984277079,0.00703419306804165
386.86427092614997,390.14276250619287,388.5035167161714,3.278491580042896,165,601,0.00611858938702859,0.006678594050383936
390.14276250619287,393.4212540862358,391.78200829621437,3.278491580042953,187,608,0.00693440130529907,0.006756381335496561
393.4212540862358,396.6997456662787,395.06049987625727,3.278491580042896,220,618,0.008158119182704787,0.006867506028514596
396.6997456662787,399.9782372463216,398.33899145630016,3.278491580042896,187,630,0.00693440130529907,0.0070008556601362385
399.9782372463216,403.25672882636457,401.61748303634306,3.278491580042953,214,664,0.007935625023176475,0.00737867961639756
403.25672882636457,406.53522040640746,404.895974616386,3.278491580042896,212,657,0.007861460303333704,0.007300892331284935
406.53522040640746,409.8137119864504,408.17446619642897,3.278491580042953,215,671,0.00797270738309786,0.007456466901510184
409.8137119864504,413.0922035664933,411.45295777647186,3.278491580042896,228,735,0.00845477806207587,0.008167664936825612
413.0922035664933,416.37069514653626,414.73144935651476,3.278491580042953,240,708,0.008899766381132495,0.007867628265676916
416.37069514653626,419.64918672657916,418.0099409365577,3.278491580042896,221,756,0.008195201542626172,0.008401026792163487
419.64918672657916,422.92767830662206,421.2884325166006,3.278491580042896,247,757,0.009159342900582193,0.00841213926146529
422.92767830662206,426.206169886665,424.56692409664356,3.278491580042953,231,782,0.008566025141840027,0.00868995099401038
426.206169886665,429.4846614667079,427.84541567668646,3.278491580042896,267,757,0.009900990099009901,0.00841213926146529
429.4846614667079,432.76315304675086,431.12390725672935,3.278491580042953,250,787,0.009270589980346348,0.008745513340519397
432.76315304675086,436.04164462679375,434.4023988367723,3.278491580042896,272,864,0.010086401898616829,0.009601173476758271
436.04164462679375,439.3201362068367,437.68089041681526,3.278491580042953,276,915,0.01023473133830237,0.010167909411150252
439.3201362068367,442.5986277868796,440.95938199685816,3.278491580042896,260,847,0.009641413579560203,0.00941226149862761
442.5986277868796,445.8771193669225,444.23787357690105,3.278491580042896,280,888,0.010383060777987911,0.009867872740001556
445.8771193669225,449.15561094696545,447.51636515694395,3.278491580042953,280,971,0.010383060777987911,0.010790207692051251
449.15561094696545,452.43410252700835,450.7948567369869,3.278491580042896,302,982,0.01119887269625839,0.01091244485437109
452.43410252700835,455.7125941070513,454.07334831702985,3.278491580042953,298,971,0.011050543256572848,0.010790207692051251
455.7125941070513,458.9910856870942,457.35183989707275,3.278491580042896,298,1080,0.011050543256572848,0.012001466845947838
458.9910856870942,462.2695772671371,460.63033147711565,3.278491580042896,342,1066,0.012682167093113806,0.011845892275722589
462.2695772671371,465.54806884718005,463.90882305715854,3.278491580042953,337,1157,0.012496755293506879,0.012857126982186712
465.54806884718005,468.82656042722294,467.1873146372015,3.278491580042896,358,1171,0.013275484851855972,0.013012701552411961
468.82656042722294,472.1050520072659,470.46580621724445,3.278491580042953,370,1188,0.013720473170912597,0.013201613530542621
472.1050520072659,475.3835435873088,473.74429779728735,3.278491580042896,406,1263,0.01505543812808247,0.01403504872817789
475.3835435873088,478.66203516735175,477.02278937733024,3.278491580042953,280,958,0.010383060777987911,0.010645745591127805
478.66203516735175,481.94052674739464,480.3012809573732,3.278491580042896,81,103,0.003003671153632217,0.0011445843380857661
481.94052674739464,485.21901832743754,483.5797725374161,3.278491580042896,61,89,0.0022620239552045094,0.0009890097678605164
