Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_5s1/2(1),J_total_Rb_relativistic
4.65,0.04226286934423602,0.09277944412211317,0.07690248054511573,0.1570149533899735,0.025609063024966662,0.0645073282855693,0.12334444085313709,0.20341635548124573,0.3041115140264652,0.008162790844047897,0.01325872864512196,0.025605779125742884,0.0007232718620189679,1.137699019549754
4.7,0.04222191057548555,0.09170212026070897,0.07675349589694708,0.1566896907303206,0.025262962301974702,0.062352710241083215,0.11907454262163439,0.2001355045581939,0.2991426523550333,0.0077179989934830035,0.012911592666370354,0.02488533382714689,0.0006802808124318469,1.1195307958408138
4.75,0.04218056906007573,0.09062734314291192,0.0766013155420927,0.15635757354657384,0.02495517257764441,0.06025280982255235,0.11492025875201034,0.19687710533679323,0.2942095204578107,0.007306170530406705,0.01256433632290969,0.024167839396970783,0.0006403858427707403,1.1016604003315236
4.800000000000001,0.042138846466726214,0.08955535711989511,0.07644593693395495,0.15601860217073318,0.024682798035054975,0.05820747018895911,0.11088093237456804,0.1936425345743388,0.2893141605562123,0.006925634243504376,0.012217756541385641,0.023454787836596346,0.0006034360298491698,1.0840882530717784
4.8500000000000005,0.042096744476909864,0.08848640166774463,0.07628735900236279,0.15567278019320815,0.024443061493272602,0.05621645654441792,0.10695575379279915,0.1904330873978865,0.28445848983263916,0.006574741030455765,0.011872594759955262,0.022747552066808913,0.0005692814438880168,1.0668143037023488
4.9,0.04205426478471269,0.08742071133714141,0.07612558214621312,0.15532011444095944,0.024233303962316162,0.05427946083417111,0.10314377073846548,0.18724997898885576,0.2796443031840212,0.006251870537192245,0.011529537597544517,0.02204738897058892,0.0005377739661575143,1.04983806148834
4.95,0.042011409096693056,0.08635851570761968,0.0759606082248345,0.1549606149528258,0.02405098383470469,0.05239610636477122,0.0994438984002265,0.18409434638627145,0.2748732761447619,0.005955436816513207,0.0111892178968735,0.02135544300068356,0.0005087679848964455,1.0331586248116753
5.0,0.041968179131740155,0.0853000393463465,0.07579244054810678,0.15459429495211863,0.02389367574609023,0.05056595233609884,0.09585492920334147,0.1809672503918457,0.27014696795363163,0.005683893092130277,0.010852216072227158,0.0206727502282618,0.00048212098144722443,1.0167747099833864
5.050000000000001,0.041924576620931804,0.08424550177136327,0.07562108386537125,0.15422117081657,0.023759069136175252,0.04878849827434671,0.0923755423211513,0.17786967756121475,0.2654668247409051,0.005435735709874944,0.010519061701737569,0.020000242725730623,0.00045769401696523865,1.0006846792623378
5.1000000000000005,0.041880603307391545,0.08319511741922656,0.0754465443531666,0.15384126204571943,0.02364496653976365,0.04706318835650155,0.08900431290202081,0.1748025422667348,0.2608341828137434,0.005209507353256727,0.010190235311787114,0.019338753191736925,0.00043535212903955363,0.9848865679900886
