Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_5d3/2(1),J_6s1/2(2),J_total_La_relativistic
26.150000000000002,0.008202021923279946,0.0012310243888765436,0.005446871965069517,0.004853116803405058,0.00031951516797899257,0.0014255225446279135,0.001347039105310439,0.0004994827881865505,0.0004571987618828791,8.558628645564817e-05,0.0003224210876563381,0.00030782453738142067,0.00011498965442729326,0.00010524659722291284,1.6101053738824626e-05,4.954323000176522e-05,4.648854475393762e-05,7.569946420260802e-06,1.3978397214288938e-06,0.06625801880972765
26.200000000000003,0.008186837749738957,0.00123016117613977,0.005416586377630135,0.0048236472955263815,0.00031732952496544024,0.0014189008800606464,0.001339814360072349,0.0004938021185164212,0.00045189647734790114,8.479639956438256e-05,0.0003210374532412184,0.0003062585039838616,0.00011367767008662156,0.00010402132528668397,1.594378744030477e-05,4.9334622515335516e-05,4.625495711009927e-05,7.483608858917564e-06,1.3839099584070975e-06,0.06592143380835856
26.25,0.008171663827806966,0.0012293332434012924,0.005386454465242945,0.004794344032335183,0.00031519419847136166,0.0014122909901395392,0.001332612305256356,0.0004881900275544554,0.00044665932051099445,8.402366388840141e-05,0.0003196541092705672,0.0003046956459986888,0.00011238148028204286,0.00010281107985299537,1.5789898896673554e-05,4.9125978893315603e-05,4.602178235529217e-05,7.398346725957787e-06,1.370241301657059e-06,0.06558700307866341
26.3,0.008156500251878583,0.001228539639497934,0.005356475718813054,0.004765206325334898,0.00031310829192736345,0.0014056931841082033,0.0013254331602655868,0.00048264564986615505,0.00044148645591068463,8.326778484405899e-05,0.0003182711589216018,0.000303136046874891,0.00011110088867846018,0.00010161567059385571,1.563933048027611e-05,4.891731600893038e-05,4.57890340762557e-05,7.314101799624595e-06,1.3568706240145898e-06,0.06525471037541987
26.35,0.008141347115815063,0.0012277794279155316,0.0053266496268839815,0.0047362334849783425,0.00031107092076465586,0.0013991077652169834,0.0013182771383710773,0.0004771681312314849,0.00043637705909437886,8.252847170144062e-05,0.0003168887037599039,0.00030157978826745555,0.00010983570138450852,0.00010043490960236508,1.549202532289746e-05,4.8708650403058046e-05,4.555672539517333e-05,7.2308190810351675e-06,1.3438319071727593e-06,0.06492453958915505
26.400000000000002,0.008126204512944737,0.0012270516866299188,0.005296975675710502,0.004707424820740623,0.000309081212308685,0.0013925350307796372,0.0013111444467930216,0.00047175662849945695,0.0004313303164728833,8.180543755327938e-05,0.000315506843748126,0.0003000269500565747,0.00010858572692367476,9.926861136319526e-05,1.5347927310444182e-05,4.849999831685028e-05,4.532486903936363e-05,7.148461101362987e-06,1.3311430493264614e-06,0.06459647473303172
26.450000000000003,0.008111072536063467,0.0012263555079488765,0.005267453349330626,0.004678779641190991,0.0003071383056725094,0.0013859752722303188,0.0013040352867816647,0.00046641030944451797,0.000426345425176771,8.109839928363525e-05,0.00031412567725504285,0.000298477610366927,0.0001073507762056995,9.811659272337691e-05,1.5206981076227548e-05,4.8291375742456655e-05,4.509347745160151e-05,7.067016120277654e-06,1.3187986645872266e-06,0.06427049993582226
26.5,0.008095951277435107,0.0012256899983550563,0.005238082129636705,0.004650297254063627,0.00030524135164996207,0.0013794287751808351,0.0012969498536978144,0.00046112835262472065,0.00042142159291457904,8.040707753635584e-05,0.0003127453010649292,0.0002969318455870235,0.00010613066249826254,9.697867286339534e-05,1.5069131992861525e-05,4.80827984752704e-05,4.486256290627964e-05,6.986497595237926e-06,1.3067710105643598e-06,0.0639465994424493
26.55,0.008080840828791984,0.0012250542783498865,0.005208861496445654,0.004621976966327361,0.00030338951260863793,0.0013728958194781373,0.0012898883370929543,0.00045590994724165615,0.00041655803783281086,7.973119668333706e-05,0.00031136581038724865,0.0002953897303886077,0.00010492520139895318,9.585467326859629e-05,1.4934326163167919e-05,4.787428214981087e-05,4.4632137593381556e-05,6.906935296536991e-06,1.2950182514117166e-06,0.06362475762069517
26.6,0.008065741281335399,0.0012244474822984673,0.0051797909275683365,0.0045938180842543625,0.00030158196238274884,0.001366376679262028,0.001282850920788945,0.00045075429300213556,0.000411753988377731,7.907048479260265e-05,0.0003099872988666381,0.0002938513377461008,0.00010373421080752761,9.47444177009038e-05,1.4802510410758846e-05,4.7665842246135464e-05,4.4402213641815935e-05,6.828361219558208e-06,1.2834969683207378e-06,0.06330495897091777
26.650000000000002,0.008050652725736128,0.0012238687582754627,0.0051508698988780655,0.004565819913487777,0.0002998178861658813,0.001359871623023046,0.0012758377829572892,0.00044566059998159377,0.000407008683158923,7.842467359621923e-05,0.00030860985859317193,0.0002923167389560807,0.00010255751089845143,9.364773217084794e-05,1.4673632271048438e-05,4.745749406314046e-05,4.4172803073137615e-05,6.750795081258782e-06,1.272174770269183e-06,0.06298718813522208
26.700000000000003,0.008035575252134945,0.0012233172679119962,0.005122097884378263,0.004537981759108339,0.00029809648040369623,0.0013533809136605055,0.0012688490961979514,0.0004406280884892024,0.00040232137081459715,7.779349845806433e-05,0.0003072335801128925,0.00029078600365678545,0.0001013949240937276,9.256444490990184e-05,1.454763998329643e-05,4.724925266624653e-05,4.3943917699790396e-05,6.674234198292661e-06,1.2610390531322288e-06,0.06267142990305455
26.75,0.00802050895014316,0.0012227921862435556,0.00509347435626927,0.00451030292569996,0.00029641695268660574,0.0013469048085406627,0.0012618850276177149,0.00043565598893467174,0.0003976913098786261,7.717669834146413e-05,0.0003058585524385928,0.00028925919984763214,0.00010024627503600703,9.149438634312432e-05,1.4424482483944239e-05,4.704113282607326e-05,4.371556900114585e-05,6.598650944627385e-06,1.2500992247114387e-06,0.06235766921121975
26.8,0.00800545390884316,0.0012222927015589137,0.005064998785014302,0.00448278271741431,0.00029477852164246115,0.0013404435595549804,0.0012549457389080592,0.00043074354169672137,0.0003931177686492864,7.657401577671619e-05,0.000304484863060838,0.00028773639390874083,9.911139056197883e-05,9.043738906210384e-05,1.430410940107377e-05,4.6833148968644546e-05,4.3487768019308455e-05,6.523998370496208e-06,1.2393817792253743e-06,0.062045891137875946
26.85,0.007990410216788986,0.0012218180152500718,0.005036670639404591,0.004455420438034393,0.0002931804168292877,0.0013339974131784732,0.0012480313864225516,0.0004258899969932059,0.0003886000250596921,7.598519682851354e-05,0.0003031125979592131,0.0002862176506204557,9.799009967603831e-05,8.939328779820057e-05,1.4186471049438988e-05,4.662531515491723e-05,4.3260525311709865e-05,6.450221928546324e-06,1.2289199355656062e-06,0.06173608089206744
26.900000000000002,0.007975377962006895,0.0012213673416632284,0.00500848938662367,0.004428215391037131,0.00029162187862809584,0.0013275666105280986,0.0012411421212537301,0.00042109461475287144,0.00038413736654989406,7.540999106328421e-05,0.0003017418416137833,0.0002847030331828531,9.68822335242282e-05,8.836191939608118e-05,1.4071518425317693e-05,4.6417645098661304e-05,4.303385098014315e-05,6.377273426842543e-06,1.2187413814666761e-06,0.06142822380209154
26.950000000000003,0.007960357231995955,0.0012209399079507806,0.004980454492310842,0.004401166879654955,0.0002901021581358021,0.00132115138742118,0.0012342780893094738,0.000416356664488729,0.0003797290899406308,7.484815151646107e-05,0.00030037267701675573,0.00028319260323522965,9.578762536845199e-05,8.734312278754401e-05,1.3959203200481492e-05,4.621015221963504e-05,4.2807754771451385e-05,6.3051227458798765e-06,1.2088582489020256e-06,0.061122305306461684
27.0,0.00794534811372865,0.001220534953924362,0.004952565420623827,0.004374274206936435,0.00028862051705828986,0.0013147519744338334,0.0012274394313888455,0.00041167542517302593,0.0003753745013087098,7.429943465969586e-05,0.0002990051856843295,0.0002816864208755621,9.470611056095724e-05,8.633673896563235e-05,1.3849477714878363e-05,4.6002849717447396e-05,4.2582246221411505e-05,6.233763677087096e-06,1.1992624934888442e-06,0.0608183109500257
