Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(3),J_5s1/2(2),J_5p1/2(2),J_5p3/2(2),J_6s1/2(2),J_total_Pr_relativistic
64.25,0.0016081279082630312,0.00035582456306282035,0.00013022943392016693,7.979371115833606e-05,8.183535086182839e-05,3.40785606631614e-05,2.147925840152599e-05,9.828771011854341e-07,7.401809316738888e-07,1.9531996635884985e-05,7.866222767166293e-06,4.94703103852776e-06,2.218397814772944e-07,1.6662330288351225e-07,1.6662330288351225e-07,3.354691336320482e-06,1.1151246625042976e-06,6.805739177648025e-07,2.4422472733141725e-07,0.004922279312413964
64.3,0.0016045498062994554,0.0003549332178633213,0.000129683772985527,7.942208390205039e-05,8.162659052417177e-05,3.393137292648294e-05,2.137636223862192e-05,9.76690162921174e-07,7.353150032486319e-07,1.9481974818425036e-05,7.832019486687653e-06,4.923182433610764e-06,2.2043893198281838e-07,1.655243915005175e-07,1.655243915005175e-07,3.346052743701549e-06,1.1103632580758462e-06,6.773634809283352e-07,2.435881251996833e-07,0.004909268201377276
64.35000000000001,0.001600980097703817,0.00035404410317372323,0.00012914069773324504,7.905237336135988e-05,8.141835175580238e-05,3.378490435931777e-05,2.1274012651345585e-05,9.705463130690582e-07,7.304841326469501e-07,1.9432077297461824e-05,7.797984633327087e-06,4.899461481464634e-06,2.1904887111439836e-07,1.6443438790063603e-07,1.6443438790063603e-07,3.3374581874073808e-06,1.105628452390711e-06,6.741727547531294e-07,2.429594494508279e-07,0.004896297655538544
64.4,0.0015974187636808978,0.00035315721481374393,0.0001286001946798105,7.86845687871665e-05,8.121063369730333e-05,3.363915109742774e-05,2.1172206480823755e-05,9.644452239549058e-07,7.256880458390136e-07,1.9382303899637116e-05,7.764117419766664e-06,4.875867593935982e-06,2.1766950995844423e-07,1.6335321666678572e-07,1.6335321666678572e-07,3.3289079106882517e-06,1.1009180544146258e-06,6.710001116979556e-07,2.423381407453095e-07,0.004883367517301796
64.45,0.0015938657854663826,0.0003522725485964901,0.0001280622504174409,7.83186594948969e-05,8.100343548596995e-05,3.3494109298880095e-05,2.107094058771496e-05,9.58386570596289e-07,7.209264710984005e-07,1.933265446082841e-05,7.730417058507335e-06,4.852400181416853e-06,2.1630073922874258e-07,1.622807827569312e-07,1.622807827569312e-07,3.3204016649534356e-06,1.0962298685240065e-06,6.678439121661427e-07,2.417234243904594e-07,0.004870477628006217
64.5,0.0015903211443268927,0.0003513901003286222,0.00012752685161363317,7.795463486409438e-05,8.079675625586619e-05,3.334977514391229e-05,2.0970211852082254e-05,9.523700306788658e-07,7.161991389814363e-07,1.9283128825572973e-05,7.69688275923773e-06,4.829058649572293e-06,2.1494243003478705e-07,1.6121697224455902e-07,1.6121697224455902e-07,3.3119387186286633e-06,1.0915617336086972e-06,6.647025310830191e-07,2.411145135068609e-07,0.004857627828520573
64.55,0.0015867848215600135,0.0003505098658105164,0.00012699398501071698,7.759248433801296e-05,8.05905951378802e-05,3.3206144834797395e-05,2.0870017173266703e-05,9.463952845329269e-07,7.115057823067243e-07,1.9233726846278064e-05,7.663513726356549e-06,4.805842396249066e-06,2.135944350795656e-07,1.6016165347030513e-07,1.6016165347030513e-07,3.3035178760559603e-06,1.0869115642292477e-06,6.615743881464388e-07,2.405107212968114e-07,0.004844817959700412
64.60000000000001,0.0015832567984943222,0.0003496318408364256,0.0001264636374254109,7.723219742321411e-05,8.038495125977952e-05,3.3063214595710375e-05,2.077035346976174e-05,9.404620151101607e-07,7.068461361348715e-07,1.9184448382232257e-05,7.63030915670197e-06,4.7827508086319785e-06,2.1225659025744173e-07,1.5911467857591628e-07,1.5911467857591628e-07,3.295137506003114e-06,1.0822773931635312e-06,6.58457981332501e-07,2.3991146839112817e-07,0.004832047862675732
64.65,0.0015797370564894196,0.0003487560211946394,0.00012593579574838188,7.68737636891667e-05,8.017982374626584e-05,3.292098067259538e-05,2.067121767908851e-05,9.345699079606476e-07,7.022199377484153e-07,1.9135293298437257e-05,7.597268237537208e-06,4.759783260709076e-06,2.109287166147676e-07,1.5807588538419183e-07,1.5807588538419183e-07,3.2867955791557454e-06,1.0776574140447671e-06,6.553519223639953e-07,2.393162282976706e-07,0.004819317379045384
64.7,0.0015762255769359505,0.00034788240266764086,0.00012541044694380608,7.651717276784849e-05,7.997521171902891e-05,3.277943933303349e-05,2.057260675767177e-05,9.28718651210054e-07,6.976269266319298e-07,1.908626146428328e-05,7.564390144835873e-06,4.736939111100259e-06,2.0961062262884622e-07,1.570450995819957e-07,1.570450995819957e-07,3.278489713757908e-06,1.0730500222716076e-06,6.522549721199749e-07,2.3872448199657345e-07,0.0048066263511065445
64.75,0.0015727223412556352,0.00034701098103226397,0.0001248875780489338,7.616241435335132e-05,7.977111429680044e-05,3.2638586866111644e-05,2.047451768071696e-05,9.22907935537058e-07,6.930668444523379e-07,1.9037352752095133e-05,7.531674041904806e-06,4.714217701296425e-06,2.0830210675494622e-07,1.560221371579636e-07,1.560221371579636e-07,3.270217228358856e-06,1.0684538520582391e-06,6.491660735116553e-07,2.381357365211065e-07,0.004793974622212709
64.8,0.0015692273309012928,0.00034614175205984843,0.00012436717617365635,7.580947820148833e-05,7.956753059540719e-05,3.249841958229226e-05,2.0376947442087898e-05,9.17137454150982e-07,6.885394350394053e-07,1.8988567035578643e-05,7.499119078374666e-06,4.6916183543472915e-06,2.0700296018628335e-07,1.5500680704215317e-07,1.5500680704215317e-07,3.2619752004299265e-06,1.0638678074529965e-06,6.460843792546349e-07,2.3754960496764726e-07,0.004781362037238781
64.85000000000001,0.0015657405273568664,0.0003452747115163931,0.0001238492285000757,7.545835412940379e-05,7.936445972782367e-05,3.235893381328361e-05,2.027989305418538e-05,9.114069027696362e-07,6.840444443664252e-07,1.8939904188199664e-05,7.466724389581021e-06,4.669140374026663e-06,2.0571296976831206e-07,1.5399891389166523e-07,1.5399891389166523e-07,3.2537605294544505e-06,1.0592910854107251e-06,6.430092722549352e-07,2.3696588202199814e-07,0.004768788443006421
64.9,0.0015622619121374512,0.00034440985516270915,0.00012333372228207724,7.510903201518598e-05,7.91619008042246e-05,3.222012591191119e-05,2.018335154782671e-05,9.057159795973812e-07,6.795816205310957e-07,1.8891364081529735e-05,7.43448909635046e-06,4.646783044493851e-06,2.0443192100629257e-07,1.529982609641754e-07,1.529982609641754e-07,3.245570002981529e-06,1.0547231895327418e-06,6.399403769623993e-07,2.3638453224952704e-07,0.004756253688491107
64.95,0.0015587914667893118,0.00034354717875456967,0.00012282064484490395,7.476150179748164e-05,7.895985293203628e-05,3.208199225198957e-05,2.0087319972125763e-05,9.000643853033836e-07,6.751507137365711e-07,1.8842946583593027e-05,7.4024123051975735e-06,4.624545630459295e-06,2.0315960110391565e-07,1.5200465302032567e-07,1.5200465302032567e-07,3.2374003640835773e-06,1.0501639338183419e-06,6.368775609408371e-07,2.35805560191245e-07,0.004743757624739159
65.0,0.00155532917288991,0.00034268667804285985,0.00012230998358473457,7.441575347511392e-05,7.875831521598817e-05,3.1944529228195404e-05,1.999179539437418e-05,8.944518230000939e-07,6.707514762727094e-07,1.87946515572501e-05,7.37049310893029e-06,4.602427377852072e-06,2.0189580197078196e-07,1.510178991960381e-07,1.510178991960381e-07,3.229248378673202e-06,1.0456134365959493e-06,6.338209269256852e-07,2.352288140460147e-07,0.0047313001045939706
65.05,0.0015518750120479257,0.00034182834877372493,0.00012180172596826355,7.407177710670233e-05,7.855728675816359e-05,3.1807733255940994e-05,1.989677489992321e-05,8.888779982219215e-07,6.663836624974971e-07,1.8746478858652946e-05,7.338730587652178e-06,4.5804275149761715e-06,2.0064032313766102e-07,1.500378157869409e-07,1.500378157869409e-07,3.221110901214296e-06,1.041072105593068e-06,6.307707966237798e-07,2.3465382351781996e-07,0.004718880982435307
65.10000000000001,0.0015484289659032785,0.0003409721866887167,0.00012129585953228366,7.37295628102852e-05,7.835676665805007e-05,3.167160077124874e-05,1.9802255592066366e-05,8.833426189041128e-07,6.620470288186542e-07,1.8698428335804928e-05,7.307123810142129e-06,4.558545254132319e-06,1.9939297452069855e-07,1.490642288892365e-07,1.490642288892365e-07,3.2129849374947683e-06,1.0365406157393825e-06,6.277276882915409e-07,2.3407975520712383e-07,0.00470650011410752
65.15,0.001544991016127152,0.0003401181875249398,0.00012079237188327184,7.338910076294519e-05,7.815675401258944e-05,3.153612823062647e-05,1.970823459192301e-05,8.778453953618383e-07,6.577413336754251e-07,1.865049982725722e-05,7.275671835583923e-06,4.536779793672341e-06,1.981535789790203e-07,1.4809697684442083e-07,1.4809697684442083e-07,3.2048677032971513e-06,1.0320198816811293e-06,6.246922905741228e-07,2.3350550722602654e-07,0.004694157357092735
65.2,0.0015415611444220094,0.000339266347015194,0.00012029125069697623,7.305038120043607e-05,7.795724791622698e-05,3.140131211094326e-05,1.9614709038322486e-05,8.723860402694624e-07,6.534663375205341e-07,1.8602693160970553e-05,7.244373715610601e-06,4.515130320443951e-06,1.9692197461443599e-07,1.471359124392327e-07,1.471359124392327e-07,3.1967566779880964e-06,1.027511027067015e-06,6.216654351271662e-07,2.3292990111890351e-07,0.004681852570858347
65.25,0.0015381393325216166,0.0003384166608881181,0.00011979248371800704,7.27133944168132e-05,7.775824746096055e-05,3.1267148909306324e-05,1.952167608768929e-05,8.669642686400261e-07,6.492218028023282e-07,1.855500815336835e-05,7.213228496622256e-06,4.493596012575874e-06,1.9569801676714015e-07,1.4618090481704218e-07,1.4618090481704218e-07,3.188649652228424e-06,1.0230153524498448e-06,6.186480701807943e-07,2.3235189087633773e-07,0.004669585617229528
65.3,0.0015347255621910613,0.000337569124868331,0.0001192960587594293,7.237813076406566e-05,7.755975173638914e-05,3.1133635142938563e-05,1.9429132913928907e-05,8.615797978049156e-07,6.450074939470875e-07,1.850744460860296e-05,7.182235222329777e-06,4.472176042545951e-06,1.944815796673176e-07,1.4523184106248246e-07,1.4523184106248246e-07,3.1805447691645776e-06,1.0185343031881621e-06,6.156412365231323e-07,2.3177070561395445e-07,0.004657356360626841
65.35000000000001,0.0015313198152267704,0.0003367237346765711,0.00011880196370235812,7.204458065175106e-05,7.736175982976088e-05,3.100076734905685e-05,1.933707670831443e-05,8.562323473937233e-07,6.408231773415058e-07,1.8460002318052884e-05,7.151392936472425e-06,4.4508695804691e-06,1.9327255770935377e-07,1.4428862742746026e-07,1.4428862742746026e-07,3.1724405585893243e-06,1.0140694381244339e-06,6.12646046514204e-07,2.3118587832044312e-07,0.004645164668075004
65.4,0.0015279220734565322,0.0003358804860298363,0.00011831018649555706,7.171273454663303e-05,7.716427082602093e-05,3.0868542084751236e-05,1.9245504679374073e-05,8.50921639314306e-07,6.366686213153462e-07,1.8412681060064094e-05,7.12070068565342e-06,4.429675797537426e-06,1.920708663227996e-07,1.4335119017364636e-07,1.4335119017364636e-07,3.164335963650669e-06,1.0096223991803666e-06,6.096636658537904e-07,2.3059717882827442e-07,0.0046330104090148445
65.45,0.0015245323187395082,0.0003350393746415198,0.00011782071515503764,7.13825829723202e-05,7.696728380785831e-05,3.0736955926864614e-05,1.9154414052779208e-05,8.456473977330148e-07,6.325435961242514e-07,1.8365480599943422e-05,7.090157522234959e-06,4.408593869541495e-06,1.908764424222367e-07,1.424194760140568e-07,1.424194760140568e-07,3.1562303597477404e-06,1.005194881468745e-06,6.066952970800332e-07,2.3000452721141456e-07,0.0046208934550631825
65.5,0.0015211505329662536,0.00033420039622154694,0.00011733353776366264,7.105411650890857e-05,7.677079785575297e-05,3.060600547187344e-05,1.9063802071233422e-05,8.404093490551252e-07,6.284478739327293e-07,1.8318400690207274e-05,7.059762507233008e-06,4.3876229804002655e-06,1.8968924442662978e-07,1.4149345214429723e-07,1.4149345214429723e-07,3.148123565292733e-06,1.0007886031788983e-06,6.037421633024504e-07,2.2940796695678353e-07,0.00460881367987135
65.55,0.0015177766980587334,0.0003333635464765098,0.00011684864247075122,7.072732579262561e-05,7.657481204802198e-05,3.047568733576906e-05,1.8973665994362204e-05,8.352072219054414e-07,6.243812287972941e-07,1.8271441071083274e-05,7.029514713151762e-06,4.366762325626735e-06,1.885092518474548e-07,1.40573105862292e-07,1.40573105862292e-07,3.1400158440556093e-06,9.964052744149025e-07,6.008054905574748e-07,2.2880771769820764e-07,0.004596770959114742
65.60000000000001,0.0015144107959703366,0.00033252882110980066,0.00011636601749168633,7.04022015154768e-05,7.63793254608655e-05,3.034599815393975e-05,1.888400309860339e-05,8.300407471090802e-07,6.203434366497676e-07,1.822460147125742e-05,6.999413226698898e-06,4.34601111565772e-06,1.8733646445372942e-07,1.3965844378373998e-07,1.3965844378373998e-07,3.131907898862837e-06,9.920465643666811e-07,5.978864874372227e-07,2.2820425282845475e-07,0.004584765170497877
65.65,0.0015110528086858955,0.0003316962158217449,0.00011588565110752532,7.00787344248949e-05,7.61843371684124e-05,3.0216934581053717e-05,1.8794810677098476e-05,8.249096576724395e-07,6.163342752807411e-07,1.8177881608854332e-05,6.969457151325046e-06,4.325368578978914e-06,1.8617090103084448e-07,1.3874949066894242e-07,1.3874949066894242e-07,3.123800856511305e-06,9.877140666355327e-07,5.949863212353069e-07,2.2759831843552003e-07,0.00457279619360334
65.7,0.0015077027182216949,0.0003308657263097307,0.0001154075316646116,6.975691532339062e-05,7.598984624276505e-05,3.0088493290942444e-05,1.8706086039584444e-05,8.198136887643261e-07,6.123535243231816e-07,1.813128119263297e-05,6.939645609534138e-06,4.304833964980291e-06,1.8501259775861405e-07,1.3784628788484972e-07,1.3784628788484972e-07,3.1156962438975086e-06,9.834092631334344e-07,5.92106090669347e-07,2.2699084503312644e-07,0.004560863909486702
65.75,0.0015043605066254891,0.00033003734826833955,0.00011493164757418987,6.943673506820652e-05,7.579585175404416e-05,2.9960670976485135e-05,1.861782651228655e-05,8.147525776972705e-07,6.084009652362004e-07,1.808479992337617e-05,6.90997774491611e-06,4.284406546482607e-06,1.8386160624205312e-07,1.369488915340008e-07,1.369488915340008e-07,3.1075959555563613e-06,9.791334876169025e-07,5.892467961297082e-07,2.263827698532471e-07,0.004548968200057946
65.8,0.0015010261559765157,0.00032921107738947465,0.00011445798731202323,6.911818457097261e-05,7.560235277043295e-05,2.9833464349493712e-05,1.853002943781174e-05,8.097260639090031e-07,6.044763812889646e-07,1.803843749544778e-05,6.8804527238586535e-06,4.264085621882052e-06,1.8271799123581308e-07,1.3605737028924685e-07,1.3605737028924685e-07,3.09950221304934e-06,9.748878904791387e-07,5.86409309204698e-07,2.2577483977917014e-07,0.004537108947400654
65.85000000000001,0.0014976996483855062,0.00032838690936248766,0.0001139865394180125,6.880125479736438e-05,7.5409348358221e-05,2.9706870140598514e-05,1.8442692175042784e-05,8.047338889440982e-07,6.005795575447569e-07,1.7992193598487817e-05,6.8510697369012564e-06,4.243870516867961e-06,1.8158182810981078e-07,1.3517180297960455e-07,1.3517180297960455e-07,3.091417516924117e-06,9.706734067983908e-07,5.835943437948208e-07,2.251674802568987e-07,0.004525286033215283
65.9,0.0014943809659947033,0.000327564839874306,0.0001135172924958186,6.848593676676334e-05,7.521683758184774e-05,2.958088509913493e-05,1.835581209903326e-05,7.997757964357891e-07,5.967102808451848e-07,1.7946067919213043e-05,6.821827999701891e-06,4.223760585677001e-06,1.804532001091698e-07,1.3429227597806255e-07,1.3429227597806255e-07,3.083344592263832e-06,9.664907297455424e-07,5.808024313428773e-07,2.2456079279438724e-07,0.004513499338529585
65.95,0.0014910700909778662,0.0003267448646095558,0.00011305023521248592,6.817222155191905e-05,7.50248195039453e-05,2.9455505993030334e-05,1.8269386600903e-05,7.948515320879311e-07,5.928683397945207e-07,1.7900060143287765e-05,6.792726753594314e-06,4.203755211856451e-06,1.7933219546599687e-07,1.3341888044651352e-07,1.3341888044651352e-07,3.075286329124726e-06,9.623402912544483e-07,5.780339025223563e-07,2.239546891686986e-07,0.004501748743710216
66.0,0.0014877670055402862,0.00032592697925068676,0.00011258535629806928,6.786010027861408e-05,7.483329318538119e-05,2.933072960869213e-05,1.818341308773451e-05,7.899608436571394e-07,5.890535247441946e-07,1.785416995722835e-05,6.7637652657223895e-06,4.183853808519242e-06,1.7821890442364222e-07,1.3255170949608254e-07,1.3255170949608254e-07,3.0672457193958456e-06,9.582222513716964e-07,5.752888771639822e-07,2.2334910187254271e-07,0.004490034128669496
66.05,0.0014844716919187961,0.0003251111794780941,0.00011212264454526252,6.754956412533095e-05,7.464225768530053e-05,2.9206552750896295e-05,1.809788898246994e-05,7.851034809350774e-07,5.852656277774186e-07,1.780839705030365e-05,6.7349428287460484e-06,4.164055818083408e-06,1.7711341623580456e-07,1.3169085532284202e-07,1.3169085532284202e-07,3.0592257917770095e-06,9.54136496996619e-07,5.725672633488522e-07,2.2274416612133204e-07,0.004478355373067017
66.10000000000001,0.0014811841323817798,0.0003242974609702397,0.00011166208880902946,6.724060432292096e-05,7.44517120611678e-05,2.9082972242676626e-05,1.8012811723808794e-05,7.802791957309013e-07,5.815044426939477e-07,1.7762741116393485e-05,6.70625876012224e-06,4.1443607114990515e-06,1.7601581620312964e-07,1.3083640637921653e-07,1.3083640637921653e-07,3.0512295466427548e-06,9.500826499050955e-07,5.69868765598476e-07,2.2214028583557993e-07,0.004466712356332886
66.15,0.0014779043092291847,0.00032348581940377284,0.0001112036780062376,6.69332121542759e-05,7.426165536880847e-05,2.8959984925214858e-05,1.7928178766106415e-05,7.754877418538654e-07,5.777697649949822e-07,1.771720185576795e-05,6.677712400972774e-06,4.124767986976219e-06,1.7492618280878545e-07,1.2998844464025564e-07,1.2998844464025564e-07,3.0432598925323983e-06,9.460600831475902e-07,5.671929011125313e-07,2.2153807032848366e-07,0.00445510495748185
66.2,0.0014746322047925265,0.00032267625045364777,0.00011074740111529296,6.662737895400084e-05,7.407208666244972e-05,2.883758765773111e-05,1.784398757927294e-05,7.707288750960662e-07,5.740613918681905e-07,1.7671778976751343e-05,6.64930311455906e-06,4.105277168236962e-06,1.7384458501190982e-07,1.2914704302142274e-07,1.2914704302142274e-07,3.035319585883656e-06,9.420679442424707e-07,5.645390221989546e-07,2.2093820717166414e-07,0.004443533054841381
66.25,0.0014713678014349001,0.00032186874979324225,0.00011029324717577824,6.632309610809008e-05,7.388300499476127e-05,2.871577731737537e-05,1.7760235648673168e-05,7.660023532153518e-07,5.703791221728764e-07,1.7626472197236943e-05,6.621030284391976e-06,4.08588780232462e-06,1.7277107975392383e-07,1.2831226300070724e-07,1.2831226300070724e-07,3.027411175424553e-06,9.381051831427432e-07,5.619063425239682e-07,2.2034136165491784e-07,0.004431996525864913
66.3,0.0014681110815509878,0.00032106331309447397,0.00010984120528809277,6.602035505360464e-05,7.369440941689564e-05,2.8594550799119487e-05,1.7676920475026988e-05,7.613079359183727e-07,5.667227564252696e-07,1.758128124602124e-05,6.592893312012128e-06,4.066599457012014e-06,1.7170570972756392e-07,1.2748415249281105e-07,1.2748415249281105e-07,3.019536952378985e-06,9.341705827904355e-07,5.592939646436288e-07,2.19748153537995e-07,0.0044204952471212445
66.35000000000001,0.001464862027567065,0.00032025993602791553,0.00010939126461309447,6.571914727835195e-05,7.35062989785279e-05,2.8473905015649827e-05,1.7594039574310478e-05,7.566453848437817e-07,5.630920967839471e-07,1.7536205863929676e-05,6.5648916144825825e-06,4.047411717858442e-06,1.7064850145230289e-07,1.266627440170732e-07,1.266627440170732e-07,3.0116989073540706e-06,9.302627901968724e-07,5.56700906469745e-07,2.191591978890574e-07,0.004409029094423183
66.4,0.0014616206219410118,0.00031945861426290964,0.00010894341437174478,6.541946432056807e-05,7.331867272789546e-05,2.835383689726077e-05,1.7511590477657772e-05,7.52014463545587e-07,5.594869470353868e-07,1.749124580471e-05,6.537024621641976e-06,4.028324184972372e-06,1.6959946369275987e-07,1.2584805319385216e-07,1.2584805319385216e-07,3.0038986944916144e-06,9.263803463663282e-07,5.541261248280028e-07,2.185751553897172e-07,0.00439759794297733
66.45,0.0014583868471623124,0.00031865934346768095,0.00010849764384475444,6.512129776860109e-05,7.313152971183686e-05,2.8234343391748536e-05,1.742957073126338e-05,7.474149374766378e-07,5.559071125796395e-07,1.744640083567344e-05,6.509291773170595e-06,4.009336469542542e-06,1.6855858624894973e-07,1.2504007759649437e-07,1.2504007759649437e-07,2.9961376032076032e-06,9.225217139477217e-07,5.515685350005514e-07,2.1799673354471998e-07,0.004386201667431981
66.5,0.001455160685752066,0.00031786211930944885,0.00010805394237223263,6.482463926059746e-05,7.294486897583069e-05,2.811542146430601e-05,1.734797789628536e-05,7.428465739722691e-07,5.523524004161368e-07,1.7401670738069153e-05,6.4816925155261195e-06,3.990448190205015e-06,1.675258391390274e-07,1.2423879597801693e-07,1.2423879597801693e-07,2.9884165376320405e-06,9.186853021614377e-07,5.490270259939621e-07,2.1742460522981695e-07,0.004374840141754735
66.55,0.0014519421202629909,0.0003170669374545381,0.00010761229935333783,6.452948048418997e-05,7.275868956403399e-05,2.7997068097418034e-05,1.726680954874906e-05,7.383091422340826e-07,5.488226191296211e-07,1.7357055307182177e-05,6.454226298808146e-06,3.971658969316829e-06,1.6650117218672516e-07,1.2344416788342387e-07,1.2344416788342387e-07,2.9807360037060214e-06,9.148694891996527e-07,5.465004721033969e-07,2.168592556019594e-07,0.004363513238964399
66.60000000000001,0.0014487311332794278,0.0003162737935684886,0.00010717270424593053,6.423581317618772e-05,7.25729905193202e-05,2.787928029075738e-05,1.718606327945148e-05,7.338024133138729e-07,5.453175788762002e-07,1.731255435215061e-05,6.426892573612288e-06,3.952968429208903e-06,1.6548451501721334e-07,1.2265613365040205e-07,1.2265613365040205e-07,2.9730961037936427e-06,9.110726428345659e-07,5.439877420231462e-07,2.1630081865817006e-07,0.0043522208308458725
66.65,0.001445527707417349,0.0003154826833161645,0.00010673514656622896,6.394362912226862e-05,7.238777088331695e-05,2.7762055061081508e-05,1.7105736693866375e-05,7.293261600977013e-07,5.418370913695336e-07,1.7268167695503308e-05,6.3996907879349775e-06,3.9343761884912634e-06,1.6447577745681475e-07,1.2187461479319167e-07,1.2187461479319167e-07,2.965496538612973e-06,9.072931403041492e-07,5.414877071732889e-07,2.1574899102834834e-07,0.00434096278783196
66.7,0.0014423318253243556,0.000314693602361861,0.00010629961588846555,6.365292015667296e-05,7.220302969644317e-05,2.7645389442129648e-05,1.70258274120498e-05,7.24880157290101e-07,5.383809698671323e-07,1.7223895172424587e-05,6.372620384189057e-06,3.915881858482564e-06,1.634748503240565e-07,1.2109951475687627e-07,1.2109951475687627e-07,2.957936616265968e-06,9.035293886278037e-07,5.389992510057739e-07,2.1520308398560924e-07,0.004329738979184073
66.75,0.0014391434696796855,0.0003139065463694114,0.00010586610184454668,6.336367816189988e-05,7.201876599794612e-05,2.7529280484520846e-05,1.694633306854648e-05,7.204641813984355e-07,5.349490291567948e-07,1.717973662975818e-05,6.3456807963884665e-06,3.897485039833613e-06,1.6248160659212882e-07,1.2033072002235784e-07,1.2033072002235784e-07,2.9504152681317247e-06,8.997798463258896e-07,5.365212808091284e-07,2.1466220135562597e-07,0.004318549273456402
66.8,0.0014359626231942148,0.0003131215110022922,0.00010543459412371405,6.30758950684054e-05,7.183497882593795e-05,2.7413725255652477e-05,1.6867251312296717e-05,7.160780107173929e-07,5.315410855431621e-07,1.713569192476749e-05,6.318871447556849e-06,3.879185319410629e-06,1.6149590289603586e-07,1.1956810153596737e-07,1.1956810153596737e-07,2.9429310713608983e-06,8.960430471118377e-07,5.340527429933004e-07,2.1412545939884504e-07,0.004307393539081338
66.85000000000001,0.0014327892686104592,0.00031233849192372767,0.00010500508247220798,6.278956285430239e-05,7.165166721743191e-05,2.7298720839599394e-05,1.678857980654388e-05,7.117214253136215e-07,5.281569568343967e-07,1.7091760923674228e-05,6.2921917474107935e-06,3.86098226749896e-06,1.6051758135170592e-07,1.1881151643212334e-07,1.1881151643212334e-07,2.935482277656484e-06,8.923176255642245e-07,5.315926420962842e-07,2.1359214690942664e-07,0.004296271644872937
66.9,0.00142962338870258,0.00031155748479679365,0.00010457755669293344,6.250467354506298e-05,7.146883020837836e-05,2.718426433701386e-05,1.6710316228742666e-05,7.073942070105115e-07,5.247964623289922e-07,1.7047943500002052e-05,6.265641090363163e-06,3.84287543538175e-06,1.5954647164913244e-07,1.1806081001273057e-07,1.1806081001273057e-07,2.9280668479391746e-06,8.886023441629129e-07,5.29140062935095e-07,2.1306176907474048e-07,0.004285183460330087
66.95,0.0014264649662763796,0.0003107784852845188,0.00010415200664512689,6.222121921322198e-05,7.128646683370006e-05,2.707035286502577e-05,1.663245827046771e-05,7.030961393731058e-07,5.214594228026955e-07,1.7004239532755405e-05,6.2392188538856805e-06,3.824864353340586e-06,1.5858239337728397e-07,1.1731581794314122e-07,1.1731581794314122e-07,2.9206824923741953e-06,8.84896120491061e-07,5.266941945602093e-07,2.1253398786512265e-07,0.004274128855755099
67.0,0.001423313984169306,0.0003100014890499864,0.00010372842224402641,6.193919197808317e-05,7.110457612732746e-05,2.695698355714383e-05,1.6555003637323048e-05,6.988270076931621e-07,5.181456604955646e-07,1.6960648904467727e-05,6.212924397263303e-06,3.806948529117165e-06,1.5762515853509747e-07,1.1657636862149015e-07,1.1657636862149015e-07,2.9133267150891084e-06,8.811980529601371e-07,5.242543540897035e-07,2.1200851779547352e-07,0.004263107702292752
67.05,0.0014201704252504532,0.0003092264917564346,0.00010330679346054318,6.165858400542701e-05,7.092315712223358e-05,2.6844153563157178e-05,1.6477950048852077e-05,6.945865989743487e-07,5.148549990991435e-07,1.6917171499155406e-05,6.186757060765163e-06,3.7891274468658855e-06,1.5667457418031887e-07,1.1584228567603109e-07,1.1584228567603109e-07,2.905996862752519e-06,8.775074431841191e-07,5.218200081915582e-07,2.114850422065432e-07,0.004252119872005377
67.10000000000001,0.0014170342724205592,0.0003084534890673551,0.000102887110320935,6.137938750722029e-05,7.074220885046838e-05,2.6731860049037625e-05,1.640129523844808e-05,6.903747019175787e-07,5.115872637437616e-07,1.687380720021619e-05,6.160716165249003e-06,3.7714005666179005e-06,1.5573044516629272e-07,1.1511339054373126e-07,1.1511339054373126e-07,2.898690176030347e-06,8.738238131561382e-07,5.193907899995704e-07,2.1096319260693658e-07,0.004241165238054436
67.15,0.0014139055086120095,0.00030768247664659257,0.00010246936290648241,6.110159474132811e-05,7.056173034319313e-05,2.6620100196842647e-05,1.6325036953265504e-05,6.861911069064891e-07,5.083422809859607e-07,1.6830555888312096e-05,6.134801012207766e-06,3.753767324267323e-06,1.5479257691598844e-07,1.1438950508277444e-07,1.1438950508277444e-07,2.8914038428082335e-06,8.701469156708561e-07,5.169665095889736e-07,2.1044259655608472e-07,0.004230243674986577
67.2,0.001410784116788831,0.00030691345015844,0.00010205354135316558,6.082519801122689e-05,7.038172063071394e-05,2.6508871204618678e-05,1.6249172954131566e-05,6.820356059930445e-07,5.051198787960342e-07,1.6787417439277166e-05,6.109010884258389e-06,3.736227132080183e-06,1.5386077818254208e-07,1.1367045417173476e-07,1.1367045417173476e-07,2.8841350519830023e-06,8.664767369536255e-07,5.145471567543933e-07,2.0992295823832087e-07,0.004219355059042982
67.25,0.001407670079946694,0.00030614640526773607,0.00010163963585134438,6.055018966572005e-05,7.020217874251545e-05,2.6398170286305317e-05,1.61737010154587e-05,6.779079928832906e-07,5.019198865456987e-07,1.6744391722090604e-05,6.083345046064687e-06,3.718779379716926e-06,1.5293486374637742e-07,1.1295606824898968e-07,1.1295606824898968e-07,2.8768810465959364e-06,8.628134911330354e-07,5.121328956403146e-07,2.0940410724434108e-07,0.004208499268358164
