Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(4),J_total_Se
18.45,0.011359877751109406,0.002092160462035484,0.0003370480736194452,0.0036408689424604723,0.0007074639969316506,7.532653152688451e-05,2.890920027428694e-05,4.2439741738029665e-05,0.022719755502218813,0.004184320924070968,0.021845213654762833,0.0006740961472388904,0.004244783981589903,5.781840054857388e-05,0.000753265315268845,0.00016975896695211866,0.05464901289265094
18.5,0.01131656736120701,0.00208933747665135,0.0003369147609241057,0.003600466514703266,0.0006994787962039286,7.391707519171312e-05,2.8901576889458146e-05,4.196030998683217e-05,0.02263313472241402,0.0041786749533027,0.021602799088219597,0.0006738295218482114,0.004196872777223572,5.780315377891629e-05,0.0007391707519171311,0.00016784123994732867,0.054250126208651474
18.55,0.011273363244394352,0.002086447735625168,0.0003367707967186233,0.0035605195364986275,0.0006915817806170093,7.253610269253025e-05,2.8893129889267337e-05,4.148613548213909e-05,0.022546726488788704,0.004172895471250336,0.021363117218991763,0.0006735415934372465,0.0041494906837020555,5.7786259778534674e-05,0.0007253610269253025,0.00016594454192855635,0.053854863284802504
18.6,0.011230265748150822,0.0020834916062761034,0.00033661595806249025,0.0035210231034386833,0.0006837721319467388,7.118299768610414e-05,2.8883831683459875e-05,4.10171712998269e-05,0.022460531496301644,0.004166983212552207,0.0211261386206321,0.0006732319161249805,0.004102632791680433,5.776766336691975e-05,0.0007118299768610414,0.0001640686851993076,0.05346318436271863
18.650000000000002,0.01118727521285215,0.002080469481809147,0.0003364500396123841,0.0034819723545505125,0.0006760490339660002,6.985715799007224e-05,2.8873656552955357e-05,4.0553370549847516e-05,0.0223745504257043,0.004160938963618294,0.020891834127303076,0.0006729000792247682,0.004056294203796001,5.7747313105910714e-05,0.0006985715799007224,0.00016221348219939006,0.05307505017485247
18.7,0.011144391971814684,0.0020773817801965624,0.00033627285298504613,0.003443362472189186,0.0006684116726508358,6.855799524035225e-05,2.8862580583067922e-05,4.009468639137614e-05,0.02228878394362937,0.004154763560393125,0.020660174833135116,0.0006725457059700923,0.0040104700359050146,5.7725161166135844e-05,0.0006855799524035225,0.00016037874556550457,0.052690421938167885
18.75,0.011101616351339794,0.002074228943089414,0.0003360842261380737,0.0034051886819220544,0.0006608592363780239,6.72849345572059e-05,2.8850581598613562e-05,3.9641072047368555e-05,0.022203232702679588,0.004148457886178828,0.020431132091532328,0.0006721684522761474,0.003965155418268144,5.7701163197227124e-05,0.000672849345572059,0.00015856428818947422,0.05230926134789379
18.8,0.01105894867075844,0.0020710114347585636,0.0003358840027682094,0.0033674462524046415,0.0006533909161143604,6.60374142197307e-05,2.8837639100860045e-05,3.919248081854439e-05,0.02211789734151688,0.004142022869517127,0.02020467751442785,0.0006717680055364188,0.003920345496686162,5.767527820172009e-05,0.000660374142197307,0.00015676992327417756,0.051931530571357645
18.85,0.011016389242475838,0.002067729741064528,0.00033567204172671846,0.0033301304952483915,0.0006460059055978687,6.481488534855758e-05,2.8823734206275866e-05,3.874886609681194e-05,0.022032778484951675,0.004135459482129056,0.01998078297149035,0.0006713440834534369,0.003876035433587212,5.764746841255173e-05,0.0006481488534855757,0.00015499546438724776,0.05155719224189711
18.900000000000002,0.010973938372016243,0.002064384368455597,0.00033544821645145275,0.0032932367648806212,0.0006387034015111786,6.36168115965416e-05,2.8808849587035403e-05,3.831018137815042e-05,0.021947876744032487,0.004128768736911194,0.019759420589283726,0.0006708964329029055,0.0038322204090670718,5.7617699174070806e-05,0.000636168115965416,0.00015324072551260167,0.05118620945284946
18.95,0.010931596358067872,0.0020609758429936285,0.00033521241441520597,0.003256760458396952,0.0006314826036472965,6.244266884723695e-05,2.8792969413238212e-05,3.7876380274964846e-05,0.021863192716135744,0.004121951685987257,0.019540562750381713,0.0006704248288304119,0.003788895621883779,5.7585938826476424e-05,0.0006244266884723695,0.00015150552109985938,0.05081854575161761
19.0,0.010889363492527887,0.002057504709406931,0.0003349645365899729,0.0032206970154064992,0.000624342715067985,6.12919449209527e-05,2.8776079296801158e-05,3.744741652792832e-05,0.021778726985055775,0.004115009418813862,0.019324182092438996,0.0006699290731799458,0.00374605629040791,5.7552158593602315e-05,0.000612919449209527,0.00014978966611171329,0.050454165133811325
19.05,0.010847240060547532,0.0020539715301696702,0.00033470449692673187,0.0031850419178701397,0.0006172829422549762,6.016413928819309e-05,2.8758166236982877e-05,3.7023244017326806e-05,0.021694480121095063,0.0041079430603393405,0.019110251507220836,0.0006694089938534637,0.0037036976535298576,5.7516332473965754e-05,0.0006016413928819309,0.00014809297606930722,0.05009303203746376
19.1,0.010805226340577316,0.002050376884607226,0.00033443222185037603,0.003149790689932075,0.000610302495254218,5.9058762790288645e-05,2.8739218567500755e-05,3.660381677392008e-05,0.02161045268115463,0.004100753769214452,0.01889874413959245,0.0006688644437007521,0.0036618149715253083,5.747843713500151e-05,0.0005905876279028864,0.00014641526709568032,0.04973511133732117
19.150000000000002,0.01076332260441231,0.0020467213680269505,0.00033414764976942763,0.003114938897745003,0.0006034005878133685,5.797533736703217e-05,2.8719225905201433e-05,3.618908898933328e-05,0.02152664520882462,0.004093442736053901,0.01868963338647002,0.0006682952995388553,0.0036204035268802112,5.743845181040287e-05,0.0005797533736703217,0.00014475635595733312,0.04938036833920567
19.200000000000003,0.010721529117237515,0.0020430055908737753,0.0003338507306001747,0.0030804821492891403,0.000596576437512736,5.6913395791137076e-05,2.8698179100246534e-05,3.577901502599256e-05,0.02144305823447503,0.004086011181747551,0.01848289289573484,0.0006677014612003494,0.003579458625076416,5.739635820049307e-05,0.0005691339579113708,0.00014311606010397024,0.04902876877445001
19.25,0.010679846137673305,0.002039230177910131,0.00033354142530487717,0.0030464160941853515,0.0005898292658898619,5.5872481409341044e-05,2.8676070187776077e-05,3.5373549426618244e-05,0.02135969227534661,0.004078460355820262,0.018278496565112108,0.0006670828506097543,0.003538975595339172,5.7352140375552154e-05,0.0005587248140934104,0.00014149419770647298,0.04868027879440334
19.3,0.010638273917820934,0.002035395767419645,0.000333219705443696,0.003012736423502627,0.0005831582985579361,5.4852147889982056e-05,2.8652892341012808e-05,3.4972646923288346e-05,0.021276547835641868,0.00407079153483929,0.01807641854101576,0.000666439410887392,0.003498949791347617,5.7305784682025616e-05,0.0005485214788998206,0.00013989058769315338,0.04833486496500693
19.35,0.010596812703308128,0.0020315030104340985,0.00033288555274000643,0.0029794388695601787,0.0005765627653182396,5.385195897688006e-05,2.8628639825771325e-05,3.4576262446085686e-05,0.021193625406616255,0.004063006020868197,0.017876633217361073,0.0006657711054800129,0.003459376591909438,5.725727965154265e-05,0.0005385195897688006,0.00013830504978434274,0.047992494261439665
19.400000000000002,0.010555462733334702,0.002027552569983125,0.0003325389586587614,0.0029465192057243493,0.0005700419002667868,5.287148824935936e-05,2.8603307956336695e-05,3.418435113134042e-05,0.021110925466669404,0.00405510513996625,0.017679115234346097,0.0006650779173175228,0.0034202514016007206,5.720661591267339e-05,0.0005287148824935936,0.00013673740452536167,0.04765313406283162
19.450000000000003,0.01051422424071825,0.002023545120366146,0.00033217992399757967,0.0029139732462005945,0.0005635949418953538,5.191031888825387e-05,2.8576893052677865e-05,3.379686832948059e-05,0.0210284484814365,0.004047090240732292,0.017483839477203566,0.0006643598479951593,0.0033815696513721225,5.715378610535573e-05,0.0005191031888825388,0.00013518747331792236,0.04731675214704546
19.5,0.010473097451939879,0.0020194813464460446,0.00033180845849023873,0.0028817968458207536,0.0005572211331870646,5.096804344773997e-05,2.8549392398962008e-05,3.341376961250249e-05,0.020946194903879757,0.004038962692892089,0.017290781074924523,0.0006636169169804775,0.0033433267991223874,5.7098784797924016e-05,0.0005096804344773997,0.00013365507845000996,0.046983316685524565
19.55,0.010432082587189959,0.002015361942964087,0.0003314245804222586,0.002849985899825815,0.0005509197217067024,5.004426363284599e-05,2.85208042033365e-05,3.303501078107214e-05,0.020864165174379917,0.004030723885928174,0.01709991539895489,0.0006628491608445173,0.0033055183302402144,5.7041608406673e-05,0.0005004426363284599,0.00013214004312428856,0.046652796238207145
19.6,0.01039117986041395,0.002011187613875612,0.0003310283162582708,0.0028185363436444254,0.000544689959685919,4.9138590082492685e-05,2.849112755894605e-05,3.2660547871269784e-05,0.0207823597208279,0.004022375227751224,0.016911218061866552,0.0006620566325165416,0.0032681397581155137,5.69822551178921e-05,0.0004913859008249268,0.00013064219148507914,0.04632515974850562
19.650000000000002,0.010350389479358225,0.0020069590717060166,0.00033061970028087055,0.0027874441526672964,0.0005385311041034938,4.825064215792051e-05,2.8460362406153063e-05,3.229033716098774e-05,0.02070077895871645,0.004013918143412033,0.01672466491600378,0.0006612394005617411,0.003231186624620963,5.6920724812306125e-05,0.0004825064215792051,0.00012916134864395095,0.046000376538350436
19.700000000000003,0.010309711645615918,0.0020026770369265625,0.00033019877424065924,0.0027567053420177547,0.0005324424167608086,4.7380047736365835e-05,2.84285094959301e-05,3.192433517599287e-05,0.020619423291231835,0.004005354073853125,0.01654023205210653,0.0006603975484813185,0.0031946545005648516,5.68570189918602e-05,0.00047380047736365834,0.00012769734070397149,0.045678416303297144
19.75,0.010269146554672808,0.0019983422373495595,0.0003297655870171877,0.0027263159663186137,0.0005264231643526879,4.6526443009850356e-05,2.8395570354393894e-05,3.1562498695663995e-05,0.020538293109345615,0.003996684474699119,0.016357895797911682,0.0006595311740343754,0.003158538986116127,5.679114070878779e-05,0.00046526443009850353,0.00012624999478265598,0.04535924910769687
19.8,0.010228694395953194,0.001993955407542464,0.0003293201942905194,0.0026962721194555483,0.0005204726185337527,4.56894722889518e-05,2.8361547248451028e-05,3.120478475841435e-05,0.020457388791906388,0.003987910815084928,0.016177632716733288,0.0006586403885810388,0.003122835711202516,5.6723094496902056e-05,0.000456894722889518,0.0001248191390336574,0.04504284537992824
19.85,0.0101883553528658,0.001989517288260464,0.00032886265822313656,0.0026665699343371933,0.0005145900559804411,4.48687878114286e-05,2.8326443152526132e-05,3.085115066680952e-05,0.0203767107057316,0.003979034576520928,0.01599941960602316,0.0006577253164462731,0.0030875403358826465,5.6652886305052264e-05,0.000448687878114286,0.00012340460266723808,0.04472917590769118
19.900000000000002,0.010148129602849667,0.001985028625897098,0.00032839304715191964,0.002637205582652098,0.000508774758448828,4.406404955557255e-05,2.8290261716343938e-05,3.0501553992389985e-05,0.020296259205699333,0.003970057251794196,0.015823233495912588,0.0006567860943038393,0.0030526485506929676,5.6580523432687876e-05,0.00044064049555572553,0.00012200621596955994,0.04441821183336091
19.950000000000003,0.01010801731742004,0.001980490171952504,0.0003279114352899357,0.0026081752746227524,0.0005030260128283892,4.3274925058168846e-05,2.825300723373729e-05,3.015595258020822e-05,0.02021603463484008,0.003960980343905008,0.015649051647736514,0.0006558228705798713,0.0030181560769703356,5.650601446747458e-05,0.00043274925058168844,0.00012062381032083288,0.044109924649401805
20.0,0.010068018662214268,0.0019759026825188603,0.00032741790243777694,0.002579475258756838,0.0004973431111918442,4.25010892369449e-05,2.821468461245376e-05,2.981430455308942e-05,0.020136037324428535,0.003951805365037721,0.015476851552541027,0.0006548358048755539,0.002984058667151065,5.642936922490752e-05,0.000425010892369449,0.00011925721821235768,0.04380428619384061
20.05,0.010028133797037651,0.0019712669177826183,0.000326912533704197,0.0025511018215958635,0.0004917253508412038,4.1742224217392626e-05,2.8175299344934156e-05,2.9476568315624755e-05,0.020056267594075302,0.003942533835565237,0.01530661092957518,0.000653825067408394,0.0029503521050472225,5.635059868986831e-05,0.0004174222421739263,0.00011790627326249902,0.043501268645797626
20.1,0.009988362875909325,0.0019665836415431234,0.0003263954192357971,0.002523051287461378,0.00048617203435016024,4.0998019163852806e-05,2.8134857480036796e-05,2.9142702557906308e-05,0.01997672575181865,0.003933167283086247,0.01513830772476827,0.0006527908384715942,0.0029170322061009613,5.626971496007359e-05,0.0004099801916385281,0.00011657081023162523,0.04320084452107595
20.150000000000002,0.009948706047108074,0.0019618536207472214,0.000325866653955521,0.0024953200181988744,0.00048068246960293376,4.02681701147514e-05,2.8093365595682024e-05,2.8812666259011728e-05,0.01989741209421615,0.003923707241494443,0.014971920109193246,0.000651733307911042,0.0028840948176176023,5.618673119136405e-05,0.000402681701147514,0.00011525066503604691,0.04290298666780741
20.200000000000003,0.009909163453218149,0.0019570776250394687,0.0003253263373097214,0.0024679044129195687,0.0004752559698297042,3.9552379821882323e-05,2.8050830772391995e-05,2.8486418690247316e-05,0.019818326906436298,0.0039141552500789375,0.014807426477517413,0.0006506526746194428,0.002851535818978225,5.610166154478399e-05,0.00039552379821882323,0.00011394567476098926,0.042607668262154924
20.25,0.009869735231175033,0.001952256426327563,0.0003247745730235681,0.002440800907740195,0.0004698918536387427,3.885035759363299e-05,2.8007260567701382e-05,2.8163919418157508e-05,0.019739470462350066,0.003904512852655126,0.014644805446441169,0.0006495491460471362,0.0028193511218324563,5.6014521135402765e-05,0.0003885035759363299,0.00011265567767263003,0.042314862804070326
20.3,0.009830421512311179,0.001947390798362616,0.00032421146886457046,0.0024140059755209443,0.0004645894450453579,3.816181914205172e-05,2.796266299141517e-05,2.7845128307308546e-05,0.019660843024622357,0.003894781596725232,0.014484035853125667,0.0006484229377291409,0.0027875366702721474,5.592532598283034e-05,0.00038161819142051715,0.00011138051322923418,0.042024544113107125
20.35,0.009791222422401711,0.0019424815163339118,0.0003236371364139952,0.002387516125601724,0.0004593480734977721,3.7486486433659594e-05,2.7917046481690286e-05,2.7530005522854342e-05,0.019582444844803423,0.0038849630326678237,0.014325096753610343,0.0006472742728279904,0.0027560884409866325,5.583409296338057e-05,0.00037486486433659593,0.00011012002209141737,0.04173668632428761
20.400000000000002,0.009752138081710077,0.001937529356477777,0.0003230516908459627,0.002361327903536828,0.00045416707390003047,3.682408754391046e-05,2.787041988191833e-05,2.721851153289159e-05,0.019504276163420153,0.003875058712955554,0.014167967421220968,0.0006461033816919254,0.0027250024434001827,5.574083976383666e-05,0.0003682408754391046,0.00010887404613156636,0.04145126388402328
20.450000000000003,0.009713168605033646,0.001932535095700222,0.0003224552507140117,0.0023354378908281826,0.00044904578663205346,3.6174356515206676e-05,2.7822792418387224e-05,2.6910607110611707e-05,0.019426337210067292,0.003865070191400444,0.014012627344969095,0.0006449105014280234,0.0026942747197923208,5.564558483677445e-05,0.00036174356515206673,0.00010764242844244683,0.04116825154608846
20.5,0.009674314101749262,0.0019274995112130008,0.0003218479377449265,0.0023098427046572825,0.00044398355756693377,3.553703321838003e-05,2.7774173678700127e-05,2.6606253336256587e-05,0.019348628203498523,0.0038549990224260016,0.013859056227943695,0.000643695875489853,0.0026639013454016025,5.554834735740025e-05,0.00035537033218380025,0.00010642501334502635,0.040887624367645904
20.55,0.009635574675858719,0.0019224233801827504,0.0003212298766396262,0.0022845389976159365,0.00043897973808557626,3.491186321754938e-05,2.772457359093043e-05,2.6305411598884932e-05,0.019271149351717438,0.003844846760365501,0.013707233985695618,0.0006424597532792524,0.0026338784285134574,5.544914718186086e-05,0.0003491186321754938,0.00010522164639553973,0.040609357705324166
20.6,0.009596950426034208,0.0019173074793928822,0.0003206011948809191,0.0022595234574359657,0.00043403368508878313,3.429859763826991e-05,2.7674002403492268e-05,2.600804359795619e-05,0.019193900852068416,0.0038346149587857644,0.013557140744615795,0.0006412023897618382,0.002604202110532699,5.5348004806984535e-05,0.0003429859763826991,0.00010403217439182476,0.04033342721134603
20.650000000000002,0.009558441445663665,0.0019121525849178924,0.0003199620225479311,0.002234792806717936,0.0004291447610068716,3.3696993038889546e-05,2.762247066570629e-05,2.5714111344738193e-05,0.01911688289132733,0.003824305169835785,0.013408756840307616,0.0006399240450958622,0.0025748685660412296,5.524494133141258e-05,0.0003369699303888955,0.00010285644537895277,0.04005980882970708
20.700000000000003,0.009520047822896064,0.0019069594718097778,0.00031931249213702133,0.002210343802659068,0.0004243123338069221,3.310681128503189e-05,2.7569989209041106e-05,2.542357716354513e-05,0.019040095645792128,0.0038139189436195557,0.01326206281595441,0.0006386249842740427,0.0025458740028415326,5.513997841808221e-05,0.0003310681128503189,0.00010169430865418052,0.039788478792404255
20.75,0.009481769640686637,0.001901728913796242,0.00031865273838900163,0.002186173236780416,0.00041953577699774296,3.252781942712613e-05,2.751656912901119e-05,2.51364036928119e-05,0.018963539281373273,0.003803457827592484,0.013117039420682496,0.0006373054767780033,0.0025172146619864577,5.503313825802238e-05,0.0003252781942712613,0.0001005456147712476,0.03951941361571324
20.8,0.009443606976841993,0.0018964616829903827,0.00031798289812248265,0.002162277934653425,0.0004148144696326385,3.195978958090668e-05,2.7462221767712517e-05,2.4852553886010755e-05,0.018887213953683986,0.0037929233659807654,0.012973667607920552,0.0006359657962449653,0.002488886817795831,5.492444353542503e-05,0.0003195978958090668,9.941021554404302e-05,0.03925259009651464
20.85,0.009405559904065197,0.001891158549611569,0.0003173031100731721,0.0021386547556259856,0.0004101477963100683,3.140249881080799e-05,2.7406958696977715e-05,2.4571991012416327e-05,0.018811119808130394,0.003782317099223138,0.012831928533755914,0.0006346062201463442,0.00246088677786041,5.481391739395543e-05,0.0003140249881080799,9.828796404966531e-05,0.038987985308667886
20.900000000000002,0.009367628490000723,0.0018858202817172013,0.0003166135147389558,0.0021153005925480532,0.00040553514717227344,3.085572901618049e-05,2.735079170213286e-05,2.4294678657724305e-05,0.018735256980001447,0.0037716405634344026,0.01269180355528832,0.0006332270294779116,0.002433210883033641,5.470158340426572e-05,0.00030855729016180484,9.717871463089722e-05,0.038725576599432696
20.950000000000003,0.009329812797279334,0.001880447644945078,0.00031591425423059576,0.002092212371496957,0.0004009759179019543,3.0319266820257206e-05,2.7293732766338575e-05,2.402058072452954e-05,0.01865962559455867,0.003760895289890156,0.012553274228981741,0.0006318285084611915,0.0024058555074117256,5.458746553267715e-05,0.00030319266820257203,9.608232289811816e-05,0.03846534158593685
21.0,0.009292112883562869,0.0018750414022660799,0.00031520547212788376,0.0020693870515024783,0.00039646950971707507,2.979290346180128e-05,2.7235794055498515e-05,2.374966143266881e-05,0.018584225767125737,0.0037500828045321597,0.01241632230901487,0.0006304109442557675,0.0023788170583024506,5.447158811099703e-05,0.00029792903461801283,9.499864573067524e-05,0.038207258151690675
21.05,0.009254528801588922,0.0018696023137468982,0.00031448731334109343,0.002046821624271784,0.00039201532936386865,2.9276434689366715e-05,2.7176987903718657e-05,2.348188531943336e-05,0.018509057603177843,0.0037392046274937964,0.012280929745630702,0.0006289746266821869,0.002352091976183212,5.4353975807437315e-05,0.00029276434689366716,9.392754127773343e-05,0.03795130444314658
21.1,0.009217060599215444,0.001864131136322539,0.00031375992397757673,0.0020245131139143228,0.00038761278910811925,2.8769660658107135e-05,2.7117326799301394e-05,2.321721723965648e-05,0.018434121198430888,0.003728262272645078,0.012147078683485937,0.0006275198479551535,0.0023256767346487156,5.423465359860279e-05,0.00028769660658107133,9.286886895862593e-05,0.03769745886630407
21.150000000000002,0.009179708319465213,0.0018586286235783337,0.0003130234512133551,0.0020024585766667395,0.0003832613067247869,2.8272385829067676e-05,2.7056823371258614e-05,2.2955622365680706e-05,0.018359416638930426,0.0037172572471566674,0.012014751460000438,0.0006260469024267102,0.0022995678403487214,5.411364674251723e-05,0.0002827238582906768,9.182248946272282e-05,0.03744570008335888
21.200000000000003,0.009142472000570211,0.0018530955255412025,0.00031227804316955916,0.0019806551006179103,0.0003789603054860474,2.778441887089817e-05,2.6995490376328585e-05,2.2697066187209565e-05,0.018284944001140422,0.003706191051082405,0.011883930603707462,0.0006245560863391183,0.0022737618329162846,5.399098075265717e-05,0.0002778441887089817,9.078826474883826e-05,0.03719600700939616
21.25,0.009105351676015892,0.0018475325884799141,0.000311523848793575,0.001959099805434169,0.00037470921414781236,2.7305572563926623e-05,2.6933340686481638e-05,2.2441514511048472e-05,0.018210703352031784,0.0036950651769598283,0.011754598832605014,0.00062304769758715,0.0022482552848868743,5.3866681372963276e-05,0.00027305572563926625,8.976605804419389e-05,0.03694835880912707
21.3,0.00906834737458532,0.0018419405547140948,0.0003107610177447575,0.0019377898420847956,0.0003705074669347923,2.6835663706533654e-05,2.6870387276900177e-05,2.2188933460739103e-05,0.01813669474917064,0.0036838811094281896,0.011626739052508774,0.000621522035489515,0.0022230448016087537,5.3740774553800354e-05,0.00026835663706533655,8.875573384295641e-05,0.03670273489366796
21.35,0.009031459120403217,0.0018363201624317469,0.00030998970028457614,0.0019167223925678565,0.0003663545035241702,2.6374513023770687e-05,2.6806643214418855e-05,2.1939289476091868e-05,0.018062918240806435,0.0036726403248634938,0.011500334355407139,0.0006199794005691523,0.0021981270211450213,5.361328642883771e-05,0.00026374513023770687,8.775715790436747e-05,0.03645911491736216
21.400000000000002,0.008994686932979862,0.001830672145515036,0.00030921004717106065,0.0018958946696364465,0.0003622497690279395,2.5921945078165067e-05,2.6742121646411086e-05,2.1692549312620318e-05,0.017989373865959724,0.003661344291030072,0.011375368017818679,0.0006184200943421213,0.002173498614167637,5.348424329282217e-05,0.00025921945078165065,8.677019725048127e-05,0.03621747877464319
21.450000000000003,0.008958030827254883,0.001824997233374117,0.0003084222095574185,0.0018753039165254125,0.00035819271397397067,2.547778818265791e-05,2.6676835790108505e-05,2.1448680040881858e-05,0.017916061654509766,0.003649994466748234,0.011251823499152474,0.000616844419114837,0.002149156283843824,5.335367158021701e-05,0.00025477788182657913,8.579472016352743e-05,0.03597780659693946
21.5,0.00892149081364092,0.0018192961507887725,0.0003076263388946989,0.0018549474066786237,0.00035418279428586134,2.5041874315621207e-05,2.6610798922340245e-05,2.1207649045728592e-05,0.01784298162728184,0.003638592301577545,0.011129684440071742,0.0006152526777893978,0.0021250967657151683,5.322159784468049e-05,0.00025041874315621205,8.483059618291437e-05,0.03574007874961951
21.55,0.00888506689806714,0.0018135696177576403,0.0003068225868383809,0.0018348224434768425,0.000350219471261624,2.4614039037902114e-05,2.6544024369679304e-05,2.0969424025472116e-05,0.01777013379613428,0.0036271392355152806,0.011008934660861055,0.0006136451736767618,0.002101316827569744,5.308804873935861e-05,0.00024614039037902115,8.387769610188846e-05,0.03550427582897738
21.6,0.008848759082022662,0.0018078183493548177,0.00030601110515876757,0.0018149263599662767,0.00034630221155126895,2.4194121411844353e-05,2.6476525498983638e-05,2.073397299096617e-05,0.017697518164045325,0.0036156366987096355,0.01088955815979766,0.0006120222103175351,0.002077813269307614,5.2953050997967276e-05,0.00024194121411844354,8.293589196386468e-05,0.03527037865925804
21.650000000000002,0.008812567362599798,0.0018020430555936245,0.0003051920456550695,0.0017952565185878457,0.00034243048713332913,2.378196392223682e-05,2.640831570831978e-05,2.0501264264610482e-05,0.017625134725199595,0.003604086111187249,0.010771539111527074,0.000610384091310139,0.0020545829227999746,5.281663141663956e-05,0.00023781963922236821,8.200505705844193e-05,0.03503836828972148
21.700000000000003,0.008776491732537183,0.001796244441297322,0.0003043655600730652,0.001775810310907236,0.000338603775290381,2.337741239914191e-05,2.6339408418257327e-05,2.027126647927947e-05,0.017552983465074366,0.003592488882594644,0.010654861865443416,0.0006087311201461304,0.002031622651742286,5.267881683651465e-05,0.00023377412399141912,8.108506591711787e-05,0.034808225991745906
21.75,0.008740532180262762,0.0017904232059765858,0.000303531800026229,0.0017565851573457943,0.0003348215585836087,2.2980315942556632e-05,2.6269817063522796e-05,2.004394857717921e-05,0.017481064360525524,0.0035808464119531716,0.010539510944074766,0.000607063600052458,0.002008929351501652,5.253963412704559e-05,0.00022980315942556633,8.017579430871683e-05,0.0345799332559689
21.8,0.008704688689936619,0.0017845800437135306,0.0003026909169202188,0.0017375785069123025,0.0003310833248264578,2.2590526848860862e-05,2.6199555085001663e-05,1.9819279808635796e-05,0.017409377379873237,0.0035691600874270613,0.010425471041473816,0.0006053818338404376,0.0019864999489587467,5.2399110170003326e-05,0.0002259052684886086,7.927711923454318e-05,0.03435347178946646
21.85,0.008668961241493682,0.0017787156430521013,0.00030184306188061987,0.0017187878369357055,0.00032738856705742794,2.2207900539008794e-05,2.6128635922077825e-05,1.9597229730818545e-05,0.017337922482987364,0.0035574312861042026,0.010312727021614232,0.0006036861237612397,0.0019643314023445675,5.225727184415565e-05,0.00022207900539008792,7.838891892327418e-05,0.03412882351296913
21.900000000000002,0.008633349810686261,0.0017728306868946336,0.00030098838568384367,0.0017002106527988124,0.00032373678351204315,2.183229548841979e-05,2.6057073005299812e-05,1.9377768206400786e-05,0.017266699621372523,0.003545661373789267,0.010201263916792875,0.0006019767713676873,0.0019424207010722589,5.2114146010599623e-05,0.0002183229548841979,7.751107282560314e-05,0.033905970558115006
21.950000000000003,0.008597854369126436,0.001766925852404405,0.000300127038691082,0.0016818444876730379,0.0003201274775940472,2.1463573158526985e-05,2.5984879749363545e-05,1.9160865402161495e-05,0.017195708738252873,0.00353385170480881,0.010091066926038228,0.000600254077382164,0.0019207648655642832,5.196975949872709e-05,0.00021463573158526984,7.664346160864598e-05,0.033684895264739
22.0,0.008562474884328302,0.0017610018109139951,0.00029925917078522154,0.0016636869022542205,0.00031656015784586335,2.1101597929942453e-05,2.5912069546401626e-05,1.894649178753054e-05,0.017124949768656604,0.0035220036218279903,0.009982121413525323,0.0005985183415704431,0.0018993609470751801,5.182413909280325e-05,0.00021101597929942454,7.578596715012216e-05,0.03346558017819789
22.05,0.008527211319750037,0.0017550592278392772,0.00029838493131062417,0.0016457354844995528,0.00031303433791835824,2.074623703719886e-05,2.583865575956938e-05,1.8734618133080326e-05,0.017054422639500074,0.0035101184556785544,0.009874412906997317,0.0005967698626212483,0.0018782060275101494,5.167731151913876e-05,0.0002074623703719886,7.49384725323213e-05,0.03324800804673079
22.1,0.008492063634835846,0.0017490987625988753,0.0002975044690156835,0.0016279878493656859,0.00030954953653995125,2.0397360505029046e-05,2.576465171691829e-05,1.852521550896667e-05,0.016984127269671693,0.0034981975251977505,0.009767927096194114,0.000595008938031367,0.0018572972192397075,5.152930343383658e-05,0.00020397360505029045,7.410086203586668e-05,0.03303216181885463
22.150000000000002,0.008457031785057705,0.0017431210685389113,0.0002966179319980674,0.0016104416385480176,0.00030610527748510297,2.0054841086145086e-05,2.569007070554748e-05,1.8318255283321324e-05,0.01691406357011541,0.0034862421370778227,0.009662649831288107,0.0005932358639961348,0.001836631664910618,5.138014141109496e-05,0.00020054841086145086,7.32730211332853e-05,0.032818024640793926
22.200000000000003,0.008422115721956966,0.001737126792862885,0.0002957254676525615,0.0015930945202212246,0.00030270108954222227,1.971855420048027e-05,2.561492596602441e-05,1.811370912059887e-05,0.01684423144391393,0.00347425358572577,0.009558567121327348,0.000591450935305123,0.0018162065372533337,5.122985193204882e-05,0.0001971855420048027,7.245483648239548e-05,0.03260557985394475
22.25,0.00838731539318579,0.0017311165765665241,0.0002948272226214299,0.001575944188781063,0.0002993365064810257,1.9388377875857817e-05,2.5539230687066008e-05,1.7911548979880342e-05,0.01677463078637158,0.0034622331531330482,0.009455665132686378,0.0005896544452428598,0.0017960190388861543,5.1078461374132016e-05,0.00019388377875857816,7.164619591952137e-05,0.03239481099237224
22.3,0.008352630742548406,0.001725091054377448,0.0002939233427472104,0.0015589883645874692,0.00029601106701938234,1.9064192690051143e-05,2.5462998000471768e-05,1.7711747113135914e-05,0.016705261485096812,0.003450182108754896,0.009353930187524815,0.0005878466854944208,0.001776066402116294,5.0925996000943536e-05,0.00019064192690051144,7.084698845254366e-05,0.03218570178034123
