Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(6),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(6),J_5f5/2(6),J_6s1/2(2),J_6p1/2(2),J_6p3/2(4),J_7s1/2(2),J_total_Pu_relativistic
17.96,0.006632002656503129,0.01088269814419486,0.011197265351257585,0.012676276775723853,0.004326432218684361,0.0070187727238719185,0.004903720991136199,0.013706449545956284,0.013435592825479533,0.0017374120109894863,0.003802599222524355,0.00306764473905094,0.002219562823237812,0.0023169578236908565,0.0035771529746742984,0.0033826644784252418,0.000658026712926986,0.0010408147759432586,0.0008978940903757127,0.0004065119012403674,0.00041570163790357863,0.0003238656056904625,0.0001446905435503731,0.00017390470841831848,0.00013496317108722912,9.843280670412152e-06,0.39477796188233794
17.97,0.006631410576458156,0.010872707442055598,0.011195255760326286,0.012672763798700451,0.004326265362114526,0.007004617778373496,0.004892360939323504,0.013693942943154631,0.013422339907241405,0.0017334224833248939,0.0037978713164016644,0.0030614131922266337,0.002219557397878338,0.0023169275924702264,0.003568122942762665,0.003373960498671178,0.0006559505502326204,0.0010399499576763348,0.0008963134658033849,0.00040639181545120865,0.0004156595951378195,0.00032309742545921576,0.00014421162849357003,0.00017377938776995112,0.0001347353428199667,9.810494087153397e-06,0.39434898982385846
17.98,0.006630818496413183,0.010862716739916333,0.011193246169394985,0.012669250821677046,0.004326098505544691,0.00699046283287507,0.004881000887510806,0.013681436340352975,0.013409086989003272,0.0017294329556603004,0.0037931434102789715,0.003055181645402325,0.0022195519725188638,0.0023168973612495967,0.0035590929108510294,0.0033652565189171125,0.0006538743875382542,0.0010390851394094108,0.0008947328412310566,0.00040627172966204984,0.0004156175523720603,0.0003223292452279688,0.00014373271343676684,0.0001736540671215837,0.00013450751455270423,9.777707503894636e-06,0.39392001776537866
17.990000000000002,0.006630225915682989,0.01085273546156339,0.01119123302611894,0.012665732983727225,0.00432593935015322,0.006976355198542575,0.004869698241643547,0.013668935376466088,0.013395842847369173,0.0017254843443116532,0.0037884063688716427,0.003048960269181366,0.002219547715770602,0.0023168643493237436,0.0035501079199312872,0.0033565968702083076,0.0006518157749693774,0.0010382143523635587,0.0008931517356882519,0.0004061551991667898,0.00041557746918451674,0.00032156441038884827,0.00014325764819474025,0.00017352763023283305,0.00013427948530349998,9.745181432919602e-06,0.39349224147151707
18.0,0.006629633334952793,0.010842754183210453,0.011189219882842896,0.012662215145777405,0.00432578019476175,0.006962247564210085,0.004858395595776293,0.013656434412579205,0.01338259870573508,0.001721535732963008,0.003783669327464315,0.0030427388929604093,0.002219543459022341,0.002316831337397891,0.003541122929011549,0.0033479372214995067,0.0006497571624005016,0.0010373435653177067,0.0008915706301454477,0.00040603866867152977,0.0004155373859969732,0.0003207995755497281,0.0001427825829527139,0.00017340119334408242,0.00013405145605429578,9.712655361944586e-06,0.3930644651776557
18.01,0.006629040254009369,0.01083278235111872,0.011187203190883723,0.012658692458247618,0.004325628537614706,0.006948187203919938,0.004847150198167212,0.01364393917405127,0.01336936342814758,0.001717627780994635,0.003778923333079191,0.003036527837905794,0.002219540224213038,0.002316795437973125,0.00353218276875173,0.003339321691144364,0.0006477160256282686,0.0010364668571547797,0.0008899891123553781,0.0004059256247647268,0.0004154992065193394,0.0003200380719575806,0.0001423113537054988,0.00017327364713954778,0.0001338232369260233,9.680389485591052e-06,0.39263788032524327
18.02,0.006628447173065945,0.010822810519026992,0.011185186498924552,0.01265516977071783,0.004325476880467662,0.006934126843629797,0.0048359048005581365,0.01363144393552334,0.013356128150560084,0.0017137198290262646,0.003774177338694068,0.0030303167828511814,0.002219536989403736,0.002316759538548359,0.0035232426084919146,0.003330706160789225,0.0006456748888560366,0.001035590148991853,0.000888407594565309,0.0004058125808579239,0.0004154610270417056,0.00031927656836543345,0.00014184012445828397,0.0001731461009350132,0.0001335950177977509,9.648123609237534e-06,0.39221129547283096
18.03,0.006627853592381523,0.010812848155554734,0.011183166261965907,0.012651642244984234,0.004325332520170749,0.006920113719471614,0.004824716493059399,0.0136189545084162,0.013342901824000513,0.001709852279574488,0.003769422573131737,0.003024116197825926,0.0022195346319195345,0.002316720646699537,0.0035143470693550557,0.0033221345369413746,0.0006436511530256711,0.001034707567706073,0.0008868257327529425,0.0004057029555710101,0.00041542469610342096,0.0003185183842062959,0.0001413727172278484,0.0001730174524321706,0.00013336661982249622,9.61611768769861e-06,0.3917858977757875
18.04,0.006627260011697099,0.01080288579208248,0.011181146025007263,0.012648114719250637,0.004325188159873834,0.006906100595313435,0.004813528185560666,0.013606465081309067,0.013329675497440947,0.0017059847301227132,0.003764667807569408,0.0030179156128006734,0.002219532274435333,0.0023166817548507155,0.0035054515302182,0.0033135629130935282,0.0006416274171953067,0.0010338249864202936,0.0008852438709405765,0.00040559333028409645,0.00041538836516513634,0.0003177602000471587,0.00014090530999741305,0.00017288880392932803,0.00013313822184724163,9.584111766159702e-06,0.39136050007874373
18.05,0.006626665931744144,0.010792932919471445,0.01117912224675478,0.012644582366718908,0.004325050896568018,0.006892134668595611,0.004802396809572354,0.01359398155130175,0.013316458208429319,0.0017021573264150247,0.0037599044521119834,0.003011725644972475,0.0022195306517027473,0.002316639767502636,0.0034966004034616255,0.003305034984750636,0.0006396210069401961,0.0010329365803265248,0.0008836617328305722,0.0004054870563802734,0.00041535382828765855,0.00031700532604083645,0.00014044171065123157,0.00017275906023597601,0.00013290965598579044,9.552365504741966e-06,0.3909362852888363
18.06,0.006626071851791189,0.010782980046860412,0.011177098468502296,0.01264105001418718,0.004324913633262202,0.006878168741877791,0.004791265433584047,0.013581498021294436,0.013303240919417696,0.0016983299227073384,0.0037551410966545607,0.0030055356771442787,0.0022195290289701614,0.0023165977801545565,0.003487749276705055,0.003296507056407748,0.0006376145966850863,0.0010320481742327565,0.0008820795947205684,0.00040538078247645044,0.00041531929141018075,0.0003162504520345146,0.00013997811130505032,0.00017262931654262403,0.00013268109012433933,9.520619243324243e-06,0.3905120704989291
18.07,0.006625477273042403,0.010773036687235935,0.011175071152683519,0.012637512846292338,0.0043247832686193035,0.006864249973133078,0.004780190830062611,0.013569020473682674,0.013290032754012632,0.0016945424080813305,0.0037503693320536896,0.0029993564719903013,0.0022195280004381488,0.0023165525960634754,0.0034789423543796247,0.003288022613410292,0.0006356254361407298,0.001031153991954937,0.00088049724753532,0.00040527779344559205,0.00041528649480128074,0.0003154988811387387,0.00013951830555964268,0.0001724984848543629,0.00013245236726568577,9.489132166729587e-06,0.39008903440355885
18.080000000000002,0.006624882694293618,0.010763093327611457,0.011173043836864743,0.012633975678397495,0.004324652903976406,0.006850331204388367,0.004769116226541176,0.013556542926070912,0.01327682458860757,0.001690754893455323,0.0037455975674528185,0.002993177266836324,0.0022195269719061366,0.0023165074119723943,0.003470135432054195,0.003279538170412837,0.0006336362755963736,0.0010302598096771174,0.0008789149003500715,0.0004051748044147338,0.0004152536981923808,0.0003147473102429628,0.00013905849981423512,0.00017236765316610173,0.00013222364440703218,9.457645090134935e-06,0.38966599830818865
18.09,0.006624287617221939,0.010753159502982565,0.011171012987229072,0.012630433706603715,0.004324529241194651,0.006836459553379453,0.004758098236007839,0.013544071445766704,0.013263625632406252,0.0016870070113773694,0.003740817573917917,0.002987008968148109,0.0022195263990282695,0.0023164589317076646,0.003461372507003521,0.003271097003442856,0.000631664288414189,0.0010293599001368512,0.0008773324108078577,0.0004050750344682976,0.00041522258874046066,0.00031399903692201495,0.00013860247323867032,0.000172235740763846,0.0001319947753679082,9.426416448512576e-06,0.38924413672562713
18.1,0.00662369254015026,0.010743225678353669,0.011168982137593403,0.012626891734809933,0.004324405578412896,0.0068225879023705365,0.004747080245474499,0.013531599965462493,0.01325042667620493,0.001683259129299415,0.003736037580383014,0.0029808406694598923,0.002219525826150403,0.0023164104514429343,0.0034526095819528446,0.003262655836472873,0.000629692301232004,0.0010284599905965846,0.0008757499212656433,0.00040497526452186146,0.0004151914792885406,0.00031325076360106687,0.00013814644666310544,0.00017210382836159023,0.00013176590632878413,9.395187806890212e-06,0.38882227514306555
18.11,0.00662309696522886,0.010733301410613181,0.011166947757912025,0.012623344970610361,0.004324288422212435,0.006808763328095591,0.004736118708023608,0.013519134636993658,0.013237237014343047,0.0016795506233831022,0.0037312495375697264,0.002974683419348378,0.002219525572367134,0.002316358577368764,0.0034438904478124666,0.003254257737052679,0.0006277374105929867,0.0010275544030018912,0.000874167355578882,0.00040487864858780793,0.0004151620045569737,0.0003125057828053621,0.00013769418468247,0.00017197084260911377,0.00013153690185320805,9.36421653230486e-06,0.3884015839160606
18.12,0.006622501390307459,0.010723377142872692,0.011164913378230648,0.012619798206410786,0.004324171266011975,0.006794938753820642,0.004725157170572713,0.01350666930852482,0.01322404735248116,0.0016758421174667888,0.0037264614947564367,0.0029685261692368623,0.0022195253185838654,0.0023163067032945938,0.0034351713136720865,0.0032458596376324826,0.000625782519953969,0.001026648815407197,0.0008725847898921202,0.00040478203265375444,0.0004151325298254068,0.00031176080200965716,0.00013724192270183448,0.00017183785685663728,0.0001313078973776319,9.333245257719504e-06,0.38798089268905567
18.13,0.006621905318009742,0.010713462453797335,0.011162875472296475,0.01261624666132736,0.004324060422630374,0.006781161214518888,0.00471425192588006,0.01349421021603459,0.01321086706963291,0.001672172731491109,0.003721665581755327,0.002962380108137536,0.002219525249304894,0.002316251339551929,0.0034264957648686353,0.003237504398123361,0.000623844648582212,0.0010257375992414168,0.000871002213765729,0.0004046885063714757,0.0004151046380469014,0.0003110191080674505,0.00013679341060066706,0.0001717038051981517,0.00013107876813647578,9.302529979951753e-06,0.3875613676780296
18.14,0.006621309245712024,0.010703547764721974,0.011160837566362304,0.012612695116243931,0.004323949579248772,0.006767383675217129,0.004703346681187404,0.013481751123544357,0.013197686786784655,0.0016685033455154288,0.003716869668754215,0.0029562340470382074,0.0022195251800259225,0.002316195975809265,0.0034178202160651816,0.003229149158614237,0.0006219067772104547,0.001024826383075636,0.0008694196376393373,0.00040459498008919696,0.000415076746268396,0.0003102774141252436,0.00013634489849949957,0.00017156975353966605,0.0001308496388953196,9.271814702183994e-06,0.3871418426670036
18.150000000000002,0.006620712676511626,0.010693642675972479,0.01115879613798991,0.012609138801827196,0.004323844856436457,0.00675365312837438,0.004692497568518491,0.013469298350790972,0.013184515967162727,0.0016648728234427233,0.0037120660640796712,0.0029500993137163553,0.002219525162612656,0.0023161370282977923,0.003409188047815496,0.0032208365722151064,0.0006199858473865232,0.001023909588086492,0.000867837116269193,0.00040450447980445477,0.00041505038633938163,0.0003095389997612876,0.0001359001214251899,0.0001714346434974312,0.00013062039548589376,9.241353821314698e-06,0.38672347974413024
18.16,0.006620116107311229,0.01068373758722299,0.011156754709617515,0.012605582487410462,0.004323740133624142,0.006739922581531635,0.004681648455849582,0.013456845578037592,0.013171345147540807,0.00166124230137002,0.0037072624594051288,0.0029439645803945058,0.0022195251451993894,0.0023160780807863195,0.003400555879565814,0.0032125239858159793,0.0006180649175625927,0.0010229927930973481,0.0008662545948990493,0.00040441397951971263,0.0004150240264103674,0.00030880058539733187,0.00013545534435088048,0.00017129953345519639,0.000130391152076468,9.210892940445418e-06,0.38630511682125696
18.17,0.006619519041682021,0.010673842120344218,0.011154709762643072,0.012602021415239388,0.004323641340639828,0.006726238983885853,0.004670855314067854,0.013444399208393928,0.013158183874896425,0.001657650387363687,0.003702451340984497,0.002937841311950594,0.0022195250489475044,0.002316015457146588,0.003391966887876043,0.0032042538465620386,0.0006161608511367587,0.0010220704692861609,0.0008646721929705499,0.0004043264422795864,0.00041499914788540584,0.0003080654410645966,0.00013501428731703424,0.0001711633726271637,0.0001301618050221228,9.180684742695747e-06,0.38588791186650273
18.18,0.006618921976052812,0.01066394665346545,0.01115266481566863,0.012598460343068316,0.0043235425476555135,0.006712555386240075,0.004660062172286129,0.01343195283875027,0.013145022602252048,0.001654058473357356,0.0036976402225638674,0.002931718043506684,0.00221952495269562,0.002315952833506857,0.0033833778961862757,0.0031959837073081013,0.0006142567847109255,0.001021148145474974,0.0008630897910420512,0.00040423890503946033,0.0004149742693604443,0.0003073302967318616,0.00013457323028318824,0.00017102721179913102,0.0001299324579677777,9.150476544946093e-06,0.3854707069117486
18.19,0.0066183244144688924,0.010654060829886488,0.011150616353949844,0.012594894524750115,0.004323449495261591,0.006698918693786888,0.004649324839861141,0.013419512955203461,0.01313187095987498,0.0016505049117993098,0.0036928217677267925,0.0029256063753818266,0.002219524648817722,0.002315886443102523,0.0033748318778509356,0.003187755810069433,0.0006123695031162562,0.0010202203430860288,0.0008615075727287737,0.0004041542685873055,0.0004149508224466632,0.00030659841037989044,0.00013413587817295652,0.0001708900078566185,0.00012970301771752162,9.120519339861445e-06,0.3850546558115798
18.2,0.006617726852884974,0.01064417500630753,0.011148567892231058,0.012591328706431917,0.004323356442867669,0.006685282001333706,0.004638587507436159,0.013407073071656658,0.013118719317497916,0.0016469513502412657,0.003688003312889719,0.0029194947072569716,0.002219524344939824,0.0023158200526981892,0.0033662858595156,0.0031795279128307686,0.000610482221521588,0.0010192925406970839,0.0008599253544154967,0.0004040696321351507,0.00041492737553288213,0.00030586652402791954,0.000133698526062725,0.000170752803914106,0.00012947357746726564,9.090562134776813e-06,0.3846386047114113
18.21,0.006617128795820673,0.010634298847341805,0.011146515919647108,0.012587758153601861,0.004323268943325563,0.00667169216933194,0.004627905822451714,0.013394639756807753,0.013105577388216537,0.001643435885749162,0.003683177698357706,0.0029133947732385224,0.0022195237065482025,0.0023157498065983816,0.003357782612116613,0.003171342053310931,0.0006086116457868974,0.0010183593102071492,0.0008583433833779524,0.0004039878349055676,0.00041490531108443363,0.00030513788134733965,0.00013326486363209964,0.0001706145645995052,0.0001292440543954005,9.060854387661358e-06,0.3842237033603497
18.22,0.006616530738756374,0.010624422688376083,0.011144463947063156,0.012584187600771807,0.004323181443783457,0.00665810233733018,0.004617224137467276,0.013382206441958854,0.013092435458935162,0.0016399204212570603,0.0036783520838256944,0.0029072948392200757,0.0022195230681565812,0.002315679560498574,0.00334927936471763,0.0031631561937910968,0.0006067410700522077,0.0010174260797172147,0.0008567614123404087,0.00040390603767598467,0.0004148832466359852,0.0003044092386667601,0.00013283120120147446,0.00017047632528490445,0.00012901453132353546,9.031146640545917e-06,0.3838088020092882
18.23,0.006615932186686252,0.010614556215221475,0.011142408467514622,0.012580612325093042,0.004323099310848953,0.006644559320307377,0.004606597937629515,0.01336977977802248,0.013079303325116521,0.0016364427987012825,0.0036735194857018824,0.0029012067714473157,0.0022195219702460644,0.0023156053714603773,0.003340818686623333,0.003155012168525683,0.0006048871208148638,0.0010164874718252104,0.0008551797517248942,0.00040382701878979914,0.0004148625161485287,0.0003036838237583243,0.00013240121308254893,0.00017033705840941883,0.00012878493572930866,9.001687074863611e-06,0.38339504631395505
18.240000000000002,0.0066153336346161315,0.010604689742066868,0.011140352987966088,0.012577037049414277,0.004323017177914448,0.006631016303284576,0.004595971737791756,0.013357353114086106,0.013066171191297882,0.0016329651761455054,0.0036686868875780705,0.002895118703674556,0.002219520872335548,0.0023155311824221807,0.0033323580085290365,0.0031468681432602697,0.0006030331715775201,0.0010155488639332062,0.0008535980911093798,0.0004037479999036137,0.0004148417856610723,0.0003029584088498886,0.00013197122496362348,0.0001701977915339332,0.00012855534013508186,8.972227509181309e-06,0.382981290618622
18.25,0.006614734588014978,0.010594832975805829,0.011138294005374898,0.012573457062577644,0.004322940226832991,0.006617520055042505,0.004585400860437201,0.013344933182890156,0.013053048934847796,0.0016295251406659161,0.00366384748133722,0.00288904263264449,0.0022195191917664565,0.002315452964873241,0.0033239396988931627,0.0031387657496154495,0.0006011957690961142,0.001014604929550022,0.000852016803546921,0.00040367169916286907,0.00041482234126628164,0.00030223620518613143,0.00013154489566781982,0.0001700575049753475,0.00012832568224235656,8.94301515926686e-06,0.3825686765034415
18.26,0.006614135541413824,0.010584976209544785,0.011136235022783708,0.012569877075741007,0.004322863275751533,0.006604023806800432,0.004574829983082645,0.013332513251694201,0.013039926678397706,0.0016260851051863262,0.003659008075096368,0.002882966561614422,0.002219517511197365,0.002315374747324302,0.0033155213892572867,0.0031306633559706276,0.0005993583666147079,0.0010136609951668372,0.0008504355159844615,0.0004035953984221245,0.000414802896871491,0.000301514001522374,0.0001311185663720161,0.00016991721841676173,0.00012809602434963116,8.913802809352403e-06,0.3821560623882607
18.27,0.006613536000756653,0.010575129171144438,0.011134172541093066,0.01256629238946485,0.004322791323253493,0.006590574280420577,0.004564314265186186,0.013320100134679524,0.01302681438076085,0.0016226824022087787,0.003654162035575048,0.002876902616187662,0.0022195151266785626,0.0023152924173455523,0.0033071452480179105,0.003122602392141653,0.0005975374307815809,0.0010127117854052947,0.000848854663589847,0.0004035217563050853,0.0004147846913315867,0.000300794993017303,0.00013069588029327697,0.00016977592011724186,0.00012786631430657404,8.884837013131451e-06,0.3817445858016908
18.28,0.0066129364600994835,0.010565282132744087,0.011132110059402421,0.01256270770318869,0.004322719370755452,0.006577124754040718,0.004553798547289726,0.013307687017664842,0.013013702083123987,0.0016192796992312304,0.0036493159960537267,0.0028708386707608996,0.00221951274215976,0.0023152100873668024,0.0032987691067785326,0.003114541428312676,0.0005957164949484534,0.0010117625756437517,0.000847273811195232,0.00040344811418804616,0.00041476648579168244,0.00030007598451223174,0.00013027319421453774,0.00016963462181772193,0.00012763660426351684,8.855871216910494e-06,0.38133310921512065
18.29,0.00661233642586154,0.010555444843056356,0.011130044082576743,0.012559118329218685,0.004322652235051365,0.006563721901889782,0.004543337825472588,0.013295280795884969,0.01300059982528402,0.0016159140744838544,0.003644463497440721,0.002864786978167662,0.002219509534231802,0.002315123562675305,0.0032904349346570064,0.0031065216933223757,0.000593911945302086,0.0010108081418087169,0.0008456934555661408,0.000403377071844215,0.00041474947249398893,0.00029936015649805153,0.0001298541356324855,0.0001694923197816454,0.00012740685214230506,8.827151549625886e-06,0.3809227661352126
18.3,0.006611736391623597,0.010545607553368622,0.011127978105751063,0.012555528955248677,0.004322585099347279,0.006550319049738842,0.0045328771036554465,0.01328287457410509,0.012987497567444049,0.0016125484497364778,0.0036396109988277134,0.0028587352855744225,0.002219506326303844,0.0023150370379838073,0.0032821007625354775,0.0030985019583320735,0.0005921073956557183,0.0010098537079736814,0.0008441130999370489,0.00040330602950038394,0.0004147324591962954,0.00029864432848387105,0.00012943507705043316,0.0001693500177455688,0.0001271771000210932,8.798431882341272e-06,0.38051242305530436
18.31,0.006611135864280351,0.010535780033130344,0.011125908637775912,0.01255193490535764,0.004322522600123058,0.0065369628234742275,0.004522471214193084,0.01327047532822596,0.012974405429923758,0.0016092196492657291,0.0036347522146546207,0.002852695971420609,0.0022195021773222254,0.002314946237915717,0.003273808361035326,0.003090523252029321,0.0005903191513929807,0.001008894101552319,0.0008425333021532628,0.00040323752874553057,0.0004147165921478234,0.000297931668413928,0.00012901963013349475,0.000169206720037385,0.0001269473158176393,8.769958043386355e-06,0.3801032094935254
18.32,0.006610535336937105,0.010525952512892062,0.011123839169800762,0.012548340855466602,0.004322460100898836,0.0065236065972096085,0.004512065324730719,0.013258076082346828,0.012961313292403463,0.0016058908487949798,0.0036298934304815266,0.002846656657266794,0.002219498028340607,0.0023148554378476264,0.0032655159595351728,0.0030825445457265664,0.0005885309071302429,0.001007934495130956,0.0008409535043694762,0.00040316902799067726,0.0004147007250993514,0.0002972190083439848,0.00012860418321655626,0.0001690634223292011,0.0001267175316141853,8.741484204431431e-06,0.37969399593174624
18.330000000000002,0.0066099343169642505,0.010516134782725098,0.011121766214682789,0.012544742141454311,0.004322402059310949,0.006510296947784882,0.004501714103560681,0.01324568389264654,0.012948231355264904,0.001602598618981459,0.003625028533613568,0.002840629845540168,0.002219492822459108,0.0023147602833412735,0.0032572651309409665,0.003074606668784716,0.0005867588871185053,0.0010069697677831276,0.0008393743249921807,0.0004031030113018812,0.000414685958921406,0.00029650950609408133,0.0001281923320250546,0.00016891913707132113,0.00012648772524788009,8.713255878223223e-06,0.3792859079343429
18.34,0.006609333296991397,0.01050631705255814,0.011119693259564817,0.01254114342744202,0.004322344017723062,0.0064969872983601604,0.004491362882390649,0.013233291702946254,0.01293514941812635,0.0015993063891679398,0.003620163636745611,0.0028346030338135446,0.0022194876165776097,0.00231466512883492,0.003249014302346764,0.0030666687918428693,0.0005849868671067687,0.0010060050404352993,0.0008377951456148856,0.00040303699461308515,0.0004146711927434607,0.0002958000038441782,0.00012778048083355312,0.00016877485181344121,0.00012625791888157492,8.685027552015029e-06,0.37887781993693986
18.35,0.006608731784864855,0.010496509132969506,0.01111761682133169,0.012537540061135033,0.004322290256393691,0.006483724176030534,0.004481066165120405,0.01322090664931483,0.012922077760971035,0.001596050476741987,0.0036152927993726405,0.0028285888468900034,0.0022194812397317402,0.00231456554241401,0.003240804849722976,0.003058771545758188,0.0005832309898958773,0.001005035243984105,0.0008362166446860571,0.00040297340512379155,0.0004146574826662751,0.00029509365156127197,0.00012737220932276553,0.00016862958718415736,0.00012602810019504798,8.657044268758598e-06,0.37847085358358773
18.36,0.006608130272738313,0.010486701213380878,0.011115540383098565,0.012533936694828045,0.00432223649506432,0.006470461053700911,0.004470769447850164,0.01320852159568341,0.012909006103815724,0.0015927945643160358,0.0036104219619996717,0.0028225746599664647,0.0022194748628858708,0.0023144659559931006,0.003232595397099191,0.00305087429967351,0.0005814751126849869,0.0010040654475329113,0.0008346381437572291,0.000402909815634498,0.00041464377258908957,0.00029438729927836604,0.00012696393781197812,0.00016848432255487357,0.00012579828150852113,8.629060985502182e-06,0.37806388723023565
18.37,0.006607528268934228,0.010476903124762859,0.011113460465798905,0.01253032868807951,0.004322186838076485,0.006457244408028679,0.004460527069764857,0.01319614375762257,0.01289594480578479,0.001589574716373092,0.003605545355627375,0.00281657321861639,0.002219467202776411,0.0023143618617500346,0.0032244271242890116,0.0030430174867635664,0.0005797352965190984,0.0010030906339553712,0.000833060380799103,0.0004028485971295878,0.00041463107444648445,0.0002936840908108538,0.00012655922983516074,0.00016833808678630763,0.00012556846026741714,8.601322007797813e-06,0.37765803863022973
18.38,0.006606926265130143,0.010467105036144843,0.011111380548499247,0.012526720681330976,0.004322137181088651,0.006444027762356452,0.004450284691679554,0.013183765919561734,0.012882883507753863,0.0015863548684301497,0.00360066874925508,0.0028105717772663173,0.002219459542666951,0.0023142577675069687,0.003216258851478835,0.003035160673853627,0.0005779954803532108,0.0010021158203778312,0.0008314826178409776,0.0004027873786246776,0.0004146183763038794,0.00029298088234334187,0.00012615452185834358,0.00016819185101774175,0.00012533863902631324,8.573583030093457e-06,0.3772521900302238
18.39,0.006606323770124881,0.010457316798775106,0.011109297156202562,0.012523108046020456,0.004322091453981315,0.0064308575422164435,0.004440096487749732,0.013171395376184697,0.012869832647528286,0.0015831708324458961,0.0035957865446963775,0.0028045832006610167,0.0022194504887435925,0.0023141490910862784,0.0032081315631029726,0.0030273440972556727,0.000576271643182493,0.001001136041795705,0.0008299056518556013,0.0004027284755355516,0.00041460664652794856,0.0002922808123631598,0.0001257533611697234,0.0001680446523938225,0.00012510882491908356,8.546087286614974e-06,0.37684745531691805
18.400000000000002,0.006605721275119619,0.01044752856140537,0.011107213763905877,0.012519495410709935,0.004322045726873979,0.006417687322076436,0.004429908283819912,0.013159024832807658,0.012856781787302709,0.001579986796461643,0.003590904340137675,0.0027985946240557166,0.002219441434820234,0.0023140404146655877,0.0032000042747271106,0.0030195275206577193,0.0005745478060117756,0.0010001562632135788,0.0008283286858702251,0.0004026695724464257,0.00041459491675201773,0.0002915807423829778,0.0001253522004811033,0.00016789745376990324,0.00012487901081185388,8.518591543136496e-06,0.3764427206036122
18.41,0.006605118289389772,0.010437750195447097,0.011105126900702502,0.012515878158743221,0.004322003756637117,0.0064045634756614515,0.004419774088709213,0.013146661662838946,0.012843741443103514,0.0015768383203069167,0.003586016707504318,0.002792619029773955,0.002219430878265318,0.0023139270832474917,0.0031919177761825725,0.0030117509843270466,0.0005728398655039726,0.000999171571884327,0.000826752575339091,0.00040261292984610365,0.0004145841123678399,0.0002908838053638157,0.0001249545707388371,0.00016774930062437272,0.0001246492134495621,8.491337621954017e-06,0.37603909592811474
18.42,0.006604515303659924,0.010427971829488823,0.011103040037499125,0.012512260906776505,0.004321961786400256,0.006391439629246464,0.004409639893598512,0.01313429849287023,0.012830701098904315,0.00157368984415219,0.00358112907487096,0.002786643435492192,0.002219420321710402,0.0023138137518293952,0.003183831277638032,0.003003974447996372,0.0005711319249961695,0.000998186880555075,0.0008251764648079563,0.00040255628724578167,0.00041457330798366207,0.00029018686834465345,0.0001245569409965708,0.00016760114747884215,0.00012441941608727023,8.464083700771532e-06,0.37563547125261715
18.43,0.006603911827682302,0.010418203354990822,0.011100949707500146,0.012508639050085433,0.004321923401469912,0.006378362104072687,0.004399559541671282,0.013121942774645493,0.01281767134849281,0.001570576676107673,0.0035762361835653114,0.0027806809395267895,0.0022194081554227567,0.002313695694113469,0.003175785375096865,0.0029962377567046413,0.0005694397985480288,0.0009971973288629538,0.0008236012676917121,0.00040250185084401567,0.00041456338660403905,0.0002894930575847658,0.00012416282576567056,0.0001674520481932905,0.0001241896450034103,8.437069903925768e-06,0.3752329527778777
18.44,0.006603308351704678,0.01040843488049282,0.011098859377501165,0.012505017193394356,0.0043218850165395685,0.006365284578898908,0.004389479189744051,0.013109587056420752,0.012804641598081302,0.0015674635080631556,0.0035713432922596607,0.002774718443561385,0.0022193959891351114,0.0023135776363975426,0.0031677394725556957,0.0029885010654129088,0.0005677476720998879,0.000996207777170832,0.0008220260705754675,0.0004024474144422498,0.000414553465224416,0.00028879924682487793,0.00012376871053477025,0.0001673029489077388,0.0001239598739195503,8.410056107079998e-06,0.37483043430313845
18.45,0.006602704385956314,0.01039867631738966,0.01109676558483836,0.012501390743936622,0.004321850046792875,0.006352253321811332,0.004379452515072944,0.013097238867886617,0.012791622518759333,0.0015643853968338485,0.0035664453109666757,0.0027687691603259118,0.002219382107713985,0.002313454782586509,0.0031597339729637227,0.002980804024746472,0.0005660712768484557,0.000995213417618126,0.0008204518443137081,0.00040239513058065355,0.0004145443850446376,0.00028810855369245004,0.000123378093289997,0.0001671529119096677,0.0001237301385698775,8.383280556777186e-06,0.3744290181994771
18.46,0.006602100420207948,0.010388917754286497,0.011094671792175555,0.012497764294478885,0.004321815077046181,0.006339222064723754,0.0043694258404018355,0.013084890679352477,0.012778603439437361,0.001561307285604541,0.003561547329673689,0.0027628198770904364,0.002219368226292859,0.002313331928775476,0.0031517284733717475,0.002973106984080033,0.0005643948815970233,0.0009942190580654198,0.0008188776180519481,0.0004023428467190573,0.0004145353048648592,0.000287417860560022,0.00012298747604522371,0.00016700287491159654,0.00012350040322020461,8.35650500647437e-06,0.37402760209581576
18.47,0.0066014959651660935,0.010379169122398623,0.01109257454100133,0.012494133264237867,0.004321783353796359,0.006326237021901582,0.004359452676775351,0.013072550098066396,0.012765595108047575,0.0015582639803340132,0.003556644426353077,0.0027568839194259736,0.0022193525260219534,0.0023132042105591106,0.003143763184447271,0.0029654494004382245,0.0005627341344308051,0.0009932199432638087,0.000817304419563081,0.0004022926623662506,0.0004145270246574946,0.0002867302740951692,0.00012260034017394785,0.00016685190867251107,0.00012327071298257825,8.32996578382794e-06,0.37362728453865535
