Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(3),J_6s1/2(2),J_total_Ir_relativistic
25.8,0.007328795534059111,0.002302897277246539,0.00889381864752488,0.008386399307061936,0.0019707858649802637,0.0016072622763948492,0.001882761154411518,0.0028420563188832513,0.0025962541094499995,0.0007025949902999667,0.00035558177025059084,0.000413489124082816,0.0007677906548873588,0.0007054664694544518,6.829170303960001e-05,6.230478585657294e-05,0.00014669115182023228,5.902594279241356e-05,6.502414636180833e-05,6.446425452651451e-05,5.597553537722188e-05,1.169414401275566e-05,0.12533267362427258
25.85,0.007321489127215649,0.002285043003954951,0.00886731859043425,0.00835582770473489,0.0019538786541391344,0.0016072188573010276,0.001881399402629416,0.0028181741976844193,0.002573618296845641,0.0006969418848809726,0.0003552671151927462,0.0004134821453016192,0.0007617848868563754,0.00069968136440131,6.731936385354027e-05,6.140620538662797e-05,0.0001455385654967342,5.8933761398455894e-05,6.502377303808675e-05,6.396832936592701e-05,5.55228898486943e-05,1.1602537561918143e-05,0.12474663841683666
25.900000000000002,0.0073141790479219196,0.0022673606577171147,0.008840853230777905,0.00832532229983583,0.0019370771859565149,0.001607167004792698,0.0018800020579102428,0.002794490730659586,0.0025511782387312816,0.0006913132165440256,0.00035496953843457027,0.00041347290459973313,0.0007558205231969885,0.0006939389702173899,6.63617720541165e-05,6.052140589683503e-05,0.00014439019063146267,5.8845761651776516e-05,6.502358290386187e-05,6.347564890223784e-05,5.5073444619948104e-05,1.1511278408076746e-05,0.12416403068475731
25.950000000000003,0.007306865337372774,0.00224984905209775,0.008814422912975607,0.008294883391023295,0.0019203815866226685,0.0016071060530806407,0.001878569076149936,0.00277100440410185,0.0025289323665563966,0.0006857092974642217,0.00035468842880028237,0.00041346111143009644,0.0007498974132979086,0.0006882390904176107,6.54186914003586e-05,5.9650164434991014e-05,0.00014324610967942044,5.8761813833899294e-05,6.502351208098965e-05,6.298619781348938e-05,5.4627176156910115e-05,1.1420396189106904e-05,0.12358482613401986
26.0,0.007299548036698656,0.0022325070041368717,0.00878802797805268,0.008264511272099258,0.001903791966201757,0.0016070353557052215,0.0018771004257500266,0.002747713712619771,0.0025068791213524156,0.0006801304302623345,0.00035442318743918866,0.00041344648479565407,0.0007440154039634385,0.0006825815266431809,6.448988961031078e-05,5.8792261819702314e-05,0.00014210640288773766,5.86817907156991e-05,6.502349859218714e-05,6.24999661273522e-05,5.418406969371047e-05,1.132990353503336e-05,0.12300900069633529
26.05,0.0072922271869652515,0.0022153333343982295,0.008761668763646284,0.008234206232033211,0.0018873084188995807,0.0016069542852059945,0.0018755960873014538,0.002724617159159742,0.002485016953738353,0.0006745769081196761,0.00035417322765389156,0.00041342875305922194,0.0007381743395006232,0.0006769660787421226,6.357513829245817e-05,5.794748257433223e-05,0.0001409711483188912,5.860556752443856e-05,6.502348232455024e-05,6.20169498560411e-05,5.37441203102812e-05,1.123979369476398e-05,0.12243653052795647
26.1,0.007284902829173145,0.0021983268670167843,0.008735345604011934,0.008203968554986459,0.001870931023329636,0.0016068622327951336,0.0018740560532736104,0.002701713255026579,0.002463344323924781,0.0006690490148935037,0.0003539379747296275,0.00041340765375595965,0.0007323740618047799,0.0006713925448481473,6.26742128783515e-05,5.711561486212687e-05,0.00013984042187422036,5.8533021910956736e-05,6.50234049935326e-05,6.153714939562997e-05,5.3307330439765295e-05,1.1150044992475559e-05,0.12186739200252503
26.150000000000002,0.007277575004257478,0.0021814864297452,0.008709058830030241,0.008173798520336584,0.0018546598427774225,0.001606758608034678,0.0018724803277085575,0.0026790005199023356,0.00244185970171615,0.0006635470252328879,0.00035371686576476203,0.0004133829334084396,0.0007266144104434197,0.0006658607214578987,6.178689255641e-05,5.629645042249853e-05,0.00013871429731771365,5.846403391702139e-05,6.502321010738478e-05,6.106056625182851e-05,5.2873704692966666e-05,1.1060630519894616e-05,0.12130156169967042
26.200000000000003,0.007270243753087603,0.002164810853999381,0.00868280876921388,0.008143696402702103,0.001838494925462977,0.0016066428385175789,0.0018708689259203566,0.0026564774818634016,0.002420561566511529,0.0006580712046949822,0.0003535093495024696,0.00041335434734429943,0.000720895222738586,0.0006603704035065914,6.0912960206887264e-05,5.5489784508450834e-05,0.00013759284630004395,5.839848594285484e-05,6.502284293205367e-05,6.058719924365694e-05,5.24432438263645e-05,1.0971529656564388e-05,0.12073901639263125
26.25,0.007262909116466751,0.0021482989749030527,0.008656595745714781,0.008113662471967297,0.001822436304801584,0.0016065143695525306,0.0018692218741994616,0.002634142677395917,0.0023994484073037816,0.0006526218098616196,0.0003533148861636244,0.00041332165951646566,0.0007152163338476281,0.0006549213844420662,6.0052202337984773e-05,5.4695415825130274e-05,0.00013647613838282897,5.8336262714841714e-05,6.50222504565429e-05,6.011704151837115e-05,5.201593996715779e-05,1.0882737403488091e-05,0.12017973303854243
26.3,0.0072555711351316885,0.002131949631331396,0.008630420080331536,0.008083696993307195,0.0018064839996626224,0.0016063726638525697,0.0018675392095221152,0.0026119946514095308,0.0023785187226772193,0.0006471990884561738,0.0003531329472809266,0.0004132846423259336,0.0007095775768424272,0.0006495134562972834,5.920440902309665e-05,5.391314646948949e-05,0.0001353642410630953,5.8277251253426096e-05,6.502138135873786e-05,5.9650079425460146e-05,5.1591774753454447e-05,1.0794268293598557e-05,0.11962368877408153
26.35,0.007248229849752389,0.002115761665953753,0.008604282090517038,0.008053800227212754,0.0017906380146265296,0.0016062172012274276,0.0018658209792646952,0.0025900319572495596,0.0023577710208037865,0.0006418032794606233,0.00035296301553428775,0.0004132430764470898,0.0007039787827871006,0.0006441464097612812,5.836937383916831e-05,5.3142781871047284e-05,0.00013425721979792838,5.822134084120641e-05,6.50201859716997e-05,5.918629364996074e-05,5.117072102650169e-05,1.0706153524025207e-05,0.11907086091727515
26.400000000000002,0.007240885300931699,0.002099733925275391,0.008578182090386308,0.00802397242951617,0.0017748983402398207,0.001606047478279616,0.0018640672409229529,0.002568253156707556,0.0023372038194377836,0.0006364346132327526,0.0003528045845874966,0.0004131967506555616,0.0006984197808141966,0.0006388200342486152,5.754689380614696e-05,5.238413073372606e-05,0.00013315513802928975,5.816842299123693e-05,6.501861625043384e-05,5.872566222646464e-05,5.075274748886264e-05,1.061843229189976e-05,0.11852122697415605
26.450000000000003,0.007233537529205005,0.002083865259678356,0.008552120390724552,0.007994213851416358,0.0017592649532681532,0.0016058630081042299,0.0018622780618360903,0.002546656820030344,0.002316815645909188,0.0006310933116234361,0.00035265715892618605,0.0004131454616585776,0.0006929003981994049,0.0006335341179673065,5.6736769327501505e-05,5.163700497874656e-05,0.00013205805720898793,5.811839141554631e-05,6.50166257391366e-05,5.8268164413762754e-05,5.03378247360419e-05,1.0531140303488272e-05,0.11797476464735263
26.5,0.007226186575039915,0.0020681545234614127,0.008526097298995412,0.007964524739504574,0.0017437378169473953,0.001605663319992447,0.0018604535189156181,0.0025252415259275425,0.0022966050371155985,0.0006257795880939464,0.0003525202536971211,0.00041308901392782347,0.0006874204604347999,0.0006282884479853181,5.593880413178721e-05,5.090121968855621e-05,0.00013096603682378758,5.807114199388392e-05,6.501416953892105e-05,5.7813784119975395e-05,4.992593061654467e-05,1.0444299377477785e-05,0.1174314518430769
26.55,0.007218832478835921,0.002052600574879073,0.008500113119349412,0.007934905335790181,0.0017283168812326675,0.0016054479591387065,0.0018585936983789412,0.0025040058615776123,0.002276570539512833,0.0006204936478332305,0.0003523933945488245,0.0004130272195347755,0.0006819797913006363,0.0006230828102955798,5.5152805215231165e-05,5.017659305176668e-05,0.0001298791344206418,5.802657274270434e-05,6.501120427601917e-05,5.736251172221943e-05,4.951705312002474e-05,1.0357911654945885e-05,0.11689126667350987
26.6,0.007211475280924088,0.0020372022761797445,0.008474168152632633,0.007905355877726561,0.0017130020830453411,0.0016052164863515435,0.001856698695487615,0.0024829484226324768,0.002256710709104233,0.000615235687875107,0.0003522761174735585,0.000412959897988495,0.0006765782129357197,0.0006179169898795904,5.437858278531767e-05,4.946294630907764e-05,0.0001287974056320325,5.79845837843988e-05,6.500768807045357e-05,5.691434366702606e-05,4.9111189836409224e-05,1.0271960332233706e-05,0.11635418745309146
26.650000000000002,0.0072041150215667255,0.002021958493642977,0.008448262696395545,0.007875876598237153,0.0016977933465179504,0.0016049684777680638,0.0018547686142902163,0.0024620678132207187,0.00223702411142868,0.0006100058972153262,0.00035216796865067683,0.0004128868760758648,0.0006712155459063654,0.0006127907707696086,5.361595020535427e-05,4.876010370016412e-05,0.00012772090420139912,5.79450773167798e-05,6.500358050517004e-05,5.646927998068357e-05,4.870834417684721e-05,1.0186416633867553e-05,0.11582019268923702
26.700000000000003,0.007196751740957073,0.0020068680976158383,0.008422397044902056,0.00784646772574162,0.0016826905832370068,0.0016047035245720328,0.0018528035673697765,0.002441362645949413,0.0022175093215473776,0.0006048044569284485,0.00035206850429136266,0.0004128079877042509,0.0006658916092739703,0.0006077039361094623,5.286472394000428e-05,4.806789241150946e-05,0.0001266496820086367,5.79079575828224e-05,6.499884259562189e-05,5.602732051114667e-05,4.830851961739031e-05,1.0101250693937264e-05,0.11528926106988695
26.75,0.007189385479218983,0.0019919299625484194,0.008396571489138742,0.007817129484182147,0.0016676936924836896,0.0016044212327155597,0.0018508036755957187,0.002420831541904616,0.00219816492402943,0.0005996315402844956,0.0003519772904847648,0.0004127230737465688,0.0006606062206612136,0.0006026562682139942,5.2124723501773714e-05,4.738614252516795e-05,0.00012558378909564093,5.78731308406634e-05,6.49934367597992e-05,5.5588461137999914e-05,4.791171386692584e-05,1.001644277043311e-05,0.11476137145138833
26.8,0.007182016276406604,0.001977142967028472,0.008370786316824254,0.007787862093049839,0.0016528025614723824,0.0016041212226443548,0.0018487690678802458,0.0024004731306505336,0.0021789895129362296,0.0005944873128653233,0.00035189390304554534,0.00041263198188873655,0.0006553591963169049,0.0005976475486271642,5.1395771398441656e-05,4.671468696844295e-05,0.00012452327369187732,5.7840505333857836e-05,6.498732678870063e-05,5.515269119332827e-05,4.751791486662446e-05,9.931991146067565e-06,0.11423650285010904
26.85,0.0071746441725040735,0.001962505993815204,0.008345041812418928,0.007758665767411266,0.0016380170655870556,0.0016038031290265362,0.0018466998809391246,0.00238028605022743,0.00215998169180472,0.0005893719326806815,0.0003518179273628498,0.0004125345664794944,0.0006501503511795032,0.0005926775581788341,5.0677693081424144e-05,4.6053361464468425e-05,0.0001234681822399535,5.7809991261892415e-05,6.49804778172489e-05,5.471999293713993e-05,4.712709991207329e-05,9.847914165287014e-06,0.11371463443993159
26.900000000000002,0.007167269207425209,0.0019480179298722185,0.00831933825713455,0.007729540717935082,0.0016233370686154513,0.0016034666004849636,0.0018445962590568112,0.0023602689471482665,0.002141140073629525,0.0005842855502839114,0.0003517489582507095,0.000412430688382571,0.000644979498939318,0.0005877460770402495,4.9970316895057915e-05,4.5402004483678914e-05,0.00012241855942117204,5.7781500750955514e-05,6.497285629565473e-05,5.429034326133009e-05,4.673923816799239e-05,9.764245759175443e-06,0.11319574555583517
26.950000000000003,0.007159891421013197,0.0019336776663996208,0.00829367592894431,0.00770048715091877,0.0016087624229810713,0.0016031112993330756,0.0018424583538558617,0.002340420476394131,0.002122463280844005,0.0005792283088872444,0.0003516865997998863,0.0004123202148311762,0.0006398464520994169,0.0005828528847782444,4.927347402678952e-05,4.476045719615298e-05,0.00012137444818104692,5.77549478249651e-05,6.496442996123308e-05,5.386371707821581e-05,4.635429575453437e-05,9.681025910941218e-06,0.11267981570183305
27.0,0.00715251085304029,0.0019194840988652976,0.008268055102592929,0.007671505268315482,0.0015942929699729463,0.0016027369013142069,0.0018402863240705783,0.0023207393014084764,0.0021039499453002547,0.0005742003444766644,0.00035163046523116736,0.00041220301928479965,0.0006347510220352565,0.0005779977604081876,4.8586998458251616e-05,4.412856342481178e-05,0.00012033588975476671,5.7730248376856644e-05,6.495516781067279e-05,5.3440091314850406e-05,4.597224177204253e-05,9.598289135855439e-06,0.1121668245601972
27.05,0.0071451275432075035,0.0019054361270353704,0.008242476049606933,0.007642595267760965,0.0015799285399731662,0.0016023430953443604,0.0018380803353248319,0.002301224094090193,0.0020855987082480706,0.0005692017859262933,0.0003515801767501182,0.00041207898128829413,0.0006296930190530515,0.0005731804824456896,4.791072691720608e-05,4.350616959945264e-05,0.00011930292369259177,5.770732014013367e-05,6.494504007275388e-05,5.301944824755459e-05,4.559305335157601e-05,9.516054658598414e-06,0.11165675199853685
27.1,0.007137741531144316,0.0018915326550038474,0.008216939038305135,0.007613757342600598,0.0015656689526821735,0.001601929583258411,0.0018358405599140117,0.0022818735347855594,0.0020674082203129326,0.0005642327551122721,0.0003515353654032997,0.000411947986333223,0.0006246722524469099,0.000568400828957096,4.7244498830334295e-05,4.289312471159769e-05,0.00011827558788517458,5.768608266068328e-05,6.493401818149964e-05,5.260177712485326e-05,4.521671814693237e-05,9.434321381953195e-06,0.11114957807195691
27.150000000000002,0.007130352856408374,0.0018777725912214609,0.008191444333809233,0.007584991681916496,0.001551514017341788,0.0016014960795597145,0.0018335671765910455,0.002262686312279079,0.0020493771414730063,0.000559293367026094,0.0003514956709359551,0.00041180992572144976,0.0006196885305547395,0.0005636585776087809,4.6588156276854056e-05,4.228928027013698e-05,0.00011725391858879244,5.76664572688574e-05,6.492207474974524e-05,5.2187073569461436e-05,4.4843233501141176e-05,9.3530691805809e-06,0.11064528301902615
27.200000000000003,0.00712296155848519,0.0018641548485237146,0.008165992198054597,0.007556298470554705,0.0015374635329559664,0.0016010423111730977,0.0018312603703564392,0.002243661123783244,0.0020315041410352078,0.0005543837298873659,0.0003514607416511727,0.00041166469643094845,0.0006147416608129552,0.0005589535057152633,4.594154394294681e-05,4.169449025774936e-05,0.0001162379504504835,5.764836705181895e-05,6.490918354310279e-05,5.177533694666662e-05,4.447260256372735e-05,9.272266056508048e-06,0.11014384725220575
27.25,0.007115567676787854,0.0018506783441581444,0.008140582889801209,0.007527677889152475,0.0015235172885092805,0.0016005680172012037,0.0018289203322522825,0.0022247966749272515,0.0020137878976103554,0.0005495039452559637,0.00035143023427052715,0.00041151220098381314,0.0006098314498099988,0.0005542853902861681,4.530450907698097e-05,4.110861108808658e-05,0.00011522771653307608,5.763173682615033e-05,6.48953194543068e-05,5.1366566516562186e-05,4.410482857867492e-05,9.191878897614239e-06,0.10964525134515055
27.3,0.007108171250656739,0.0018373419998107931,0.00811521666464473,0.007499130114165594,0.001509675063183103,0.0016000729486841654,0.0018265472591601666,0.0022060916797446892,0.0019962270990874277,0.0005446541081435505,0.00035140381379620325,0.0004113523473164443,0.0006049577033386916,0.000549654008072046,4.467690144551997e-05,4.0531501563709384e-05,0.00011422324834009997,5.76164931107204e-05,6.488045847793288e-05,5.096075755736937e-05,4.373990911426942e-05,9.111884521320383e-06,0.10914947602030885
27.35,0.007100772319359215,0.0018241447416319266,0.008089893775027758,0.007470655317895817,0.0014959366265695066,0.001599556868362584,0.001824141353602966,0.002187544860660242,0.001978820442606971,0.0005398343071244368,0.0003513811533746052,0.0004111850486518897,0.0006001202264474392,0.0005450591356090786,4.40585732901066e-05,3.996302283476734e-05,0.00011322457584056944,5.760256409980612e-05,6.486457768549412e-05,5.055789864874545e-05,4.337783200226167e-05,9.032277645187161e-06,0.10865650214016342
27.400000000000002,0.0070933709220893605,0.001811085500260976,0.008064614470251202,0.0074422536685183295,0.0014823017388828495,0.0015990195504437825,0.001821702823550426,0.0021691549484754093,0.001961566634533661,0.0005350446244457469,0.00035136193416145236,0.00041101022337431813,0.000595318823490303,0.0005405005492626811,4.344937928481405e-05,3.940303835841378e-05,0.00011223172749362494,5.7589879636465617e-05,6.484765520093048e-05,5.0157970942929384e-05,4.301857421222753e-05,8.95307338509319e-06,0.10816631070430263
27.450000000000003,0.007085967097967676,0.0017981632108507299,0.00803937899648581,0.007413925330109293,0.0014687701511690585,0.0015984607803713115,0.0018192318822285104,0.002150920682353289,0.0019444643904280563,0.0005302851361368733,0.00035134584518836377,0.00041082779490560293,0.0005905532981759587,0.0005359780252700244,4.284917649455471e-05,3.885141385894782e-05,0.00011124473027302393,5.7578371186161184e-05,6.482967017651198e-05,4.97609496428863e-05,4.266210398508028e-05,8.874303547907989e-06,0.10767888285270467
27.5,0.007078560886040806,0.0017853768130907822,0.00801418759678384,0.007385670462673441,0.001455341605512597,0.0015978803545976762,0.0018167287479324552,0.002132840809802439,0.0019275124350175707,0.0005255559121181919,0.000351332583230931,0.00041063769158399276,0.0005858234536155593,0.0005314913397814957,4.225782433413457e-05,3.830801728867263e-05,0.00011026360969147127,5.756797181063258e-05,6.481060276917523e-05,4.936680723991786e-05,4.2308385565613395e-05,8.796007864127679e-06,0.10719419987375546
27.55,0.007071152325281254,0.0017727252512302343,0.007989040511090851,0.007357489222171714,0.001442015835241114,0.0015972780803602611,0.0018141936438434757,0.0021149140866598384,0.001910709502166674,0.0005208570163090146,0.00035132185267827974,0.00041043984654484726,0.0005811290923695174,0.0005270402689011134,4.1675184528038306e-05,3.7772718789456514e-05,0.0001092883898247821,5.7558616142022555e-05,6.479043411730257e-05,4.897551754086938e-05,4.1957385105796724e-05,8.718222824841435e-06,0.10671224321416359
27.6,0.007063741454587109,0.0017602074740996785,0.007963937976257666,0.007329381760548975,0.0014287925651277802,0.0015966537754604244,0.0018116267978490817,0.00209713927707299,0.0018940543348463681,0.0005161885067347621,0.0003513133654041197,0.00041023419760341485,0.0005764700164932303,0.000522624588725918,4.1101121070928976e-05,3.724539065498182e-05,0.00010831909333587437,5.755024035725762e-05,6.476914631793749e-05,4.858705928827667e-05,4.1609075982362906e-05,8.640971479106688e-06,0.10623299448742943
27.650000000000002,0.007056328312781768,0.001747822435132449,0.007938880226052426,0.007301348225761733,0.0014156715115912972,0.001596007268045733,0.0018090284423669448,0.002079515153481162,0.0018775456851029381,0.00051155043563333,0.0003513068406392806,0.0004100206871396291,0.0005718460275817564,0.0005182440753843528,4.053550018884319e-05,3.672590729366392e-05,0.00010735574149858823,5.7542782152687336e-05,6.474672240441281e-05,4.820141830555201e-05,4.1263441966526495e-05,8.564257211118745e-06,0.10575643547794782
27.700000000000003,0.007048912938613661,0.0017355690923851635,0.007913867491172797,0.007273388761805933,0.0014026523828935854,0.0015953383963953132,0.0018063988141722713,0.0020620404965958133,0.001861182314026016,0.0005069428495606335,0.0003513020048457336,0.0004097992619849016,0.0005672569268134665,0.0005138985050736541,3.997819030106469e-05,3.621414519222418e-05,0.00010639835422133429,5.7536180718984597e-05,6.472314632435534e-05,4.781858754057429e-05,4.09204773306222e-05,8.488063281728713e-06,0.1052825481390612
27.75,0.007041495370755983,0.0017234464085575593,0.007888899999258295,0.007245503508744772,0.0013897348793351536,0.0015946470087082874,0.0018037381542286308,0.0020447140953802185,0.0018449629917159757,0.0005023657894953109,0.00035129859159209464,0.0004095698733108883,0.0005627025149926841,0.0005095876540962694,3.9429061982660146e-05,3.570998287990159e-05,0.00010544695007057224,5.753037671630859e-05,6.46984029180269e-05,4.7438565001144254e-05,4.058018388121137e-05,8.412358194079422e-06,0.10481131458512502
27.8,0.007034075647806423,0.0017114533510116262,0.007863977974902733,0.007217692602736544,0.0013769186934481398,0.0015939329628952695,0.0018010467075221894,0.0020275347470283056,0.0018288864972506773,0.0004978192909425678,0.00035129634143060776,0.0004093324765202054,0.0005581825925913294,0.0005053112988953174,3.888798792766386e-05,3.521330089329077e-05,0.00010450154629412176,5.752531224973098e-05,6.467247789696925e-05,4.706135018946899e-05,4.0242565802164125e-05,8.33710526155931e-06,0.10434271707942039
27.85,0.007026653808286897,0.001699588891790058,0.007839101639666795,0.007189956176062531,0.0013642035101870437,0.0015931961263728925,0.001798324722899303,0.0020105012569427523,0.0018129516186515952,0.000493303384037149,0.00035129500177560386,0.0004090870311390729,0.0005536969597895883,0.0005010692160891118,3.8354842912902135e-05,3.472398174179743e-05,0.00010356215884430775,5.7520930844925166e-05,6.464535782293791e-05,4.668694007170587e-05,3.990762381262691e-05,8.262273592887023e-06,0.10387673802100258
27.900000000000002,0.007019229890643286,0.0016878520076340135,0.007814271212090718,0.007162294357154902,0.0013515890071171318,0.0015924363758613377,0.0017955724529074165,0.001993612438712334,0.001797157152849332,0.0004888180936454174,0.0003512943267834322,0.0004088335007118624,0.0005492454165156161,0.0004968611825047612,3.7829503762449276e-05,3.424190987370387e-05,0.00010262880240093833,5.7517177424118574e-05,6.461703008713323e-05,4.631532574372966e-05,3.9575350321894154e-05,8.187847356544521e-06,0.1034133599339004
27.950000000000003,0.00701180393324517,0.001676241680000208,0.007789486907707094,0.007134707270624642,0.0013390748546005331,0.0015916535971848408,0.0017927901536392264,0.001976867114088565,0.001781501905648555,0.0004843634394665309,0.00035129407723385954,0.0004085718526975254,0.0005448277624842959,0.000492686975210864,3.7311849312709946e-05,3.376697164283925e-05,0.00010170149039411438,5.7513998282308404e-05,6.45874828897585e-05,4.59464907456849e-05,3.924572695730642e-05,8.113830711640052e-06,0.10295256546137882
28.0,0.0070043759743855715,0.0016647568950773363,0.007764748939053785,0.007107195037289504,0.001326660715980025,0.0015908476850751425,0.0017899780845800552,0.0019602641129616498,0.0017659846916923707,0.00047993943613270105,0.00035129402041293186,0.0004083020583678806,0.0005404437972350658,0.0004885463715493157,3.680176037812191e-05,3.329905527584819e-05,0.00010078023502686643,5.7511341063742494e-05,6.455670521994801e-05,4.558041150021192e-05,3.891872514896494e-05,8.040247036812953e-06,0.10249433736647962
28.05,0.006996946052280695,0.0016533966438018355,0.0077400575156869374,0.007079757774201959,0.0013143462477605086,0.0015900185429778594,0.001787136508458393,0.0019438022733357509,0.0017506043344261482,0.00047554609330852045,0.00035129392999729426,0.0004080240927077352,0.0005360933201688299,0.000484439149166242,3.629911971747144e-05,3.283805084004961e-05,9.98650472976142e-05,5.750915473866809e-05,6.452468683610774e-05,4.521705974391567e-05,3.859430958216598e-05,7.967132707022414e-06,0.10203865853825074
28.1,0.0069895142050696735,0.0016421599218730035,0.007715412844194116,0.0070523955946771855,0.001302131099788193,0.0015891660828617454,0.0017842656910995588,0.0019274804413036246,0.0017353596660608349,0.00047118341578935137,0.0003512935859399627,0.00040773793431681925,0.0005317761305839712,0.0004803650860420791,3.580381200081194e-05,3.238385021187518e-05,9.895593702244487e-05,5.750738958035221e-05,6.449141824669638e-05,4.485640626351125e-05,3.827244352839385e-05,7.894527207086007e-06,0.1015855120015199
28.150000000000002,0.0069820804708143145,0.0016310457297674665,0.007690815128207532,0.007025108608321038,0.001290014915427476,0.0015882902250308134,0.001781365901282434,0.0019112974710206077,0.0017202495275357543,0.00046685140359875897,0.00035129277435754175,0.0004074435653135086,0.0005274920277114771,0.0004763239605208112,3.531572377697245e-05,3.193634704587322e-05,9.805291285720504e-05,5.750599714237765e-05,6.445689069144807e-05,4.449842489134657e-05,3.795309455828034e-05,7.822462388973965e-06,0.10113488092715539
28.200000000000003,0.0069746448874988464,0.0016200530727530156,0.007666264568417376,0.006997896921058041,0.00127799733173554,0.0015873908979392927,0.0017784374105992238,0.0018952522246780009,0.0017052727684809255,0.00046255005208498346,0.000351291287418882,0.00040714097124031426,0.0005232408107491955,0.00047231555133838527,3.483474344164178e-05,3.1495436744262984e-05,9.71559823194051e-05,5.750493023621829e-05,6.442109612300798e-05,4.414309565249505e-05,3.763623905427164e-05,7.750953881325517e-06,0.10068674863965354
28.25,0.006967207493029675,0.001609180960901816,0.007641761362585247,0.006970760635159374,0.0012660779796346692,0.0015864680380093899,0.0017754804933182004,0.001879343572475858,0.0016904282471789163,0.000458279352016441,0.00035128892323517,0.0004068301409711155,0.0005190222788952373,0.00046833963765031755,3.4360761206012715e-05,3.106101642702311e-05,9.626515180993481e-05,5.7504142909096046e-05,6.43840271889257e-05,4.379040619913265e-05,3.7321864291415154e-05,7.679997000885208e-06,0.10024109861959793
28.3,0.0069597683252351295,0.0015984284091029913,0.007617305705557669,0.006943699849270857,0.0012542564840822875,0.001585521589451828,0.0017724954262493813,0.0018635703925951967,0.0016757148305262426,0.0004540392896762426,0.00035128548575144434,0.000406511066620113,0.000514836231380535,0.0004643959990585053,3.38936690659714e-05,3.0632984902499435e-05,9.53804266345908e-05,5.750359042212061e-05,6.43456772139382e-05,4.344035114608918e-05,3.700996753762232e-05,7.609568218788341e-06,0.09979791449990781
28.35,0.0069523274218652245,0.0015877944370746046,0.007592897789279724,0.0069167146584409355,0.0012425324642387407,0.0015845515040891335,0.0017694824886131018,0.0018479315711696636,0.0016611313939943482,0.00044982984695572924,0.00035128078463952944,0.0004061837434524808,0.0005106824675005811,0.00046048441563726375,3.3433360771819906e-05,3.0211242638520308e-05,9.450181102541854e-05,5.750322922871124e-05,6.430604018247863e-05,4.309292949838373e-05,3.6700552444175175e-05,7.539631696367704e-06,0.09935718005647814
28.400000000000002,0.0069448848205914135,0.0015772780693750251,0.0075685378028087485,0.006889805154148653,0.0012309055336328135,0.0015835577411816442,0.001766441961911433,0.0018324260022566507,0.00164667682159016,0.00044565100144700867,0.00035127463519238014,0.0004058481697966933,0.0005065607866463506,0.0004566046679585973,3.297973179852196e-05,2.97956917340102e-05,9.36293081618691e-05,5.7503016953298637e-05,6.426511072136892e-05,4.274814087742467e-05,3.639362372708601e-05,7.47014905756846e-06,0.09891887919537486
28.450000000000003,0.006937440559006351,0.0015668783354137043,0.007544225932328132,0.00686297142433161,0.0012193753003250042,0.0015825402672562073,0.0017633741298024043,0.0018170525878078987,0.0016323500058162536,0.0004415027265344934,0.00035126685821982835,0.00040550434695850533,0.0005024709883344295,0.0004527565371167234,3.253267931646577e-05,2.9386235891096207e-05,9.276292019177247e-05,5.750291237030432e-05,6.42228840826897e-05,4.240598157001423e-05,3.608918158726991e-05,7.401089750733828e-06,0.0984829959397305
28.5,0.006929994674623655,0.001556594269461359,0.007519962361161199,0.006836213553413919,0.0012079413670685619,0.0015814990559375427,0.0017602792779769867,0.0018018102376395964,0.001618149847630639,0.00043738499148543246,0.0003512572799457241,0.00040515227913656275,0.0004984128722363607,0.0004489398047518632,3.209210216273987e-05,2.8982780387704034e-05,9.19026482521263e-05,5.750287538339469e-05,6.417935612685996e-05,4.2066441462354615e-05,3.578721736733895e-05,7.332439248708388e-06,0.09804951441958104
28.55,0.006922547204877666,0.0015464249106595714,0.007495747269785165,0.006809531622334124,0.0011966033314682939,0.0015804340877822408,0.0017571576940387918,0.0017866978694019904,0.001604075256406178,0.00043329776153943044,0.0003512457319064616,0.0004047919733396216,0.0004943862382072207,0.00044515425307331064,3.165790081291833e-05,2.85852320506404e-05,9.104849248969688e-05,5.75028670050076e-05,6.41345233059914e-05,4.1729502673963794e-05,3.548771158921044e-05,7.264202940934253e-06,0.09761841886704295
28.6,0.006915098187123222,0.0015363693030298205,0.007471580835845191,0.006782925708573125,0.0011853607861371633,0.0015793453501153668,0.0017540096673864477,0.0017717144085485361,0.0015901251498896647,0.0004292409979969539,0.000351232050850882,0.0004044234393053534,0.0004903908863134448,0.0004413996648817989,3.1229977353352074e-05,2.8193499229158626e-05,9.020045208142893e-05,5.7502849336150055e-05,6.408838264759961e-05,4.139514024547251e-05,3.519063486677655e-05,7.196404723351034e-06,0.09718969361774146
