event_number,record_index,step_number,vlm,pdg,track_id,E0_keV,Eprime_k_keV,E0_minus_Eprime_keV,px,py,pz,theta_deg,cos_theta,q_gamma_keV_c,Q_keV_c,Q_au,Q_abs_au
22,5,5,2,22,1,662.0,224.68902443,437.31097557,0.60421256,0.50234786,0.61852552,120.1554552,-0.50234786,798.85652845,-119.69604629,-32.11264918,32.11264918
114,5,5,2,22,1,662.0,185.11147363,476.88852637,-0.08737104,0.98859123,-0.12269344,171.33695046,-0.98859123,845.45946142,-134.49587907,-36.08322175,36.08322175
139,5,5,2,22,1,662.0,193.00326492,468.99673508,0.05282136,0.87571628,0.47992802,151.12986085,-0.87571628,836.22459803,-131.51784558,-35.28426014,35.28426014
160,5,5,2,22,1,662.0,188.47846153,473.52153847,-0.10723998,0.93927766,-0.32597096,159.93060025,-0.93927766,841.52280268,-133.22373107,-35.74192357,35.74192357
176,5,5,2,22,1,662.0,211.27833703,450.72166297,0.29493667,0.64670364,-0.7034108,130.29352931,-0.64670364,814.73098287,-124.67246193,-33.44774666,33.44774666
183,6,6,2,22,1,662.0,224.83161314,437.16838686,0.12246656,0.78477677,-0.60755853,141.7000366,-0.78477677,849.94311077,-162.1386165,-43.49935249,43.49935249
200,5,5,2,22,1,662.0,207.81376447,454.18623553,-0.61430393,0.68702548,-0.3881065,133.39510899,-0.68702548,818.81773255,-125.9646306,-33.79441608,33.79441608
212,5,5,2,22,1,662.0,187.54296073,474.45703927,0.17398227,0.95280155,-0.24879585,162.32641511,-0.95280155,842.61707906,-133.57695529,-35.83668831,35.83668831
213,5,5,2,22,1,662.0,195.46727978,466.53272022,0.35800965,0.84234103,-0.40285318,147.38815824,-0.84234103,833.3355879,-130.59070389,-35.03552197,35.03552197
241,5,5,2,22,1,662.0,193.44389707,468.55610293,-0.15138774,0.86968546,0.469818,150.42210837,-0.86968546,835.70816517,-131.35195352,-35.2397538,35.2397538
286,5,5,2,22,1,662.0,203.93305852,458.06694148,-0.64163923,0.73381718,0.22318478,137.20736353,-0.73381718,823.38857077,-127.41513044,-34.18356337,34.18356337
342,5,5,2,22,1,662.0,185.32302496,476.67697504,0.14602261,0.98544005,-0.08709363,170.2108294,-0.98544005,845.21226202,-134.41587965,-36.0617591,36.0617591
420,5,5,2,22,1,662.0,229.12993335,432.87006665,-0.8888042,0.45826922,-0.00405133,117.27548001,-0.45826922,793.57971185,-118.05717066,-31.67296349,31.67296349
582,5,5,2,22,1,662.0,189.04081487,472.95918513,-0.36242975,0.93121252,-0.03857359,158.62462004,-0.93121252,840.86482086,-133.01148663,-35.68498158,35.68498158
646,5,5,2,22,1,662.0,191.39331634,470.60668366,0.1703848,0.89798732,-0.4056942,153.89475821,-0.89798732,838.11076565,-132.1243169,-35.44696728,35.44696728
704,5,5,2,22,1,662.0,268.22729065,393.77270935,0.99107298,0.13319496,-0.00578282,97.65425625,-0.13319496,746.65373311,-103.83400051,-27.85710083,27.85710083
778,5,5,2,22,1,662.0,192.86006007,469.13993993,-0.4792378,0.87768222,-0.00224561,151.36402289,-0.87768222,836.39241934,-131.57176908,-35.29872701,35.29872701
803,6,6,2,22,1,662.0,193.32911611,468.67088389,0.16646371,0.9705203,0.17429912,166.05328611,-0.9705203,850.90660121,-143.99958838,-38.63292403,38.63292403
847,5,5,2,22,1,662.0,188.75045588,473.24954412,-0.21006405,0.93537078,-0.28452522,159.28812946,-0.93537078,841.20457287,-133.12106624,-35.71438014,35.71438014
878,5,5,2,22,1,662.0,187.49153633,474.50846367,0.27379944,0.95354887,0.12561217,162.46800243,-0.95354887,842.67722026,-133.59637727,-35.84189894,35.84189894
952,5,5,2,22,1,662.0,206.96569121,455.03430879,-0.5935333,0.69710131,0.4022039,134.19490197,-0.69710131,819.81723194,-126.28133573,-33.8793833,33.8793833
1023,5,5,2,22,1,662.0,225.04801634,436.95198366,0.64483159,0.49872003,-0.5791982,119.91535365,-0.49872003,798.43034183,-119.56339424,-32.07706063,32.07706063
1066,5,5,2,22,1,662.0,193.32769017,468.67230983,0.47994899,0.87127328,0.10262472,150.6069422,-0.87127328,835.84437125,-131.39569988,-35.25149029,35.25149029
1076,5,5,2,22,1,662.0,189.76543489,472.23456511,-0.3893051,0.92089067,-0.02004795,157.0566405,-0.92089067,840.01677397,-132.73809638,-35.61163508,35.61163508
1089,5,5,2,22,1,662.0,206.60990013,455.39009987,-0.68194082,0.70135304,0.20751055,134.53565963,-0.70135304,820.23644907,-126.41424954,-33.91504208,33.91504208
1186,5,5,2,22,1,662.0,234.78118311,427.21881689,0.22282386,0.40458838,-0.8869373,113.86533534,-0.40458838,786.84980589,-115.9782876,-31.11523043,31.11523043
1214,5,5,2,22,1,662.0,203.31834398,458.68165602,-0.621239,0.74139299,-0.25376866,137.8502127,-0.74139299,824.11195484,-127.64519457,-34.24528612,34.24528612
1246,5,5,2,22,1,662.0,188.4633028,473.5366972,0.28557556,0.93949573,-0.18919403,159.96704214,-0.93949573,841.54053724,-133.22945322,-35.74345874,35.74345874
1272,5,5,2,22,1,662.0,217.73458407,444.26541593,0.49602392,0.57498737,0.65065337,125.09874757,-0.57498737,807.09977473,-122.27161837,-32.80363643,32.80363643
1314,5,5,2,22,1,662.0,198.26367314,463.73632686,0.54151725,0.80546866,0.24078893,143.65554065,-0.80546866,830.05355005,-129.54005792,-34.75364946,34.75364946
1452,5,5,2,22,1,662.0,192.29603967,469.70396033,0.40990769,0.88545367,0.21896912,152.30740241,-0.88545367,837.05330407,-131.78419183,-35.35571684,35.35571684
1484,5,5,2,22,1,662.0,186.43360309,475.56639691,0.24700273,0.96901467,0.00047227,165.69975343,-0.96901467,843.91422478,-133.99605937,-35.94912764,35.94912764
1521,5,5,2,22,1,662.0,199.35869663,462.64130337,0.05400742,0.79131186,0.60902277,142.30827646,-0.79131186,828.76738539,-129.1290963,-34.64339464,34.64339464
1557,5,5,2,22,1,662.0,186.50786027,475.49213973,-0.1213806,0.96792339,0.2199797,165.44877129,-0.96792339,843.82741434,-133.9679978,-35.94159914,35.94159914
1558,5,5,2,22,1,662.0,277.17100246,384.82899754,0.99597822,0.07172159,0.05369734,94.11287586,-0.07172159,735.79056389,-100.63496713,-26.99884829,26.99884829
1581,5,5,2,22,1,662.0,206.31576236,455.68423764,0.51797811,0.70487908,0.48460723,134.81977593,-0.70487908,820.58297686,-126.52415228,-33.94452733,33.94452733
1593,6,6,2,22,1,662.0,187.33678575,474.66321425,-0.48945978,0.784485,-0.38080494,141.67307252,-0.784485,817.26247302,-111.84420604,-30.00611852,30.00611852
1682,5,5,2,22,1,662.0,231.35638131,430.64361869,-0.49308571,0.43680727,0.7523735,115.90034934,-0.43680727,790.93031667,-117.23724809,-31.4529906,31.4529906
1725,6,6,2,22,1,662.0,198.04005548,463.95994452,0.0361528,0.89574152,-0.44310282,153.60383458,-0.89574152,843.99751049,-141.09326832,-37.85320207,37.85320207
1966,5,5,2,22,1,662.0,190.56100506,471.43899494,0.00092117,0.90964857,-0.4153777,155.4568315,-0.90964857,839.08542535,-132.43806381,-35.53114086,35.53114086
1992,5,5,2,22,1,662.0,245.34167451,416.65832549,-0.50461038,0.3109035,-0.80542373,108.11368809,-0.3109035,774.22739588,-112.11386526,-30.07846403,30.07846403
2229,5,5,2,22,1,662.0,209.78633052,452.21366948,0.74779558,0.66390484,-0.00566861,131.5983621,-0.66390484,816.4916333,-125.22860535,-33.59695157,33.59695157
2232,5,5,2,22,1,662.0,184.859471,477.140529,-0.03564122,0.99235437,-0.11816308,172.91040474,-0.99235437,845.75390326,-134.59118744,-36.10879155,36.10879155
2280,6,6,2,22,1,662.0,256.18731069,405.81268931,0.69100299,0.68925703,-0.21780635,133.57132515,-0.68925703,858.87508314,-187.99348491,-50.43582487,50.43582487
2339,5,5,2,22,1,662.0,195.00881233,466.99118767,0.40233012,0.84848713,0.34380236,148.04750113,-0.84848713,833.87333877,-130.76311544,-35.0817774,35.0817774
2353,5,5,2,22,1,662.0,232.70077883,429.29922117,0.10011813,0.42404675,-0.90008928,115.09034093,-0.42404675,789.32926556,-116.74271655,-31.32031522,31.32031522
2375,5,5,2,22,1,662.0,204.46392052,457.53607948,-0.68245975,0.72731143,-0.07257253,136.66147273,-0.72731143,822.76372053,-127.21651513,-34.13027787,34.13027787
2495,5,5,2,22,1,662.0,187.12882412,474.87117588,-0.04877833,0.95883162,-0.27975455,163.50239694,-0.95883162,843.10138193,-133.73338207,-35.87865527,35.87865527
2618,5,5,2,22,1,662.0,189.59061872,472.40938128,-0.00652785,0.92337361,0.38384705,157.42437382,-0.92337361,840.22138829,-132.80404235,-35.6293274,35.6293274
2692,5,5,2,22,1,662.0,244.54777564,417.45222436,-0.82768009,0.31766511,-0.46263868,108.52177932,-0.31766511,775.17844582,-112.40344111,-30.15615288,30.15615288
2719,5,5,2,22,1,662.0,261.71951398,400.28048602,0.86208784,0.18056607,0.4734981,100.40273357,-0.18056607,754.52650821,-106.17492768,-28.48513639,28.48513639
2823,5,5,2,22,1,662.0,191.25321085,470.74678915,-0.12831739,0.89994319,0.41669761,154.15060105,-0.89994319,838.27485455,-132.1771207,-35.46113375,35.46113375
2957,5,5,2,22,1,662.0,220.48307475,441.51692525,-0.19326964,0.5457316,-0.81536732,123.07467249,-0.5457316,803.84484223,-121.25240005,-32.53019549,32.53019549
2978,5,5,2,22,1,662.0,187.45492837,474.54507163,-0.17973892,0.95408112,-0.23963125,162.56952185,-0.95408112,842.72003282,-133.61020371,-35.84560836,35.84560836
3104,7,7,2,22,1,662.0,106.09099311,555.90900689,-0.05380872,0.92230541,0.38269748,157.26547831,-0.92230541,760.95364083,-7.1695816,-1.92349093,1.92349093
3122,5,5,2,22,1,662.0,227.61970656,434.38029344,0.6818832,0.47306612,-0.55789224,118.23350948,-0.47306612,795.37535308,-118.61399253,-31.82235043,31.82235043
3161,5,5,2,22,1,662.0,217.71100962,444.28899038,0.62638438,0.5752415,0.52606067,125.11654611,-0.5752415,807.12767676,-122.28036784,-32.80598379,32.80598379
3211,5,5,2,22,1,662.0,186.9717164,475.0282836,-0.06634377,0.96112618,0.26802045,163.97185559,-0.96112618,843.2850885,-133.79273376,-35.89457843,35.89457843
3308,5,5,2,22,1,662.0,196.54165094,465.45834906,-0.21691681,0.82805059,0.51699064,145.89900369,-0.82805059,832.07505236,-130.18684997,-34.92717404,34.92717404
3356,5,5,2,22,1,662.0,206.7036772,455.2963228,0.31040014,0.70023098,0.64290616,134.44553823,-0.70023098,820.12596039,-126.3792143,-33.90564265,33.90564265
3386,5,5,2,22,1,662.0,248.20412586,413.79587414,0.46062854,0.28688324,-0.83995199,106.67145169,-0.28688324,770.79537281,-111.07106336,-29.79869596,29.79869596
3454,5,5,2,22,1,662.0,188.7708941,473.2291059,0.34156043,0.93507766,0.09469023,159.24069533,-0.93507766,841.18065911,-133.11335241,-35.71231063,35.71231063
3474,5,5,2,22,1,662.0,189.29931048,472.70068952,0.31348775,0.92752131,0.20354275,158.05167114,-0.92752131,840.56232135,-132.91394683,-35.65881312,35.65881312
3482,6,6,2,22,1,662.0,209.03017112,452.96982888,-0.20408276,0.91505384,-0.34788891,156.21337454,-0.91505384,857.42883364,-158.75897156,-42.59264458,42.59264458
3634,5,5,2,22,1,662.0,200.32625303,461.67374697,0.6259752,0.77893179,0.0376872,141.16287466,-0.77893179,827.6304801,-128.76618691,-34.54603151,34.54603151
3648,5,5,2,22,1,662.0,203.53744446,458.46255554,0.66843921,0.73868752,0.08677418,137.61973245,-0.73868752,823.85414191,-127.56318424,-34.22328398,34.22328398
3655,6,6,2,22,1,662.0,184.00420783,477.99579217,0.64524635,0.37454586,0.66586226,111.99624692,-0.37454586,750.56578597,-49.85392411,-13.37505811,13.37505811
3659,5,5,2,22,1,662.0,185.02503366,476.97496634,0.00720018,0.98988088,-0.14171805,171.84214524,-0.98988088,845.56046165,-134.52856953,-36.0919921,36.0919921
3676,5,5,2,22,1,662.0,206.54828074,455.45171926,-0.64297606,0.70209088,-0.30602316,134.59499756,-0.70209088,820.30904711,-126.43727167,-33.92121857,33.92121857
3700,5,5,2,22,1,662.0,186.53498433,475.46501567,0.17794189,0.96752499,-0.17953295,165.35819359,-0.96752499,843.79570432,-133.95774798,-35.93884927,35.93884927
3773,5,5,2,22,1,662.0,198.69923617,463.30076383,0.57024385,0.79981888,-0.18738119,143.11281002,-0.79981888,829.54202329,-129.37656065,-34.7097856,34.7097856
3776,5,5,2,22,1,662.0,244.54448845,417.45551155,0.83456056,0.3176932,0.45008854,108.52347657,-0.3176932,775.18238297,-112.40464044,-30.15647464,30.15647464
3852,5,5,2,22,1,662.0,187.08228095,474.91771905,-0.16879607,0.95951098,0.22549183,163.64002595,-0.95951098,843.15580614,-133.75096448,-35.88337236,35.88337236
3864,5,5,2,22,1,662.0,193.40932828,468.59067172,0.46316274,0.8701576,-0.16824396,150.47695881,-0.8701576,835.74868387,-131.36496673,-35.24324505,35.24324505
3935,5,5,2,22,1,662.0,197.78942675,464.21057325,0.5808486,0.81164851,0.06198066,144.2573092,-0.81164851,830.61040819,-129.71812188,-34.80142134,34.80142134
3940,5,5,2,22,1,662.0,190.41513152,471.58486848,0.39608985,0.91170286,-0.10913631,155.74174455,-0.91170286,839.25621577,-132.49306704,-35.5458974,35.5458974
4003,5,5,2,22,1,662.0,232.1036711,429.8963289,-0.87921079,0.42969603,-0.20579044,115.44827099,-0.42969603,790.04048286,-116.9623079,-31.37922828,31.37922828
4040,5,5,2,22,1,662.0,233.80101048,428.19898952,0.90798812,0.41371296,-0.06632617,114.4382914,-0.41371296,788.01827925,-116.33831726,-31.21182097,31.21182097
4084,5,5,2,22,1,662.0,192.17289397,469.82710603,-0.27523855,0.88715653,0.37040119,152.51808365,-0.88715653,837.19757985,-131.83058017,-35.36816213,35.36816213
4086,9,9,2,22,1,662.0,84.72121952,577.27878048,-0.18645913,0.97302944,0.13581861,166.66283453,-0.97302944,744.69273414,23.77601106,6.37874621,6.37874621
4094,5,5,2,22,1,662.0,188.23883191,473.76116809,0.32840177,0.94272901,-0.05843188,160.51502803,-0.94272901,841.80313932,-133.31419254,-35.76619302,35.76619302
4129,5,5,2,22,1,662.0,189.32953335,472.67046665,-0.08526556,0.9270904,-0.3650112,157.98571028,-0.9270904,840.5269517,-132.90254356,-35.65575379,35.65575379
4139,5,5,2,22,1,662.0,218.22827848,443.77172152,0.49472852,0.56967804,0.65628547,124.72777739,-0.56967804,806.51538906,-122.08841646,-32.75448612,32.75448612
4302,5,5,2,22,1,662.0,193.40910964,468.59089036,0.23831594,0.87016059,0.43130739,150.47730608,-0.87016059,835.74894014,-131.36504903,-35.24326713,35.24326713
4374,5,5,2,22,1,662.0,221.79472875,440.20527125,-0.4691829,0.53202553,0.70485193,122.1424142,-0.53202553,802.29016472,-120.76660647,-32.39986437,32.39986437
4411,5,5,2,22,1,662.0,260.86297217,401.13702783,-0.67210604,0.18697699,0.71645871,100.77641685,-0.18697699,755.5607739,-106.48385026,-28.56801567,28.56801567
4457,5,5,2,22,1,662.0,191.50019952,470.49980048,-0.0675464,0.89649716,0.43787021,153.70138778,-0.89649716,837.98558022,-132.08403688,-35.43616076,35.43616076
4464,5,5,2,22,1,662.0,220.24459184,441.75540816,-0.82348919,0.54824115,0.14593558,123.24643203,-0.54824115,804.12741823,-121.34076838,-32.55390338,32.55390338
4525,5,5,2,22,1,662.0,229.09559162,432.90440838,0.81017918,0.45860353,0.36509245,117.29703251,-0.45860353,793.62055696,-118.06982658,-31.67635889,31.67635889
4646,6,6,2,22,1,662.0,185.06055908,476.93944092,-0.31133863,0.93260565,0.18252387,158.84470075,-0.93260565,837.25660014,-127.53945793,-34.21691857,34.21691857
4693,5,5,2,22,1,662.0,186.98752685,475.01247315,-0.22182621,0.9608951,0.16575206,163.92397213,-0.9608951,843.26660178,-133.7867607,-35.89297595,35.89297595
4705,5,5,2,22,1,662.0,247.31291565,414.68708435,-0.59151253,0.29430222,-0.75066579,107.11570015,-0.29430222,771.86441433,-111.3955189,-29.88574251,29.88574251
4878,5,5,2,22,1,662.0,194.97759525,467.02240475,-0.37575388,0.84890667,-0.37170752,148.0929517,-0.84890667,833.90995082,-130.77485657,-35.08492737,35.08492737
4991,5,5,2,22,1,662.0,191.64872769,470.35127231,0.11765008,0.89442915,0.43145679,153.43519944,-0.89442915,837.81161026,-132.0280665,-35.42114475,35.42114475
5033,5,5,2,22,1,662.0,226.06236506,435.93763494,0.71913218,0.48853168,0.49415151,119.24411857,-0.48853168,797.22577362,-119.18874019,-31.97654658,31.97654658
5097,5,5,2,22,1,662.0,190.37659906,471.62340094,0.02079813,0.91224602,-0.40911445,155.81760393,-0.91224602,839.30132844,-132.50759687,-35.54979553,35.54979553
5114,5,5,2,22,1,662.0,191.96898799,470.03101201,0.43404397,0.88998093,0.13978476,152.87085055,-0.88998093,837.4364584,-131.90739749,-35.38877106,35.38877106
5179,5,5,2,22,1,662.0,214.81873229,447.18126771,-0.31157088,0.60684297,-0.73120804,127.36157772,-0.60684297,810.54880601,-123.35476275,-33.09422778,33.09422778
5182,6,6,2,22,1,662.0,169.52752471,492.47247529,-0.63012952,0.6888528,-0.35835542,133.53936685,-0.6888528,788.4159143,-75.01927728,-20.12654392,20.12654392
5221,5,5,2,22,1,662.0,194.35906617,467.64093383,0.46193855,0.85724715,-0.22746452,149.00888358,-0.85724715,834.63528436,-131.00753565,-35.14735166,35.14735166
5418,5,5,2,22,1,662.0,246.00994743,415.99005257,0.89407181,0.30524567,-0.32781195,107.77294471,-0.30524567,773.42656452,-111.87023107,-30.01310064,30.01310064
5425,5,5,2,22,1,662.0,212.21719943,449.78280057,0.6359479,0.63600358,-0.43711522,129.49445789,-0.63600358,813.62252264,-124.32275504,-33.35392556,33.35392556
5432,5,5,2,22,1,662.0,242.4246742,419.5753258,-0.55375539,0.33596507,-0.76189398,109.6312342,-0.33596507,777.72007966,-113.17859982,-30.3641163,30.3641163
5442,5,5,2,22,1,662.0,193.84095767,468.15904233,0.33895838,0.86427448,-0.37166766,149.79996285,-0.86427448,835.24272495,-131.20250065,-35.19965784,35.19965784
5486,5,5,2,22,1,662.0,240.12086715,421.87913285,-0.68807224,0.35618871,0.63220739,110.86631551,-0.35618871,780.47521216,-114.02097098,-30.59011182,30.59011182
5488,5,5,2,22,1,662.0,201.7266525,460.2733475,0.54101059,0.76122374,-0.35755554,139.5721989,-0.76122374,825.98420819,-128.24128411,-34.40520798,34.40520798
5565,5,5,2,22,1,662.0,193.52459821,468.47540179,0.31105939,0.8685839,-0.3857513,150.29449405,-0.8685839,835.61357183,-131.32157507,-35.23160372,35.23160372
5589,5,5,2,22,1,662.0,202.85491256,459.14508744,-0.47985708,0.74713473,0.45992051,138.3427852,-0.74713473,824.65719529,-127.81869338,-34.29183324,34.29183324
5624,5,5,2,22,1,662.0,186.40160329,475.59839671,-0.24191476,0.96948521,-0.03969491,165.80931184,-0.96948521,843.95163344,-134.00815235,-35.952372,35.952372
5858,5,5,2,22,1,662.0,194.6744975,467.3255025,0.47174261,0.85298713,-0.22332008,148.53806827,-0.85298713,834.26540746,-130.88886616,-35.11551443,35.11551443
5898,5,5,2,22,1,662.0,198.10922238,463.89077762,0.40188559,0.80747804,-0.43181846,143.85025593,-0.80747804,830.23491676,-129.59804384,-34.76920621,34.76920621
5931,6,6,2,22,1,662.0,279.2984908,382.7015092,0.7794157,0.29953549,-0.55026326,107.42970594,-0.29953549,791.84420003,-148.95373024,-39.96204579,39.96204579
6033,5,5,2,22,1,662.0,198.50487282,463.49512718,-0.59667273,0.80233694,-0.01539744,143.35384713,-0.80233694,829.77029501,-129.4495138,-34.72935783,34.72935783
6043,5,5,2,22,1,662.0,196.02245721,465.97754279,0.43273712,0.83493693,0.3400278,146.60927189,-0.83493693,832.68427588,-130.38198321,-34.97952535,34.97952535
6079,5,5,2,22,1,662.0,197.65854875,464.34145125,-0.15339106,0.81335918,-0.56117557,144.42544338,-0.81335918,830.76406655,-129.76727074,-34.81460724,34.81460724
6103,5,5,2,22,1,662.0,224.38143372,437.61856628,-0.0850326,0.50546549,0.85864667,120.36225751,-0.50546549,799.22164028,-119.80972855,-32.14314842,32.14314842
6216,5,5,2,22,1,662.0,199.35733601,462.64266399,0.26764517,0.79132935,0.54969439,142.30991586,-0.79132935,828.76898384,-129.12960677,-34.64353159,34.64353159
6240,5,5,2,22,1,662.0,184.48962699,477.51037301,-0.04730846,0.99789584,-0.04433745,176.2824777,-0.99789584,846.18598226,-134.73108757,-36.14632465,36.14632465
6263,7,7,2,22,1,662.0,150.35691034,511.64308966,-0.53892339,0.63509304,-0.55337004,129.42688564,-0.63509304,766.34247671,-42.00573239,-11.2695063,11.2695063
6706,5,5,2,22,1,662.0,186.15299432,475.84700568,-0.21858083,0.97314635,0.07217062,166.69190272,-0.97314635,844.24224917,-134.10211091,-35.97757967,35.97757967
6715,5,5,2,22,1,662.0,210.74576188,451.25423812,0.55686382,0.6528157,-0.51355073,130.75423121,-0.6528157,815.35957408,-124.87092208,-33.50099053,33.50099053
6722,5,5,2,22,1,662.0,231.09266001,430.90733999,0.75357532,0.43932784,-0.48899416,116.0610023,-0.43932784,791.24427186,-117.33430679,-31.47902999,31.47902999
6745,5,5,2,22,1,662.0,184.96691897,477.03308103,-0.04677956,0.9907486,-0.12739263,172.20032096,-0.9907486,845.62836358,-134.5505486,-36.09788876,36.09788876
6771,5,5,2,22,1,662.0,203.0835766,458.9164234,-0.23381504,0.74429839,0.62558007,138.09887171,-0.74429839,824.38817795,-127.73308064,-34.26886463,34.26886463
6903,5,5,2,22,1,662.0,211.4856039,450.5143961,0.1204894,0.64433328,0.7551933,130.11570584,-0.64433328,814.4863116,-124.59524247,-33.42702984,33.42702984
6926,5,5,2,22,1,662.0,222.29383213,439.70616787,-0.52457039,0.52685266,0.66876916,121.79304716,-0.52685266,801.69835915,-120.58185806,-32.35029915,32.35029915
6927,5,5,2,22,1,662.0,205.38166424,456.61833576,0.07450704,0.71614375,0.69396458,135.73701202,-0.71614375,821.68317998,-126.87329752,-34.03819775,34.03819775
6950,5,5,2,22,1,662.0,187.0521957,474.9478043,-0.25577757,0.9599503,0.11433837,163.72962776,-0.9599503,843.19098514,-133.76232989,-35.88642153,35.88642153
7037,5,5,2,22,1,662.0,201.94500758,460.05499242,-0.18445288,0.75848477,0.62504239,139.33079997,-0.75848477,825.72743408,-128.15947757,-34.38326051,34.38326051
7091,5,5,2,22,1,662.0,204.04724322,457.95275678,-0.44466887,0.73241498,-0.51559469,137.08923427,-0.73241498,823.25418099,-127.3724045,-34.17210065,34.17210065
7131,5,5,2,22,1,662.0,189.71149673,472.28850327,0.37231619,0.92165627,-0.10922624,157.16943141,-0.92165627,840.07990755,-132.75844281,-35.61709373,35.61709373
7186,6,6,2,22,1,662.0,139.57783048,522.42216952,-0.14127628,0.54435487,-0.8268729,122.98058856,-0.54435487,747.21035896,-16.33265853,-4.38180667,4.38180667
7279,5,5,2,22,1,662.0,187.10989096,474.89010904,-0.21629791,0.95910793,-0.18255736,163.55823921,-0.95910793,843.1235211,-133.74053431,-35.88057411,35.88057411
7361,6,6,2,22,1,662.0,148.78199774,513.21800226,0.80137725,0.57522018,-0.16406172,125.11505305,-0.57522018,757.42404937,-32.46688053,-8.71037579,8.71037579
7487,5,5,2,22,1,662.0,187.19101936,474.80898064,-0.24469071,0.95792431,0.15002488,163.3203135,-0.95792431,843.02865386,-133.70988755,-35.87235204,35.87235204
7520,5,5,2,22,1,662.0,184.47260327,477.52739673,0.03473456,0.99815144,0.04987193,176.51565539,-0.99815144,846.2058692,-134.73752778,-36.14805246,36.14805246
7561,5,5,2,22,1,662.0,202.43087118,459.56912882,0.59708673,0.75241147,0.2781446,138.79970111,-0.75241147,825.15600461,-127.97748615,-34.33443495,34.33443495
7649,5,5,2,22,1,662.0,212.78885983,449.21114017,-0.72028612,0.62953471,-0.29133136,129.01580238,-0.62953471,812.94738725,-124.10991925,-33.29682492,33.29682492
7681,5,5,2,22,1,662.0,194.54871545,467.45128455,-0.457075,0.85468421,0.24616528,148.72486499,-0.85468421,834.41290569,-130.93618453,-35.12820923,35.12820923
7743,5,5,2,22,1,662.0,192.79745376,469.20254624,0.30528894,0.87854261,0.36737112,151.46705611,-0.87854261,836.46578459,-131.59534472,-35.305052,35.305052
7784,5,5,2,22,1,662.0,218.06821903,443.93178097,-0.54212168,0.57139673,0.61612487,124.84768145,-0.57139673,806.70486458,-122.14780587,-32.7704194,32.7704194
7841,5,5,2,22,1,662.0,190.32886752,471.67113248,0.11828504,0.91291916,0.39062418,155.9119278,-0.91291916,839.35721023,-132.52559593,-35.55462441,35.55462441
8073,5,5,2,22,1,662.0,214.90616224,447.09383776,-0.57627566,0.60587523,-0.54847203,127.2918492,-0.60587523,810.44544991,-123.3222576,-33.08550714,33.08550714
8207,5,5,2,22,1,662.0,210.5960062,451.4039938,-0.74559008,0.65453992,-0.12519157,130.88477361,-0.65453992,815.53630404,-124.92673873,-33.5159653,33.5159653
8234,5,5,2,22,1,662.0,189.38202755,472.61797245,-0.11700957,0.92634227,0.35804854,157.87163653,-0.92634227,840.46551709,-132.88273762,-35.65044015,35.65044015
8244,5,5,2,22,1,662.0,185.65994271,476.34005729,-0.19537897,0.98043629,-0.02391093,168.64796347,-0.98043629,844.81853099,-134.28849122,-36.0275827,36.0275827
8257,5,5,2,22,1,662.0,227.8735426,434.1264574,0.83541925,0.47056537,-0.28397696,118.07100215,-0.47056537,795.07362809,-118.52036589,-31.79723181,31.79723181
8263,5,5,2,22,1,662.0,199.47919475,462.52080525,-0.04621171,0.78976352,0.61166826,142.16341725,-0.78976352,828.62582023,-129.08388911,-34.63126623,34.63126623
8264,5,5,2,22,1,662.0,194.56298845,467.43701155,0.33828083,0.85449152,0.39422115,148.70360588,-0.85449152,834.39616883,-130.93081495,-35.12676866,35.12676866
8286,6,6,2,22,1,662.0,195.77915842,466.22084158,-0.23644984,0.83705584,-0.49338524,146.83051696,-0.83705584,832.79533315,-130.32635882,-34.96460217,34.96460217
8294,5,5,2,22,1,662.0,190.22083,471.77917,-0.22456476,0.91444403,-0.33669391,156.12689493,-0.91444403,839.48369163,-132.56633749,-35.56555476,35.56555476
8302,5,5,2,22,1,662.0,199.84772529,462.15227471,-0.57037521,0.78503966,-0.24162958,141.72434654,-0.78503966,828.19281709,-128.94564715,-34.59417799,34.59417799
8564,5,5,2,22,1,662.0,200.40941119,461.59058881,0.26085555,0.77787334,-0.57172323,141.06627082,-0.77787334,827.53274688,-128.73500548,-34.537666,34.537666
8566,6,6,2,22,1,662.0,134.58978422,527.41021578,-0.85495224,0.4724407,0.2141412,118.19284463,-0.4724407,735.2182438,-1.04229289,-0.27963151,0.27963151
8678,5,5,2,22,1,662.0,189.14345883,472.85654117,-0.35983436,0.9297456,0.07805353,158.39519299,-0.9297456,840.74470726,-132.97275366,-35.6745901,35.6745901
8714,5,5,2,22,1,662.0,197.95485752,464.04514248,-0.49459153,0.80948944,-0.31639544,144.04607792,-0.80948944,830.41617172,-129.6560026,-34.78475567,34.78475567
8766,5,5,2,22,1,662.0,213.04330786,448.95669214,0.41613363,0.62666655,0.65887922,128.80461289,-0.62666655,812.64683107,-124.01520869,-33.27141549,33.27141549
8780,5,5,2,22,1,662.0,221.52653848,440.47346152,-0.00679912,0.53481477,0.84494197,122.33135053,-0.53481477,802.60811592,-120.86590343,-32.42650426,32.42650426
8881,6,6,2,22,1,662.0,202.46967107,459.53032893,-0.54227775,0.75452457,-0.36963159,138.98384529,-0.75452457,825.53210266,-128.31921114,-34.42611463,34.42611463
8892,5,5,2,22,1,662.0,184.74207208,477.25792792,0.09626499,0.99411098,0.0497635,173.77882487,-0.99411098,845.89106372,-134.63559264,-36.12070479,36.12070479
