event_number,record_index,step_number,vlm,pdg,track_id,E0_keV,Eprime_k_keV,E0_minus_Eprime_keV,px,py,pz,theta_deg,cos_theta,q_gamma_keV_c,Q_keV_c,Q_au,Q_abs_au
22464,7,7,5,22,1,662.0,514.43699561,147.56300439,-0.27413947,-0.85885749,0.43267929,30.81145721,0.85885749,343.37889126,47.90674145,12.85265829,12.85265829
22464,8,8,5,22,1,662.0,514.43699561,147.56300439,-0.27413947,-0.85885749,0.43267929,30.81145721,0.85885749,343.37889126,47.90674145,12.85265829,12.85265829
22479,7,7,5,22,1,662.0,206.07587557,455.92412443,-0.4763998,0.86347137,-0.16571187,149.70861162,-0.86347137,846.34782805,-147.90029736,-39.67942559,39.67942559
22479,8,8,5,22,1,662.0,206.07587557,455.92412443,-0.4763998,0.86347137,-0.16571187,149.70861162,-0.86347137,846.34782805,-147.90029736,-39.67942559,39.67942559
22631,7,7,5,22,1,662.0,628.25613962,33.74386038,-0.3170909,-0.94691629,0.05294247,18.75246712,0.94691629,212.82450712,-25.39191955,-6.81227016,6.81227016
22631,8,8,5,22,1,662.0,527.00112101,134.99887899,0.23924693,-0.96527483,0.10490664,15.14344307,0.96527483,206.04408528,231.78216719,62.18366981,62.18366981
22631,9,9,5,22,1,662.0,527.00112101,134.99887899,0.23924693,-0.96527483,0.10490664,15.14344307,0.96527483,206.04408528,231.78216719,62.18366981,62.18366981
22694,7,7,5,22,1,662.0,437.39570882,224.60429118,-0.37421886,-0.66928974,0.64188121,47.98772943,0.66928974,491.89972376,-12.62427284,-3.38690255,3.38690255
22694,8,8,5,22,1,662.0,437.39570882,224.60429118,-0.37421886,-0.66928974,0.64188121,47.98772943,0.66928974,491.89972376,-12.62427284,-3.38690255,3.38690255
22801,7,7,5,22,1,662.0,226.74419834,435.25580166,0.46895922,0.44533984,-0.76272517,116.44508345,-0.44533984,789.52650386,-113.05552767,-30.33109789,30.33109789
22801,8,8,5,22,1,662.0,221.28177112,440.71822888,0.61236781,0.1445296,-0.77724955,98.31004021,-0.1445296,727.70425287,-54.37610775,-14.58829198,14.58829198
22801,9,9,5,22,1,662.0,221.28177112,440.71822888,0.61236781,0.1445296,-0.77724955,98.31004021,-0.1445296,727.70425287,-54.37610775,-14.58829198,14.58829198
23114,7,7,5,22,1,662.0,0.0,662.0,-0.53496979,-0.84080637,-0.08277661,32.77463123,0.84080637,662.0,180.0,48.29129308,48.29129308
23217,7,7,5,22,1,662.0,219.12079773,442.87920227,0.11867137,0.52607766,0.84211602,121.74081945,-0.52607766,799.30059308,-116.51367145,-31.25886587,31.25886587
23217,8,8,5,22,1,662.0,219.12079773,442.87920227,0.16691041,0.49526624,0.85255631,119.68730802,-0.49526624,793.68920416,-111.70619882,-29.96909326,29.96909326
23217,9,9,5,22,1,662.0,219.12079773,442.87920227,0.16691041,0.49526624,0.85255631,119.68730802,-0.49526624,793.68920416,-111.70619882,-29.96909326,29.96909326
23248,7,7,5,22,1,662.0,591.55194975,70.44805025,-0.01928043,-0.91208601,-0.40954532,24.20476632,0.91208601,271.69553255,-3.35035883,-0.89885089,0.89885089
23248,8,8,5,22,1,662.0,591.55194975,70.44805025,-0.01928043,-0.91208601,-0.40954532,24.20476632,0.91208601,271.69553255,-3.35035883,-0.89885089,0.89885089
23296,7,7,5,22,1,662.0,521.68084173,140.31915827,-0.56592914,-0.79237767,-0.22773196,37.59173337,0.79237767,403.85064075,-24.37678475,-6.53992476,6.53992476
23365,7,7,5,22,1,662.0,562.30231449,99.69768551,0.31100433,-0.90292004,0.29666768,25.45541227,0.90292004,286.73074905,34.31182774,9.20534739,9.20534739
23365,8,8,5,22,1,662.0,503.23692252,158.76307748,0.10576166,-0.98849284,-0.10814983,8.70039807,0.98849284,181.30850366,356.80370494,95.72506826,95.72506826
23365,9,9,5,22,1,662.0,503.23692252,158.76307748,0.10576166,-0.98849284,-0.10814983,8.70039807,0.98849284,181.30850366,356.80370494,95.72506826,95.72506826
23426,7,7,5,22,1,662.0,544.47670795,117.52329205,-0.37157329,-0.84367078,0.38749567,32.47020017,0.84367078,355.67885643,-8.99497444,-2.41321637,2.41321637
23426,8,8,5,22,1,662.0,544.47670795,117.52329205,-0.37157329,-0.84367078,0.38749567,32.47020017,0.84367078,355.67885643,-8.99497444,-2.41321637,2.41321637
23464,8,8,5,22,1,662.0,433.24061044,228.75938956,-0.28508832,-0.93996401,-0.18759614,19.95448669,0.93996401,294.56431623,249.56172834,66.95365869,66.95365869
23606,7,7,5,22,1,662.0,383.96097153,278.03902847,-0.47129184,-0.51752884,0.71417638,58.83336375,0.51752884,567.95847495,-33.82372468,-9.07439667,9.07439667
23606,8,8,5,22,1,662.0,383.96097153,278.03902847,-0.47141267,-0.52447818,0.70900827,58.36687862,0.52447818,564.83982677,-30.88321782,-8.28550291,8.28550291
23606,9,9,5,22,1,662.0,383.96097153,278.03902847,-0.47141267,-0.52447818,0.70900827,58.36687862,0.52447818,564.83982677,-30.88321782,-8.28550291,8.28550291
23710,7,7,5,22,1,662.0,584.2132989,77.7867011,-0.39032953,-0.89722301,0.20647936,26.20458852,0.89722301,292.48693957,-10.34337004,-2.77497063,2.77497063
24008,7,7,5,22,1,662.0,552.98970507,109.01029493,-0.47063753,-0.84783581,0.24428416,32.02294517,0.84783581,351.12893384,-16.92114436,-4.53968856,4.53968856
24044,7,7,5,22,1,662.0,574.26725096,87.73274904,-0.46911434,-0.88207397,-0.04332715,28.1064336,0.88207397,312.02518091,-12.33369047,-3.30894367,3.30894367
24128,7,7,5,22,1,662.0,636.39439897,25.60560103,-0.24696306,-0.96894221,-0.01265899,14.31704565,0.96894221,163.78191365,-2.00141447,-0.5369494,0.5369494
24135,7,7,5,22,1,662.0,368.20827438,293.79172562,-0.47556277,-0.26032008,-0.8402818,74.91094457,0.26032008,668.51572549,-109.6893656,-29.42800723,29.42800723
24135,8,8,5,22,1,662.0,368.20827438,293.79172562,-0.47556277,-0.26032008,-0.8402818,74.91094457,0.26032008,668.51572549,-109.6893656,-29.42800723,29.42800723
24189,7,7,5,22,1,662.0,571.34363724,90.65636276,-0.44485465,-0.87752065,0.17905824,28.65528816,0.87752065,317.59908882,-12.93829039,-3.47114874,3.47114874
24207,7,7,5,22,1,662.0,651.32233178,10.67766822,-0.12314663,-0.98734557,-0.09991809,9.12468528,0.98734557,105.00745802,-0.54276774,-0.14561642,0.14561642
24249,7,7,5,22,1,662.0,566.3701501,95.6298499,-0.47218619,-0.86966679,-0.14394401,29.58005895,0.86966679,326.92287518,-13.98626467,-3.75230448,3.75230448
24398,6,6,5,22,1,662.0,567.4589655,94.5410345,-0.48784087,-0.87139796,0.05173867,29.37850043,0.87139796,324.89804302,-13.7547783,-3.69020017,3.69020017
24448,7,7,5,22,1,662.0,551.64487415,110.35512585,-0.51437935,-0.84558307,0.1428396,32.26553884,0.84558307,353.49816385,-17.2250021,-4.62120903,4.62120903
24665,7,7,5,22,1,662.0,615.45665866,46.54334134,-0.33661847,-0.94162565,0.00539868,19.67362017,0.94162565,223.01003566,-4.85668986,-1.30297685,1.30297685
24787,7,7,5,22,1,662.0,221.56316983,440.43683017,0.67110138,0.34038091,0.65860745,109.90008277,-0.34038091,766.27987977,-89.43104036,-23.99300322,23.99300322
24787,8,8,5,22,1,662.0,221.56316983,440.43683017,0.67110138,0.34038091,0.65860745,109.90008277,-0.34038091,766.27987977,-89.43104036,-23.99300322,23.99300322
24821,7,7,5,22,1,662.0,641.06532145,20.93467855,-0.18513128,-0.97479272,-0.12452134,12.89190677,0.97479272,147.76148554,-1.48284625,-0.39782535,0.39782535
24843,7,7,5,22,1,662.0,618.50273544,43.49726456,-0.24184587,-0.94571469,0.21710434,18.96545579,0.94571469,215.28149381,-4.39405442,-1.17885872,1.17885872
24911,7,7,5,22,1,662.0,517.73525416,144.26474584,-0.58840686,-0.78491285,0.19413701,38.28738114,0.78491285,410.18358408,-25.36913129,-6.80615641,6.80615641
24943,7,7,5,22,1,662.0,624.29861117,37.70138883,-0.2902896,-0.95338486,-0.0823969,17.5631648,0.95338486,199.88029396,-3.55540935,-0.95386286,0.95386286
25043,8,8,5,22,1,662.0,411.47792382,250.52207618,-0.4960003,-0.83027092,-0.25423198,33.87342185,0.83027092,393.99132623,127.92717758,34.32093792,34.32093792
25144,7,7,5,22,1,662.0,536.50572652,125.49427348,-0.63869738,-0.75843302,-0.12978836,40.67374964,0.75843302,432.83016486,-68.25633807,-18.31214903,18.31214903
25144,8,8,5,22,1,662.0,536.50572652,125.49427348,-0.63869738,-0.75843302,-0.12978836,40.67374964,0.75843302,432.83016486,-68.25633807,-18.31214903,18.31214903
25422,7,7,5,22,1,662.0,585.23221365,76.76778635,-0.4325368,-0.89874586,0.07188735,26.00629698,0.89874586,290.43037603,-10.14550501,-2.72188642,2.72188642
25435,7,7,5,22,1,662.0,535.12001137,126.87998863,0.08295486,-0.99585294,-0.03735526,5.21985004,0.99585294,137.97361859,400.92674994,107.5626177,107.5626177
25435,8,8,5,22,1,662.0,535.12001137,126.87998863,0.08295486,-0.99585294,-0.03735526,5.21985004,0.99585294,137.97361859,400.92674994,107.5626177,107.5626177
25561,7,7,5,22,1,662.0,630.61519285,31.38480715,-0.24642369,-0.96158357,-0.12096448,15.93295663,0.96158357,181.82466996,-2.70848203,-0.726645,0.726645
25567,7,7,5,22,1,662.0,555.46119162,106.53880838,-0.49355875,-0.85194738,-0.1748869,31.57588689,0.85194738,346.7462294,-16.36684768,-4.3909791,4.3909791
25614,7,7,5,22,1,662.0,379.93321585,282.06678415,0.39482363,-0.66986451,0.62880509,47.94339139,0.66986451,495.61098284,43.01963492,11.5415211,11.5415211
25614,8,8,5,22,1,662.0,158.09731535,503.90268465,-0.31116507,0.29215324,-0.90433555,106.98691131,-0.29215324,724.14951768,-6.49312056,-1.7420066,1.7420066
25614,9,9,5,22,1,662.0,158.09731535,503.90268465,-0.96692564,0.20976957,-0.14509148,102.10884884,-0.20976957,712.14317733,5.50495949,1.47689785,1.47689785
25614,10,10,5,22,1,662.0,0.0,662.0,-0.96692564,0.20976957,-0.14509148,102.10884884,-0.20976957,662.0,180.0,48.29129308,48.29129308
25632,7,7,5,22,1,662.0,570.64096332,91.35903668,-0.43179867,-0.87641933,-0.21316442,28.78659971,0.87641933,318.92822062,-13.08487911,-3.51047629,3.51047629
25726,8,8,5,22,1,662.0,245.36023459,416.63976541,-0.58660649,0.15230859,0.79542122,98.76073628,-0.15230859,740.2189862,-82.48795934,-22.130279,22.130279
25726,9,9,5,22,1,662.0,146.52468758,515.47531242,0.65831615,0.73463608,-0.16410262,137.2764745,-0.73463608,776.03602948,-48.59062395,-13.03613368,13.03613368
25726,10,10,5,22,1,662.0,146.52468758,515.47531242,0.65831615,0.73463608,-0.16410262,137.2764745,-0.73463608,776.03602948,-48.59062395,-13.03613368,13.03613368
25733,7,7,5,22,1,662.0,641.67796555,20.32203445,-0.20949418,-0.97555376,0.06638559,12.69499055,0.97555376,145.54057849,-1.41864484,-0.38060108,0.38060108
25923,7,7,5,22,1,662.0,523.90353516,138.09646484,0.4957034,-0.86706199,-0.04981615,29.8810023,0.86706199,333.59085479,44.74302612,12.00388104,12.00388104
25923,8,8,5,22,1,662.0,523.90353516,138.09646484,0.4957034,-0.86706199,-0.04981615,29.8810023,0.86706199,333.59085479,44.74302612,12.00388104,12.00388104
26149,7,7,5,22,1,662.0,657.32674037,4.67325963,-0.05956456,-0.99451217,-0.08600933,6.00532808,0.99451217,69.26687889,-0.15757291,-0.04227444,0.04227444
26307,7,7,5,22,1,662.0,659.58959121,2.41040879,-0.07505817,-0.99717916,1.817e-05,4.3045645,0.99717916,49.69147415,-0.05840857,-0.01567014,0.01567014
26397,7,7,5,22,1,662.0,442.47667269,219.52332731,-0.897538,-0.42972998,0.09878096,64.5495746,0.42972998,618.28551103,-127.71133225,-34.26302986,34.26302986
26397,8,8,5,22,1,662.0,442.47667269,219.52332731,-0.897538,-0.42972998,0.09878096,64.5495746,0.42972998,618.28551103,-127.71133225,-34.26302986,34.26302986
26487,7,7,5,22,1,662.0,656.87100521,5.12899479,-0.08654057,-0.99397282,0.06729608,6.29380202,0.99397282,72.58187155,-0.18114307,-0.04859796,0.04859796
26731,7,7,5,22,1,662.0,643.26838013,18.73161987,-0.17839487,-0.97752265,0.11235986,12.1710219,0.97752265,139.62287869,-1.25635838,-0.33706206,0.33706206
26752,7,7,5,22,1,662.0,211.85395159,450.14604841,-0.00639515,0.4881477,-0.8727376,119.21890776,-0.4881477,787.43184213,-101.59586898,-27.2566438,27.2566438
26752,8,8,5,22,1,662.0,0.0,662.0,-0.00639515,0.4881477,-0.8727376,119.21890776,-0.4881477,662.0,180.0,48.29129308,48.29129308
26935,7,7,5,22,1,662.0,658.21168125,3.78831875,-0.09189203,-0.99555734,-0.02052885,5.40281383,0.99555734,62.33782853,-0.11504331,-0.03086439,0.03086439
26939,7,7,5,22,1,662.0,574.45512498,87.54487502,-0.31758158,-0.88236499,-0.34723762,28.07102022,0.88236499,311.66452568,-12.29513413,-3.29859959,3.29859959
27255,7,7,5,22,1,662.0,630.90365737,31.09634263,-0.27302361,-0.96195407,-0.01012336,15.85544337,0.96195407,180.96236323,-2.6715907,-0.71674761,0.71674761
27310,7,7,5,22,1,662.0,555.00878407,106.99121593,-0.50016222,-0.85119749,-0.15906156,31.65784493,0.85119749,347.55130517,-16.46790974,-4.41809253,4.41809253
27749,7,7,5,22,1,662.0,646.13081961,15.86918039,-0.1921916,-0.98104185,-0.02488538,11.17439858,0.98104185,128.33588217,-0.98100503,-0.2631889,0.2631889
27799,7,7,5,22,1,662.0,634.08637577,27.91362423,-0.22180153,-0.9660195,0.13270422,14.9792495,0.9660195,171.19238749,-2.275538,-0.61049262,0.61049262
27825,7,7,5,22,1,662.0,582.38885995,79.61114005,-0.43511721,-0.89448292,-0.10282665,26.55791057,0.89448292,296.14244073,-10.7005265,-2.87079034,2.87079034
28186,7,7,5,22,1,662.0,643.72006555,18.27993445,-0.18012207,-0.97808005,-0.10447707,12.01860143,0.97808005,137.8992718,-1.21145003,-0.32501382,0.32501382
28272,7,7,5,22,1,662.0,626.72952744,35.27047256,-0.20886512,-0.95655967,-0.20339361,16.94997314,0.95655967,193.10710061,-3.22082756,-0.8640996,0.8640996
28664,7,7,5,22,1,662.0,638.60964565,23.39035435,-0.21894298,-0.97172756,0.08837152,13.65676528,0.97172756,156.37135235,-1.74922605,-0.46929104,0.46929104
28742,7,7,5,22,1,662.0,634.79801787,27.20198213,-0.19559878,-0.96692293,0.16371059,14.77765564,0.96692293,168.93878852,-2.18981247,-0.58749375,0.58749375
29147,7,7,5,22,1,662.0,599.34156672,62.65843328,-0.33050191,-0.91930119,-0.21366752,23.17586608,0.91930119,260.69687661,-7.52970791,-2.0201074,2.0201074
29150,7,7,5,22,1,662.0,605.58837456,56.41162544,-0.36794295,-0.928096,0.05705966,21.86006545,0.928096,246.64717656,-6.45081073,-1.73065551,1.73065551
29246,7,7,5,22,1,662.0,621.42685902,40.57314098,-0.19449065,-0.94960231,-0.24582276,18.26770421,0.94960231,207.63391198,-3.96392695,-1.06346199,1.06346199
29330,7,7,5,22,1,662.0,621.17002615,40.82997385,-0.00769092,-0.97861655,0.20554927,11.8700755,0.97861655,138.75683813,80.98618219,21.72737477,21.72737477
29330,8,8,5,22,1,662.0,621.17002615,40.82997385,-0.00769092,-0.97861655,0.20554927,11.8700755,0.97861655,138.75683813,80.98618219,21.72737477,21.72737477
29624,7,7,5,22,1,662.0,589.4826814,72.5173186,-0.33571826,-0.90504176,-0.26113726,25.17109241,0.90504176,281.72913058,-9.33272927,-2.50383091,2.50383091
29637,7,7,5,22,1,662.0,657.11131888,4.88868112,-0.10112276,-0.99425732,-0.03502244,6.14331885,0.99425732,70.85280973,-0.16857868,-0.04522712,0.04522712
29650,7,7,5,22,1,662.0,633.40814918,28.59185082,-0.26063587,-0.96515659,-0.02327434,15.16935421,0.96515659,173.31561714,-2.35821681,-0.63267411,0.63267411
29667,7,7,5,22,1,662.0,557.23361941,104.76638059,-0.45082949,-0.85487354,-0.25679565,31.25423361,0.85487354,343.57969538,-15.97266407,-4.28522557,4.28522557
29898,7,7,5,22,1,662.0,512.19120114,149.80879886,-0.62484887,-0.7742295,-0.10066068,39.26477138,0.7742295,418.98322408,-26.78191911,-7.18518614,7.18518614
29911,7,7,5,22,1,662.0,221.39748017,440.60251983,0.38580882,0.53630733,-0.75068369,122.43261473,-0.53630733,802.78811209,-120.93662993,-32.44547911,32.44547911
29911,8,8,5,22,1,662.0,182.30730224,479.69269776,0.32612156,0.931633,0.16032677,158.69081817,-0.931633,834.47752866,-123.49452301,-33.13172336,33.13172336
29911,9,9,5,22,1,662.0,182.30730224,479.69269776,0.32612156,0.931633,0.16032677,158.69081817,-0.931633,834.47752866,-123.49452301,-33.13172336,33.13172336
30020,7,7,5,22,1,662.0,650.2448965,11.7551035,-0.1436071,-0.98899131,-0.0356819,8.50951388,0.98899131,98.06035814,12.22656119,3.2802025,3.2802025
30020,8,8,5,22,1,662.0,650.2448965,11.7551035,-0.1436071,-0.98899131,-0.0356819,8.50951388,0.98899131,98.06035814,12.22656119,3.2802025,3.2802025
30082,8,8,5,22,1,662.0,143.12833256,518.87166744,-0.38359547,-0.89051804,0.24460607,27.06158361,0.89051804,538.49312653,223.13376436,59.86343339,59.86343339
30247,7,7,5,22,1,662.0,375.84092661,286.15907339,-0.21411109,-0.29820467,-0.93017763,72.65019678,0.29820467,656.58949659,-105.58742925,-28.3275194,28.3275194
30247,8,8,5,22,1,662.0,375.84092661,286.15907339,-0.21411109,-0.29820467,-0.93017763,72.65019678,0.29820467,656.58949659,-105.58742925,-28.3275194,28.3275194
30336,7,7,5,22,1,662.0,658.41233977,3.58766023,-0.09160283,-0.99579394,-0.0018295,5.25687481,0.99579394,60.65848858,-0.10603203,-0.0284468,0.0284468
30381,7,7,5,22,1,662.0,598.36695541,63.63304459,-0.39664988,-0.91791249,-0.01027316,23.37721483,0.91791249,262.83454342,-7.70261319,-2.06649528,2.06649528
30435,7,7,5,22,1,662.0,577.57095302,84.42904698,-0.46103507,-0.88716378,-0.01967455,27.48101561,0.88716378,305.63796546,-11.66098575,-3.12846711,3.12846711
30462,7,7,5,22,1,662.0,335.24654829,326.75345171,-0.51361777,-0.22119533,-0.82901714,77.22074976,0.22119533,672.64631581,-88.09312988,-23.63406196,23.63406196
30462,8,8,5,22,1,662.0,335.24654829,326.75345171,-0.51361777,-0.22119533,-0.82901714,77.22074976,0.22119533,672.64631581,-88.09312988,-23.63406196,23.63406196
30555,7,7,5,22,1,662.0,345.78210876,316.21789124,-0.99868154,0.05003046,0.01149466,92.86773149,-0.05003046,762.04592259,-168.9788605,-45.33448709,45.33448709
30555,8,8,5,22,1,662.0,345.78210876,316.21789124,-0.99868154,0.05003046,0.01149466,92.86773149,-0.05003046,762.04592259,-168.9788605,-45.33448709,45.33448709
30601,7,7,5,22,1,662.0,504.85911323,157.14088677,-0.6496383,-0.75974027,-0.02765495,40.55869394,0.75974027,430.45429724,-28.68238961,-7.69505379,7.69505379
30672,7,7,5,22,1,662.0,649.42501146,12.57498854,-0.1608991,-0.98505346,0.06149109,9.91859912,0.98505346,114.06025257,-0.69306757,-0.18593961,0.18593961
30781,7,7,5,22,1,662.0,657.71894422,4.28105578,-0.06964429,-0.99497574,0.07192328,5.74587127,0.99497574,66.28391293,-0.13817912,-0.03707138,0.03707138
30830,7,7,5,22,1,662.0,617.54668235,44.45331765,-0.25266195,-0.94443563,0.21024575,19.18967244,0.94443563,217.73215468,-4.53768656,-1.21739306,1.21739306
30921,7,7,5,22,1,662.0,607.9302228,54.0697772,-0.3009992,-0.93134648,0.20492248,21.35431169,0.93134648,241.21097661,-6.05988785,-1.62577678,1.62577678
31039,7,7,5,22,1,662.0,617.36160491,44.63839509,-0.28922748,-0.94418757,-0.15766199,19.23286626,0.94418757,218.20386977,-4.56565918,-1.2248977,1.2248977
31058,7,7,5,22,1,662.0,211.6886603,450.3113397,0.836862,0.47197634,0.27730908,118.1626619,-0.47197634,784.43586707,-98.87452046,-26.52654692,26.52654692
31058,8,8,5,22,1,662.0,211.6886603,450.3113397,0.836862,0.47197634,0.27730908,118.1626619,-0.47197634,784.43586707,-98.87452046,-26.52654692,26.52654692
31066,7,7,5,22,1,662.0,266.82915213,395.17084787,0.61380767,-0.13688198,-0.77749821,82.13254026,0.13688198,679.03157863,-42.13300239,-11.30365093,11.30365093
31066,8,8,5,22,1,662.0,266.82915213,395.17084787,0.61380767,-0.13688198,-0.77749821,82.13254026,0.13688198,679.03157863,-42.13300239,-11.30365093,11.30365093
31094,7,7,5,22,1,662.0,562.0408032,99.9591968,-0.50558436,-0.86271696,0.01019355,30.37697478,0.86271696,334.8879249,-14.91786113,-4.0022378,4.0022378
31121,7,7,5,22,1,662.0,649.44750642,12.55249358,-0.09429079,-0.98508072,0.14396259,9.90952937,0.98508072,113.95694875,-0.69121599,-0.18544286,0.18544286
31157,7,7,5,22,1,662.0,496.7474295,165.2525705,-0.16709742,-0.9854001,0.03263585,9.80262523,0.9854001,192.12150764,343.47391653,92.14888649,92.14888649
31157,8,8,5,22,1,662.0,496.7474295,165.2525705,-0.16709742,-0.9854001,0.03263585,9.80262523,0.9854001,192.12150764,343.47391653,92.14888649,92.14888649
31239,7,7,5,22,1,662.0,605.20749347,56.79250653,-0.37365364,-0.92756496,0.00249149,21.94163716,0.92756496,247.52213368,-6.51510421,-1.74790448,1.74790448
31282,7,7,5,22,1,662.0,591.2992079,70.7007921,-0.39394067,-0.90770483,-0.14450843,24.80992147,0.90770483,277.94722053,-8.99172128,-2.4123436,2.4123436
31416,7,7,5,22,1,662.0,607.69027913,54.30972087,-0.24907917,-0.93101459,0.26677969,21.40647307,0.93101459,241.77254211,-6.09959129,-1.63642862,1.63642862
31461,7,7,5,22,1,662.0,529.92853626,132.07146374,-0.73549318,-0.67610606,-0.04393611,47.45989878,0.67610606,494.66663525,-110.900995,-29.75306918,29.75306918
31461,8,8,5,22,1,662.0,201.24277728,460.75722272,0.93249377,-0.14246746,-0.33190118,81.80934698,0.14246746,663.91479096,22.6768799,6.08386585,6.08386585
31461,9,9,5,22,1,662.0,118.62882519,543.37117481,-0.50048082,0.119664,0.85743774,96.87271142,-0.119664,686.37582422,61.3465434,16.45835504,16.45835504
31461,10,10,5,22,1,662.0,0.0,662.0,-0.50048082,0.119664,0.85743774,96.87271142,-0.119664,662.0,180.0,48.29129308,48.29129308
31690,7,7,5,22,1,662.0,424.87199271,237.12800729,0.30106051,-0.87764037,0.37297448,28.64098091,0.87764037,353.63925175,165.8244984,44.48821918,44.48821918
31690,8,8,5,22,1,662.0,424.87199271,237.12800729,0.30106051,-0.87764037,0.37297448,28.64098091,0.87764037,353.63925175,165.8244984,44.48821918,44.48821918
31802,7,7,5,22,1,662.0,587.46061639,74.53938361,-0.42893615,-0.90205799,0.04801212,25.57008697,0.90205799,285.89369924,-9.71682347,-2.60687761,2.60687761
31981,7,7,5,22,1,662.0,517.87597004,144.12402996,-0.59444363,-0.78518103,-0.17357279,38.2625752,0.78518103,409.95875457,-25.33355074,-6.79661069,6.79661069
31985,7,7,5,22,1,662.0,432.27827432,229.72172568,-0.51988586,-0.49525448,-0.69601846,60.31346775,0.49525448,584.51375048,-91.42703723,-24.52849917,24.52849917
31985,8,8,5,22,1,662.0,432.27827432,229.72172568,-0.51988586,-0.49525448,-0.69601846,60.31346775,0.49525448,584.51375048,-91.42703723,-24.52849917,24.52849917
32277,7,7,5,22,1,662.0,542.05384139,119.94615861,-0.50394398,-0.82919291,0.24182553,33.98408092,0.82919291,370.09700564,-19.43655213,-5.21453464,5.21453464
32345,7,7,5,22,1,662.0,509.46581955,152.53418045,-0.46198181,-0.88496191,0.05843988,27.75316549,0.88496191,317.59035515,86.63093485,23.24177703,23.24177703
32345,8,8,5,22,1,662.0,509.46581955,152.53418045,-0.46198181,-0.88496191,0.05843988,27.75316549,0.88496191,317.59035515,86.63093485,23.24177703,23.24177703
32458,7,7,5,22,1,662.0,548.43599068,113.56400932,-0.40211074,-0.84016321,-0.36391309,32.84264197,0.84016321,359.10855485,-17.95632055,-4.81741077,4.81741077
32533,7,7,5,22,1,662.0,608.16133258,53.83866742,-0.28235594,-0.9316659,0.22863459,21.30399466,0.9316659,240.6690733,-6.02172249,-1.61553759,1.61553759
32560,7,7,5,22,1,662.0,622.39663908,39.60336092,-0.1850216,-0.95088357,0.24816817,18.03203885,0.95088357,205.04383611,-3.82440138,-1.02602938,1.02602938
32581,7,7,5,22,1,662.0,650.1320939,11.8679061,-0.11190671,-0.98590924,-0.12433769,9.62977532,0.98590924,110.76922567,-0.63565184,-0.17053583,0.17053583
32686,8,8,5,22,1,662.0,523.84431616,138.15568384,-0.36815921,-0.92720772,0.06888131,21.99634904,0.92720772,263.76793465,135.76628567,36.42405273,36.42405273
33049,7,7,5,22,1,662.0,602.09281078,59.90718922,-0.29614082,-0.92319712,-0.24496466,22.60195209,0.92319712,254.58571859,-7.04819725,-1.89092533,1.89092533
33528,7,7,5,22,1,662.0,588.37721484,73.62278516,-0.04852325,-0.94174528,-0.33280824,19.65325072,0.94174528,225.39168044,54.2191193,14.54617434,14.54617434
33528,8,8,5,22,1,662.0,522.6370292,139.3629708,-0.26631287,-0.96053163,0.080352,16.15106228,0.96053163,216.17822043,221.33574089,59.38105074,59.38105074
33528,9,9,5,22,1,662.0,522.6370292,139.3629708,-0.26631287,-0.96053163,0.080352,16.15106228,0.96053163,216.17822043,221.33574089,59.38105074,59.38105074
33539,11,11,5,22,1,662.0,109.69355565,552.30644435,0.66554778,0.06190062,-0.74378388,93.54891287,-0.06190062,677.69223599,77.60928472,20.82140397,20.82140397
33539,12,12,5,22,1,662.0,109.69355565,552.30644435,0.66554778,0.06190062,-0.74378388,93.54891287,-0.06190062,677.69223599,77.60928472,20.82140397,20.82140397
33597,7,7,5,22,1,662.0,642.6438006,19.3561994,-0.14943571,-0.9767506,0.15371153,12.37908481,0.9767506,141.97413866,-1.3193257,-0.35395524,0.35395524
33663,7,7,5,22,1,662.0,609.29106946,52.70893054,-0.30931455,-0.93322385,0.18280524,21.05693568,0.93322385,238.00555344,-5.83624292,-1.56577621,1.56577621
33773,7,7,5,22,1,662.0,645.10093765,16.89906235,-0.11139261,-0.97977927,-0.16620552,11.54172257,0.97977927,132.50050262,-1.07751089,-0.28907997,0.28907997
33820,7,7,5,22,1,662.0,386.67219683,275.32780317,0.11374523,-0.90144236,0.41768851,25.65168817,0.90144236,355.33417345,218.27711997,58.56046874,58.56046874
33820,8,8,5,22,1,662.0,386.67219683,275.32780317,0.11374523,-0.90144236,0.41768851,25.65168817,0.90144236,355.33417345,218.27711997,58.56046874,58.56046874
33852,7,7,5,22,1,662.0,600.56562165,61.43437835,-0.51992172,-0.85054863,-0.07904702,31.72860855,0.85054863,350.15749895,-85.42490104,-22.91821629,22.91821629
33852,8,8,5,22,1,662.0,600.56562165,61.43437835,-0.51992172,-0.85054863,-0.07904702,31.72860855,0.85054863,350.15749895,-85.42490104,-22.91821629,22.91821629
33979,7,7,5,22,1,662.0,378.59688845,283.40311155,0.01674524,-0.66349062,-0.74799719,48.43336588,0.66349062,498.99577234,40.72298949,10.92536567,10.92536567
33979,8,8,5,22,1,662.0,378.59688845,283.40311155,0.01674524,-0.66349062,-0.74799719,48.43336588,0.66349062,498.99577234,40.72298949,10.92536567,10.92536567
33999,7,7,5,22,1,662.0,557.04485542,104.95514458,-0.40928639,-0.85456279,0.31969845,31.28853326,0.85456279,343.91788458,-16.01451112,-4.2964525,4.2964525
