event_number,record_index,step_number,vlm,pdg,track_id,E0_keV,Eprime_k_keV,E0_minus_Eprime_keV,px,py,pz,theta_deg,cos_theta,q_gamma_keV_c,Q_keV_c,Q_au,Q_abs_au
129,4,4,3,22,1,662.0,555.84468625,106.15531375,-0.36996019,-0.85258209,-0.36909788,31.50636824,0.85258209,346.06278314,-16.28132202,-4.36803385,4.36803385
130,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
131,3,3,3,22,1,662.0,432.06904309,229.93095691,-0.70636504,-0.58922285,-0.39225612,53.89812152,0.58922285,536.52323496,-49.26882961,-13.21808606,13.21808606
131,4,4,3,22,1,662.0,432.06904309,229.93095691,-0.70636504,-0.58922285,-0.39225612,53.89812152,0.58922285,536.52323496,-49.26882961,-13.21808606,13.21808606
132,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
133,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
134,3,3,3,22,1,662.0,502.29698948,159.70301052,0.15441384,-0.75457742,-0.63778466,41.01154039,0.75457742,434.42051077,-29.3548564,-7.87546652,7.87546652
134,4,4,3,22,1,662.0,502.29698948,159.70301052,0.15441384,-0.75457742,-0.63778466,41.01154039,0.75457742,434.42051077,-29.3548564,-7.87546652,7.87546652
135,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
136,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
137,3,3,3,22,1,662.0,450.39494333,211.60505667,-0.44415126,-0.63734429,-0.62969986,50.40592628,0.63734429,510.91741664,-43.81944836,-11.75609902,11.75609902
137,4,4,3,22,1,662.0,450.39494333,211.60505667,-0.44415126,-0.63734429,-0.62969986,50.40592628,0.63734429,510.91741664,-43.81944836,-11.75609902,11.75609902
138,3,3,3,22,1,662.0,514.44824566,147.55175434,0.28680145,-0.7786066,-0.5581368,38.8668266,0.7786066,415.41436118,-26.20419583,-7.03019167,7.03019167
138,4,4,3,22,1,662.0,514.44824566,147.55175434,0.28680145,-0.7786066,-0.5581368,38.8668266,0.7786066,415.41436118,-26.20419583,-7.03019167,7.03019167
139,3,3,3,22,1,662.0,193.00326492,468.99673508,0.05282136,0.87571628,0.47992802,151.12986085,-0.87571628,836.22459803,-131.51784558,-35.28426014,35.28426014
139,4,4,3,22,1,662.0,193.00326492,468.99673508,0.05282136,0.87571628,0.47992802,151.12986085,-0.87571628,836.22459803,-131.51784558,-35.28426014,35.28426014
140,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
141,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
142,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
143,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
144,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
145,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
146,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
147,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
148,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
149,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
150,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
151,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
152,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
153,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
154,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
155,3,3,3,22,1,662.0,537.64581332,124.35418668,-0.076689,-0.82146387,-0.56508045,34.76839808,0.82146387,377.56280463,-20.47830515,-5.49402131,5.49402131
155,4,4,3,22,1,662.0,537.64581332,124.35418668,-0.076689,-0.82146387,-0.56508045,34.76839808,0.82146387,377.56280463,-20.47830515,-5.49402131,5.49402131
156,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
157,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
158,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
159,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
160,3,3,3,22,1,662.0,188.47846153,473.52153847,-0.10723998,0.93927766,-0.32597096,159.93060025,-0.93927766,841.52280268,-133.22373107,-35.74192357,35.74192357
160,4,4,3,22,1,662.0,188.47846153,473.52153847,-0.10723998,0.93927766,-0.32597096,159.93060025,-0.93927766,841.52280268,-133.22373107,-35.74192357,35.74192357
161,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
162,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
163,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
164,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
165,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
166,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
167,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
168,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
169,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
170,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
171,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
172,3,3,3,22,1,662.0,299.90945629,362.09054371,0.66585923,-0.06805774,0.74296678,86.09756244,0.06805774,707.93029894,-92.60005729,-24.84320281,24.84320281
172,4,4,3,22,1,662.0,186.18140589,475.81859411,-0.73222874,-0.37768006,0.56674408,67.8099458,0.37768006,616.28548692,86.3875623,23.17648383,23.17648383
172,5,5,3,22,1,662.0,186.18140589,475.81859411,-0.73222874,-0.37768006,0.56674408,67.8099458,0.37768006,616.28548692,86.3875623,23.17648383,23.17648383
173,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
174,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
175,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
176,3,3,3,22,1,662.0,211.27833703,450.72166297,0.29493667,0.64670364,-0.7034108,130.29352931,-0.64670364,814.73098287,-124.67246193,-33.44774666,33.44774666
176,4,4,3,22,1,662.0,211.27833703,450.72166297,0.29493667,0.64670364,-0.7034108,130.29352931,-0.64670364,814.73098287,-124.67246193,-33.44774666,33.44774666
177,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
178,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
179,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
180,3,3,3,22,1,662.0,336.34504536,325.65495464,0.14634312,-0.25263176,-0.95643133,75.36669916,0.25263176,662.47249241,-80.04139098,-21.4739015,21.4739015
180,4,4,3,22,1,662.0,336.34504536,325.65495464,0.14634312,-0.25263176,-0.95643133,75.36669916,0.25263176,662.47249241,-80.04139098,-21.4739015,21.4739015
181,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
182,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
183,3,3,3,22,1,662.0,290.52682271,371.47317729,-0.42881831,-0.01303169,-0.90329676,89.25331826,0.01303169,719.47001246,-95.89802858,-25.72799891,25.72799891
183,4,4,3,22,1,662.0,224.83161314,437.16838686,0.12246656,0.78477677,-0.60755853,141.7000366,-0.78477677,849.94311077,-162.1386165,-43.49935249,43.49935249
183,5,5,3,22,1,662.0,224.83161314,437.16838686,0.12246656,0.78477677,-0.60755853,141.7000366,-0.78477677,849.94311077,-162.1386165,-43.49935249,43.49935249
184,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
185,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
186,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
187,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
188,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
189,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
190,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
191,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
192,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
193,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
194,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
195,3,3,3,22,1,662.0,383.7131423,278.2868577,-0.89466212,-0.44018052,0.07629418,63.88460046,0.44018052,601.54146746,-64.37043221,-17.26961893,17.26961893
195,4,4,3,22,1,662.0,383.7131423,278.2868577,-0.89466212,-0.44018052,0.07629418,63.88460046,0.44018052,601.54146746,-64.37043221,-17.26961893,17.26961893
196,3,3,3,22,1,662.0,662.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,,,
197,3,3,3,22,1,662.0,496.96176752,165.03823248,-0.55886042,-0.74365576,-0.36694843,41.95623184,0.74365576,442.61307254,-30.7687008,-8.25477971,8.25477971
197,4,4,3,22,1,662.0,496.96176752,165.03823248,-0.55886042,-0.74365576,-0.36694843,41.95623184,0.74365576,442.61307254,-30.7687008,-8.25477971,8.25477971
