Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_5s1/2(1),J_total_Rb_relativistic
27.400000000000002,0.012346795947078423,0.0026270344671657274,0.0019289214667933114,0.0034110975581028995,0.0004845878129363288,0.00039849092125229986,0.0007070605957643288,4.280265397223105e-05,5.9521406494472666e-05,6.556474654666463e-05,4.1909180595124536e-05,7.358288564161023e-05,1.7491526875165e-06,0.022189118795030945
27.450000000000003,0.012300185715047615,0.0026174900647995916,0.0019115733106009909,0.0033793431674126843,0.0004829263106964992,0.0003947899099998671,0.0007002634686886491,4.220608807354703e-05,5.868220070068424e-05,6.534281896039154e-05,4.1518202699264794e-05,7.287224923424864e-05,1.7432680440615346e-06,0.02206893677495809
27.5,0.012253731352598815,0.00260795305102491,0.0018943929721636221,0.0033479053309875,0.0004812635821350037,0.0003911256890179834,0.0006935360682028791,4.161856324180911e-05,5.785582967670632e-05,6.512065416263202e-05,4.113112562747687e-05,7.216893068664702e-05,1.7373229760446683e-06,0.021949540472502024
27.55,0.012207432594311259,0.0025984238491487373,0.001877378752312772,0.003316780749320207,0.00047959974561772087,0.0003874978801236602,0.0006868776534043935,4.10399318191757e-05,5.704208223656618e-05,6.4898269209966e-05,4.074790716185355e-05,7.147284647621342e-05,1.7313285311732145e-06,0.0218309235896737
27.6,0.012161289172505264,0.0025889028762053927,0.0018605289693062255,0.0032859661578271584,0.00047793491798435965,0.0003839061089511982,0.0006802874911940934,4.047004872963164e-05,5.6240750910071445e-05,6.46756809338031e-05,4.036850658617789e-05,7.078391660901492e-05,1.725308619921738e-06,0.021713079906362315
27.650000000000002,0.012115300817274549,0.0025793905429987605,0.0018438419586562726,0.003255458326489724,0.0004762692145532679,0.00038035000491863744,0.0006737648562023433,3.990877143084894e-05,5.545163187314166e-05,6.44529059623699e-05,3.999288501960576e-05,7.010206547981927e-05,1.719292928324846e-06,0.02159600327378766
27.700000000000003,0.01206946725651834,0.0025698872541451445,0.0018273160729594326,0.0032252540594990427,0.0004746027491266287,0.00037682920119433953,0.0006673090307153311,3.935595986700491e-05,5.467452487953477e-05,6.422996074275962e-05,3.9621005332891625e-05,6.942722169996631e-05,1.7133081870620832e-06,0.021479687604867476
27.75,0.012023788215973271,0.0025603934081166457,0.0018109496817276052,0.0031953501949039762,0.0004729356339960277,0.00037334333466370543,0.000660919304601856,3.8811476422539025e-05,5.3909233193941325e-05,6.400686155666439e-05,3.9252831662515476e-05,6.875931692529941e-05,1.70737049414499e-06,0.021364126864238196
27.8,0.011978263419245056,0.0025509093972850318,0.0017947411712206354,0.0031657436042622344,0.00047126797994837634,0.0003698920458960318,0.0006545949752405456,3.827518587682981e-05,5.315556352641923e-05,6.378362452487196e-05,3.888832865603827e-05,6.809828400907336e-05,1.7014810108494953e-06,0.02124931506070199
27.85,0.011932892587839973,0.002541435607966074,0.0017786889442803087,0.0031364311922946917,0.00046959989627217563,0.000366474979111514,0.0006483353474475165,3.7746955359773416e-05,5.241332596814214e-05,6.356026559860712e-05,3.852746066225489e-05,6.744405500476631e-05,1.695626151773099e-06,0.021135246243957566
27.900000000000002,0.01188767544119611,0.002531972420464317,0.0017627914201657432,0.0031074098965428332,0.00046793149076410545,0.00036309178214839527,0.000642139733404473,3.722665430824395e-05,5.168233392843221e-05,6.333680053951938e-05,3.817019109877662e-05,6.679655959253608e-05,1.6897818822997049e-06,0.021021914506035785
27.950000000000003,0.011842611696714403,0.0025225202091182573,0.0017470470343901945,0.003078676687029346,0.00046626286973592505,0.00035974210643026935,0.0006360074525872573,3.671415442341682e-05,5.0962404073049114e-05,6.311324489350275e-05,3.7816482181697305e-05,6.615572438631141e-05,1.6839206786102105e-06,0.020909313986642235
28.0,0.011797701069789472,0.002513079342345907,0.0017314542385592601,0.0030502285659218266,0.000464594138021671,0.0003564256069335403,0.0006299378316948529,3.6209329628935385e-05,5.025335626370637e-05,6.288961396556929e-05,3.746629510050449e-05,6.552147333009949e-05,1.6780192654452454e-06,0.020797438880820786
28.05,0.011752943273840223,0.002503650182690706,0.001716011500210472,0.0030220625671995797,0.0004629253989851385,0.00035314194215504166,0.0006239302045788454,3.571205602990168e-05,4.9555013498785954e-05,6.266592280303235e-05,3.7119590595413464e-05,6.489372908362819e-05,1.6720651235350845e-06,0.020686283446794306
28.1,0.011708338020340263,0.0024942330868677775,0.0017007173026542875,0.00299417575632352,0.0004612567545276344,0.0003498907740798222,0.0006179839121733529,3.5222211872672926e-05,4.886720185522434e-05,6.244218619220042e-05,3.677632977977204e-05,6.42724150166452e-05,1.666059991586749e-06,0.02057584201167476
28.150000000000002,0.011663885018848083,0.002484828405810479,0.0016855701448164526,0.002966565229909115,0.000459588305095987,0.0003466717681490985,0.0006120983024254211,3.473967750544536e-05,4.81897504315423e-05,6.221841867015015e-05,3.643647497945999e-05,6.36574572566698e-05,1.6600193901021545e-06,0.020466108973288006
28.200000000000003,0.011619583977037034,0.0024754364847172417,0.001670568541081745,0.002939228115402391,0.0004579201496908026,0.00034348459322838007,0.0006062727302258963,3.4264335339608664e-05,4.752249129199408e-05,6.199463454892724e-05,3.6099990353944605e-05,6.304878621486591e-05,1.6539683207055946e-06,0.020357078797453538
28.25,0.011575434600725092,0.0024660576630986704,0.0016557110211390866,0.0029121615707589595,0.00045625238587495507,0.0003403289215757708,0.000600506557340778,3.379606981185474e-05,4.686525941181196e-05,6.177084794589495e-05,3.5766842121685423e-05,6.24463371542878e-05,1.647934329748507e-06,0.020248746011288593
28.3,0.011531436593904402,0.002456692274824876,0.0016409961298280138,0.0028853627841260495,0.00045458510978229786,0.00033720442881044784,0.0005947991523430545,3.333476734702527e-05,4.621789262352358e-05,6.154707281195564e-05,3.543699831987137e-05,6.185004962563951e-05,1.6419399192867695e-06,0.02014110519426645
28.35,0.011487589658770638,0.0024473406481730336,0.0016264224269865134,0.002858828973527548,0.00045291841612658807,0.00033411079388132503,0.0005891498905450302,3.28803163216837e-05,4.558023156432147e-05,6.132332294961908e-05,3.5110428155706955e-05,6.125986590621357e-05,1.635996575839406e-06,0.02003415096948406
28.400000000000002,0.011443893495752113,0.0024380031058751275,0.001611988487300198,0.002832557386551995,0.00045125239821060926,0.00033104769903589916,0.0005835581539311408,3.243260702839676e-05,4.495211962446281e-05,6.109961201538154e-05,3.478710111895208e-05,6.0675728852438016e-05,1.6301020871805441e-06,0.019927877997383894
28.450000000000003,0.011400347803538708,0.002428679965165873,0.001597692900152828,0.002806545300043542,0.00044958714793548514,0.000328014829789285,0.0005780233310912662,3.199153164071163e-05,4.43334028966797e-05,6.087595350499984e-05,3.4466986092423155e-05,6.009757974010091e-05,1.6242416116372482e-06,0.019822280973203536
28.5,0.011356952279110577,0.0024193715378307973,0.0015835342694781698,0.0027807900197958407,0.00044792275581017227,0.00032501187489344024,0.0005725448171545394,3.155698417881453e-05,4.372393012657892e-05,6.0652360724921655e-05,3.415005070028755e-05,5.952535667453108e-05,1.6183919322664956e-06,0.019717354628410934
28.55,0.011313706617766636,0.0024100781302544495,0.0015695112136131753,0.0027552888802488476,0.000446259310961122,0.0003220385263065821,0.0005671220137236533,3.112886047585603e-05,4.312355266400985e-05,6.042884675711879e-05,3.383626107231754e-05,5.895899400439957e-05,1.6125277194150316e-06,0.019613093735567584
28.6,0.01127061051315287,0.002400800043468736,0.001555622365152495,0.0027300392441885323,0.0004445969011421034,0.0003190944791627996,0.000561754328809671,3.070705814492913e-05,4.253212441537986e-05,6.0205424426766414e-05,3.352558209255744e-05,5.839842290817497e-05,1.6066282052767982e-06,0.019509493115270286
28.650000000000002,0.01122766365729039,0.0023915375732013484,0.001541866370804292,0.0027050385024494513,0.00044293561274417537,0.0003161794317418604,0.0005564411767673344,3.0291476546684904e-05,4.1949501796894775e-05,5.998210628195976e-05,3.3217978072634924e-05,5.7843573012481636e-05,1.600682548079685e-06,0.01940654764325759
28.700000000000003,0.011184865740603317,0.0023822910099242783,0.0015282418912473685,0.0026802840736201866,0.0004412755308058009,0.00031329308543921573,0.0005511819782308752,2.9882016757571858e-05,4.13755436887037e-05,5.9758904591936906e-05,3.291341367725193e-05,5.7294374628318924e-05,1.594692576997943e-06,0.019304252255791823
28.75,0.011142216451946439,0.0023730606389023947,0.0015147476009895904,0.002655773403751621,0.00043961673902309347,0.000310435144736205,0.0005459761600503302,2.9478581538684732e-05,4.081011138992725e-05,5.953583136570801e-05,3.261185486165465e-05,5.6750761025622034e-05,1.5886723146671e-06,0.019202601951895937
28.8,0.011099715478632649,0.002363846740242069,0.0015013821882275988,0.0026315039660680228,0.00043795931976018705,0.00030760531717045935,0.0005408231552283561,2.9081075305209254e-05,4.0253068574549104e-05,5.931289838771944e-05,3.231326957552378e-05,5.621267015194993e-05,1.5826443518649527e-06,0.019101591791676167
28.85,0.011057362506460213,0.0023546495889398395,0.0014881443547078135,0.002607473260680948,0.00043630335405972243,0.0003048033133065099,0.0005357224028575523,2.868940409645056e-05,3.970428124815289e-05,5.9090117262574506e-05,3.201762804602963e-05,5.5680045340849926e-05,1.576633925196845e-06,0.01900121689093185
28.900000000000002,0.011015157219739792,0.0023454694549310835,0.0014750328155887038,0.0025836788143059016,0.0004346489216534399,0.00030202884670659647,0.0005306733480582834,2.8303475546432822e-05,3.916361770548624e-05,5.886749945813003e-05,3.172490255977521e-05,5.5152834813120484e-05,1.5706623693892453e-06,0.01890147241343613
28.950000000000003,0.010973099301321274,0.0023363066031387024,0.001462046299304331,0.002560118179981766,0.00043299610097287204,0.0002992816339016824,0.0005256754419170081,2.7923198855059508e-05,3.863094848883671e-05,5.864505633627067e-05,3.1435066791553984e-05,5.4630990082773346e-05,1.5647418473220945e-06,0.018802353562939456
29.0,0.010931188432620404,0.002327161293521789,0.0014491835474291512,0.0025367889367929703,0.0004313449691601283,0.0002965613943626748,0.0005207281414251131,2.7548484759823623e-05,3.8106146347204345e-05,5.842279916342574e-05,3.114809484433184e-05,5.41144636594889e-05,1.5588726500521687e-06,0.01870385557673656
29.05,0.01088942429364519,0.0023180337811242687,0.001436443314544066,0.002513688689594366,0.00042969560207876414,0.0002938678504718513,0.0005158309094182516,2.7179245508057892e-05,3.758908619625654e-05,5.820073909780709e-05,3.086396023975636e-05,5.3603206619702327e-05,1.55304350705831e-06,0.01860597372204539
29.1,0.01084780656302213,0.00230892431612351,0.0014238243681037267,0.002490815068738822,0.0004280480743247284,0.0002912007274944965,0.000510983214516192,2.6815394829715546e-05,3.7079645079051904e-05,5.7978887156206014e-05,3.0582635112820265e-05,5.309716665439549e-05,1.5472347040859337e-06,0.018508703295859887
29.150000000000002,0.010806334918022213,0.002299833143878874,0.0014113254883050645,0.002468165729807477,0.00042640245923738097,0.00028855975355074586,0.0005061845310631695,2.6456847910671433e-05,3.657770212751829e-05,5.7757254168514045e-05,3.0304089814769642e-05,5.2596287085184214e-05,1.541423194313453e-06,0.018412039628165892
29.200000000000003,0.010765009034586723,0.0022907605049802032,0.0013989454679570546,0.002445738353342663,0.0004247588289105751,0.0002859446595876413,0.0005014343390687484,2.610352136653397e-05,3.6083138524671456e-05,5.753585073155791e-05,3.00282930278116e-05,5.210050710124987e-05,1.5355883361507486e-06,0.018315978087521584
29.25,0.010723828587352845,0.002281706635296239,0.0013866831123516997,0.002423530644583463,0.00042311725420379824,0.00028335517935139707,0.0004967321241491918,2.5755333216957685e-05,3.5595837467559216e-05,5.731468717444733e-05,2.975521236893424e-05,5.1609763167956503e-05,1.5297168339233997e-06,0.01822051408751841
29.3,0.010682793249679048,0.0022726717660229395,0.0013745372391362205,0.0024015403332038813,0.000421477804753364,0.00028079104935987726,0.0004920773774693382,2.5412202860445774e-05,3.511568413091566e-05,5.7093773545204356e-05,2.9484815339392282e-05,5.1123991268591135e-05,1.5238058689192082e-06,0.01812564309263814
29.35,0.010641902693670297,0.0022636561237317134,0.00136250667818646,0.0023797651730536255,0.0004198405489836523,0.000278252008875287,0.00048746959568498764,2.5074051049632665e-05,3.464256563151055e-05,5.68731196235008e-05,2.921707039061895e-05,5.0643129434908724e-05,1.5178637871258767e-06,0.01803136062210332
29.400000000000002,0.010601156590203038,0.00225465993041753,0.0013505902714814732,0.002358202941901452,0.0004182055541183888,0.00027573779987707453,0.0004829082808857926,2.474079986703554e-05,3.417637099317755e-05,5.6652734958029886e-05,2.8951947847310783e-05,5.0167119949963634e-05,1.5119080468191641e-06,0.017937662250547083
29.450000000000003,0.01056055460894999,0.0022456834035469173,0.001338786872979309,0.002336851441181075,0.0004165728861919605,0.0002732481670350471,0.00047839294053865397,2.441237270126505e-05,3.371699111250682e-05,5.643262892088761e-05,2.8689420461415968e-05,4.969591068448778e-05,1.5059608395064753e-06,0.017844543605143023
29.5,0.010520096418404736,0.0022367267561058265,0.0013270953484939712,0.0023157084957396152,0.00041494261006076174,0.00027078285768269923,0.00047392308743162125,2.4088694223685293e-05,3.3264318725187226e-05,5.621281076683996e-05,2.842946345861496e-05,4.922945523560212e-05,1.5000436469475785e-06,0.017752000359976105
29.55,0.010479781685906108,0.002227790196647354,0.001315514575573545,0.002294771953588554,0.00041331478941456477,0.00026834162179075285,0.00046949823961829146,2.3769690365513788e-05,3.2818248372984746e-05,5.599328968364486e-05,2.8172054060176492e-05,4.8767711823055986e-05,1.4941722352655156e-06,0.01766002822907982
29.6,0.010439610077662396,0.002218873929339321,0.0013040434433794956,0.002274039685657205,0.0004116894867879119,0.0002659242119409111,0.00046511792036271006,2.3455288295353127e-05,3.237867637134482e-05,5.577407482118026e-05,2.7917170588440814e-05,4.8310641194786614e-05,1.488353182376922e-06,0.017568622959583433
29.650000000000002,0.01039958125877532,0.0022099781540116845,0.001292680852567111,0.0022535095855486416,0.00041006676357152236,0.00026353038329982243,0.00046078165808476393,2.314541639714589e-05,3.1945500777606726e-05,5.555517529172306e-05,2.766479136365975e-05,4.78582040300821e-05,1.4825826054674155e-06,0.017477780326324553
29.700000000000003,0.010359694893263842,0.0022011030662037892,0.0012814257151670956,0.002233179569298094,0.00040844668002371033,0.0002611598935932562,0.00045648898630606916,2.284000424854555e-05,3.15186213598196e-05,5.533660014032097e-05,2.7414893650166856e-05,4.7410358449329404e-05,1.4768473925271607e-06,0.01738749612909657
29.75,0.010319950644087753,0.0021922488572114394,0.001270276954468301,0.0022130475751337775,0.00040682929528181006,0.00025881250308048935,0.0004522394435963485,2.2538982599695975e-05,3.109793956614954e-05,5.511835829128211e-05,2.7167452899429764e-05,4.696705821615588e-05,1.4711285919996675e-06,0.017297766193024634
29.8,0.010280348173171071,0.0021834157141337853,0.0012592335049015806,0.0021931115632401357,0.0004052146673736025,0.00025648797452890203,0.00044803257352029463,2.224228335241216e-05,3.068335849486746e-05,5.490045848270006e-05,2.6922442469269805e-05,4.652825205699582e-05,1.4654059341753393e-06,0.01720858637165979
29.85,0.010240887141425258,0.0021746038199200258,0.0012482943119247743,0.0021733695155234894,0.00040360285322874105,0.00025418607318878435,0.00044386792458492086,2.1949839539755162e-05,3.0274782864907664e-05,5.468290920420147e-05,2.667983388857411e-05,4.609388426365277e-05,1.459662358179166e-06,0.01711995255191526
29.900000000000002,0.010201567208772216,0.0021658133534159024,0.0012374583319087952,0.002153819435380051,0.00040199390869017016,0.00025190656676835033,0.00043974505018739104,2.166158530599325e-05,2.9872118986985515e-05,5.446571865290284e-05,2.6439597610833834e-05,4.566389644785986e-05,1.4538877510726973e-06,0.01703186065987853
29.950000000000003,0.010162388034167113,0.002157044489409995,0.0012267245320248265,0.0021344593474663023,0.0004003878885255346,0.00024964922540896114,0.0004356635085633304,2.1377455886941728e-05,2.9475274735263373e-05,5.4248894718854425e-05,2.6201704087018867e-05,4.5238230052031396e-05,1.4480812349511456e-06,0.016944306666281123
30.0,0.010123349275620995,0.0021482973986798005,0.0012160918901326116,0.002115287297471707,0.000398784846438575,0.00024741382166055615,0.0004316228627356141,2.1097387590673303e-05,2.9084159519552774e-05,5.40324450048132e-05,2.5966124914541803e-05,4.481682904726822e-05,1.442251341059701e-06,0.016857286590157772
30.05,0.01008445059022321,0.002139572248037591,0.0012055593946698278,0.0020963013518937364,0.00039718483508050537,0.0002452001304572905,0.00042762268046362946,2.082131777859076e-05,2.869868425804076e-05,5.381637687745477e-05,2.573283380094727e-05,4.439964220621572e-05,1.436413896698072e-06,0.016770796499643744
30.1,0.010045691634163658,0.0021308692003760535,0.0011951260445425466,0.0020774995978152036,0.0003955879060613709,0.0002430079290933811,0.00042366253419301485,2.0549184846854223e-05,2.8318761350528916e-05,5.3600697539854736e-05,2.5501807122080134e-05,4.3986624433150303e-05,1.4305882862276649e-06,0.016684832509823926
30.150000000000002,0.010007072062754818,0.0021221884147136897,0.0011847908490167564,0.0020588801426838616,0.0003939941099613802,0.00024083699719915755,0.000419742001005867,2.028092820815489e-05,2.7944304652173272e-05,5.3385414109909386e-05,2.5273023945011725e-05,4.3577736844594346e-05,1.4247931357344876e-06,0.016599390778231107
30.200000000000003,0.009968591530453609,0.0021135300462399834,0.0011745528276109498,0.002040441114094267,0.0003924034963422115,0.0002386871167173194,0.0004158606625714188,2.0016488273828263e-05,2.757522944771481e-05,5.317053368753412e-05,2.504646550531571e-05,4.317294557305159e-05,1.4190422946017277e-06,0.016514467498811802
30.25,0.009930249690883053,0.0021048942463603236,0.001164411009989765,0.002022180659571883,0.00039081611375828723,0.00023655807187939853,0.0004120181050971841,1.9755806436300086e-05,2.721145242619082e-05,5.295606339545276e-05,2.482211424974111e-05,4.277221955119825e-05,1.4133418712371026e-06,0.016430058895470015
30.3,0.009892046196853733,0.002096281162740678,0.0011543644358586688,0.002004096946359391,0.0003892320097680158,0.0002344496491824254,0.0004082139192805659,1.9498825051858724e-05,2.685289165611827e-05,5.2742010383813056e-05,2.45999526520862e-05,4.2375527760337216e-05,1.4076890911536941e-06,0.016346161216638844
30.35,0.009853980700385094,0.0020876909393520186,0.001144412154859682,0.0019861881612052187,0.00038765123094499797,0.00023236163736580002,0.0004044477002609284,1.9245487423748705e-05,2.649946656114173e-05,5.252838179660725e-05,2.4379962060857152e-05,4.198283654526368e-05,1.402073305486389e-06,0.016262770732066844
30.400000000000002,0.00981605285272653,0.002079123716514485,0.001134553226468128,0.001968452510154233,0.00038607382288919365,0.0002302938273883645,0.00040071904757212556,1.8995737785579768e-05,2.615109789613811e-05,5.2315184706282776e-05,2.416212183105733e-05,4.159410758302444e-05,1.3964786596309297e-06,0.01617988373217477
30.450000000000003,0.009778262304378293,0.002070579630941286,0.001124786719890403,0.0019508882183405993,0.0003844998302380481,0.00022824601240567779,0.0003970275650954862,1.8749521285046622e-05,2.580770772377156e-05,5.2102426030164065e-05,2.3946408930893492e-05,4.120929695028697e-05,1.3908875515749636e-06,0.016097496529761533
30.5,0.009740608705112215,0.002062058815782338,0.001115111713962758,0.0019334935297827848,0.0003829292966775747,0.000226217987747491,0.00039337286101325095,1.8506783967954202e-05,2.5469219391491447e-05,5.189011244675228e-05,2.3732798111282154e-05,4.082835549572286e-05,1.3852842578417418e-06,0.016015605463749458
30.55,0.009703091703992238,0.002053561400667626,0.0011055272970510828,0.0019162667071806762,0.00038136226495339153,0.00022420955089542187,0.00038975454776245683,1.8267472762543072e-05,2.5135557508965746e-05,5.1678250330584795e-05,2.3521262604664496e-05,4.045123044236414e-05,1.3796582513345504e-06,0.015934206904403354
30.6,0.00966571094939478,0.0020450875117503007,0.0010960325669516885,0.0018992060317148136,0.0003797987768817108,0.0002222205014608288,0.0003861722419892689,1.803153546410963e-05,2.480664792594235e-05,5.1466845720894396e-05,2.331177520616327e-05,4.007786788108168e-05,1.3740064801631033e-06,0.015853297258821748
30.650000000000002,0.00962846608902889,0.002036637271749487,0.0010866266307930734,0.0018823098028476965,0.0003782388733602776,0.00022025064116288086,0.0003826255645037507,1.7798920719914845e-05,2.448241771052915e-05,5.12559043324648e-05,2.3104309508567522e-05,3.970821562634619e-05,1.3683338867263403e-06,0.0157728729752306
30.700000000000003,0.009591356769956236,0.0020282107999928184,0.0010773086049386679,0.0018655763381271616,0.0003766825943792567,0.00021829977380682464,0.0003791141402350738,1.756957801437563e-05,2.416279512788432e-05,5.104543160824478e-05,2.2898841029795353e-05,3.934222582893093e-05,1.3626521057257026e-06,0.015692930545150995
30.75,0.009554382638610909,0.0020198082124586823,0.0010680776148905518,0.0018490039729918077,0.00037512997903206574,0.00021636770526244634,0.00037563759818716165,1.734345765453253e-05,2.3847709619307296e-05,5.0835432804321276e-05,2.2695347993768752e-05,3.897985679206972e-05,1.3569769150850098e-06,0.015613466503212705
30.8,0.00951754334081903,0.002011429621818178,0.0010589327951941309,0.0018325910605784422,0.0003735810655261515,0.0002144542434427272,0.00037219557139476383,1.7120510755787303e-05,2.353709178172119e-05,5.062591309067982e-05,2.2493811598016026e-05,3.862107360528174e-05,1.3513250206378364e-06,0.01553447742462555
30.85,0.009480838521818214,0.002003075137476788,0.0010498732893437712,0.0018163359715315495,0.0003720358911937098,0.00021255919828269356,0.0003687876968799608,1.69006892279048e-05,2.323087334753811e-05,5.041687764735654e-05,2.2294215708429102e-05,3.8265847457213976e-05,1.345710604035377e-06,0.015455959920519166
30.900000000000002,0.009444267826276807,0.0019947448656157506,0.0010408982496893763,0.0018002370938147393,0.00037049449250234475,0.00021068238171845783,0.0003654136156090922,1.6683945761273122e-05,2.292898716489871e-05,5.020833173597083e-05,2.2096546040877814e-05,3.791415376340674e-05,1.34014232745939e-06,0.015377910632020455
30.950000000000003,0.009407830898312979,0.0019864389092331394,0.0010320068373439037,0.0017842928325241723,0.00036895690506566703,0.0002088236076664517,0.0003620729724501102,1.6470233813417205e-05,2.26313671782789e-05,5.000028073121023e-05,2.1900788995831448e-05,3.7565969490054924e-05,1.3346217009866626e-06,0.015300326224506207
31.0,0.009371527381513622,0.0019781573681846446,0.0010231982220918112,0.0017685016097039408,0.00036742316365382977,0.00020698269200285026,0.000358765416130353,1.625950759576111e-05,2.2337948409456905e-05,4.979273010473269e-05,2.170693038372897e-05,3.722127022037634e-05,1.329143206337881e-06,0.015223203383201449
31.05,0.009335356918953071,0.00196990033922405,0.0010144715822984222,0.0017528618641633814,0.0003658933022039993,0.00020515945254318522,0.0003554905991947371,1.605172206063465e-05,2.204866693883464e-05,4.958568536357965e-05,2.1514954301179157e-05,3.6880027562540655e-05,1.3236957742420463e-06,0.015146538810581856
31.1,0.009299319153211662,0.001961667916043415,0.0010058261048202116,0.0017373720512963147,0.0003643673538307611,0.00020335370902214902,0.00035224817796436844,1.5846832888520577e-05,2.176345988710795e-05,4.9379151954611975e-05,2.1324842387203552e-05,3.654220742736923e-05,1.3182650401380562e-06,0.015070329225773832
31.150000000000002,0.0092634137263941,0.001953460189312945,0.00099726098491599,0.0017220306429021766,0.0003628453508364579,0.00020156528307358607,0.0003490378124955659,1.5644796475537997e-05,2.148226539727979e-05,4.917313515375974e-05,2.1136573611588094e-05,3.620776952608391e-05,1.3128361324558083e-06,0.014994571366227527
31.200000000000003,0.009227640280147649,0.0019452772467205574,0.00098877542615899,0.001706836127009036,0.0003613273247214596,0.0001997939982106724,0.0003458591665392983,1.544556992115816e-05,2.120502261701077e-05,4.8967639962499464e-05,2.0950124640064218e-05,3.5876668191163e-05,1.307396713394889e-06,0.014919261991552956
31.25,0.009191998455680174,0.0019371191730111433,0.0009803686403498425,0.0016917870076984776,0.00035981330619436414,0.00019803967980628226,0.00034271190750103183,1.5249111016148081e-05,2.0931671681300572e-05,4.8762671033130956e-05,2.076547070533157e-05,3.5548854357981435e-05,1.3019395249092227e-06,0.014844397888560118
31.3,0.00915648789377797,0.0019289860500255134,0.0009720398474304316,0.0016768818049323268,0.0003583033251821271,0.00019630215507353998,0.0003395957064009833,1.505537823073716e-05,2.066215369549308e-05,4.8558232639204225e-05,2.0582586812063833e-05,3.522427831456051e-05,1.2964636486770957e-06,0.014769975876163627
31.35,0.009121108234823457,0.0019208779567390405,0.0009637882753986298,0.0016621190543812143,0.00035679741084012115,0.000194581253046558,0.00033651023783478034,1.486433070300185e-05,2.039641071859777e-05,4.835432869881192e-05,2.04014490379351e-05,3.4902892676101196e-05,1.290974351953948e-06,0.014695992809250201
31.400000000000002,0.009085859118812684,0.001912794969299985,0.0009556131602238949,0.0016474973072549428,0.00035529559156212236,0.0001928768045613576,0.0003334551799345204,1.4675928227462676e-05,2.0134385746918817e-05,4.8150962848082214e-05,2.0222035674056012e-05,3.4584654998185836e-05,1.2854819330668663e-06,0.01462244558107728
31.450000000000003,0.009050740185372663,0.0019047371610675101,0.0009475137457637273,0.001633015130134653,0.0003537978949902238,0.00019118864223697257,0.00033043021433022934,1.4490131243888296e-05,1.987602269798382e-05,4.7948138552128635e-05,2.004432798007176e-05,3.4269529514653574e-05,1.2799998239267895e-06,0.014549331123708632
31.5,0.00901575107377854,0.001896704602649382,0.0009394892836809795,0.0016186711048067682,0.00035230434802467587,0.00018951660045673466,0.0003274350261117141,1.4306900826301142e-05,1.9621266394763698e-05,4.774585923294803e-05,1.986831040465656e-05,3.395748765811376e-05,1.2745419775399542e-06,0.014476646406003118
31.55,0.008980891422970582,0.0018886973619393545,0.0009315390333620055,0.001604463828098693,0.0003508149768336518,0.00018786051534973804,0.00032446930379080526,1.4126198672179448e-05,1.9370062550176023e-05,4.7544128389881264e-05,1.9693970226098877e-05,3.364850725856643e-05,1.269119966570032e-06,0.014404388429408303
31.6,0.008946160871571025,0.0018807155041542433,0.0009236622618356528,0.001590391911716267,0.00034932980686293953,0.0001862202247724841,0.0003215327392639893,1.3947987091851267e-05,1.912235775186504e-05,4.7342949689083614e-05,1.952129667982944e-05,3.334257057182846e-05,1.2637407285718425e-06,0.014332554222689631
31.650000000000002,0.008911559057900732,0.0018727590918706778,0.0009158582436930753,0.001576453982082935,0.0003478488628455573,0.00018459556829070206,0.00031862502777542205,1.3772228998076142e-05,1.8878099447252006e-05,4.7142327003893477e-05,1.9350279738526847e-05,3.3039661514497964e-05,1.2584056079546078e-06,0.0142611408367693
31.700000000000003,0.008877085619995685,0.0018648281850615403,0.0009081262610083717,0.0015626486801806306,0.000346372168811294,0.00018298638716134663,0.0003157458678803235,1.3598887895811151e-05,1.8637235928851066e-05,4.694226439704585e-05,1.9180908776970007e-05,3.273976263301332e-05,1.2531105316280352e-06,0.014190145340262509
31.75,0.008842740195623325,0.001856922841132089,0.0009004656032600356,0.0015489746613923554,0.00034489974809617357,0.00018139252431477015,0.0003128949614087494,1.342792787215825e-05,1.839971631984627e-05,4.674276604665014e-05,1.901317137549601e-05,3.2442852383079605e-05,1.2478468766564886e-06,0.01411956481610138
31.8,0.00880852242229871,0.001849043114955759,0.0008928755672532098,0.0015354305953464286,0.0003434316233518421,0.00017981382433706784,0.0003100720134297352,1.325931358649016e-05,1.8165490559926024e-05,4.654383612866753e-05,1.8847052488963267e-05,3.214890323444563e-05,1.2426029903363532e-06,0.014049396359961582
31.85,0.008774431937300542,0.0018411890589096547,0.0008853554570427437,0.0015220151657624064,0.0003419678165548792,0.00017825013345259654,0.0003072767322158127,1.309301026075241e-05,1.793450939137149e-05,4.634547867722356e-05,1.868253413825692e-05,3.185788095779776e-05,1.237366460455191e-06,0.013979637081124494
31.900000000000002,0.008740468377686985,0.001833360722909717,0.0008779045838570365,0.0015087270702986383,0.0003405083490160308,0.00017670129950666331,0.0003045088292078923,1.2928983669938608e-05,1.770672434539505e-05,4.614769744881794e-05,1.8519595682565855e-05,3.1569745226628774e-05,1.2321266800664038e-06,0.013910284105536375
