volume,theta_bin_left_deg,theta_bin_right_deg,theta_bin_center_deg,counts,mean_theta_deg,std_theta_deg,mean_Eprime_keV,std_Eprime_keV,mean_Et_keV,std_Et_keV,mean_qc_keV_c,std_qc_keV_c,mean_Q_keV_c,std_Q_keV_c,mean_Abs_Q_keV_c,std_Abs_Q_keV_c,mean_Q_au,std_Q_au
3,86.0,88.0,87.0,25,87.06394269747476,0.5817073123598798,296.98440174116433,1.7497351904373986,365.01559825883567,1.7497351904373986,711.5335669112346,2.1541935034519297,-93.62647307565253,0.6141589427506506,93.62647307565253,0.6141589427506506,-25.118574729609676,0.16476960834437335
3,88.0,90.0,89.0,33,89.17023754562707,0.5788546334737754,293.2426457884107,11.271367451244046,368.7573542115893,11.271367451244046,720.1929183927311,4.896264265876217,-98.39772355678949,11.487512208629095,98.39772355678949,11.487512208629095,-26.398629481509662,3.08192677125195
3,90.0,92.0,91.0,25,91.04394060954823,0.5927644466845516,281.2402793429365,21.306968379328545,380.7597206570635,21.306968379328538,724.1987516754956,7.480369290284941,-93.2574111689109,22.1205791308146,94.28816630781299,16.969140264905462,-25.019560970148177,5.9346187216797315
3,92.0,94.0,93.0,23,93.03231308635904,0.5977394900646166,280.65703787890584,3.370210295312667,381.34296212109416,3.370210295312667,732.5657264602223,2.339218445499546,-100.27504000442605,3.2171469169457385,100.27504000442605,3.2171469169457385,-26.90228525248996,0.8631121369288187
3,94.0,96.0,95.0,35,95.08125392440633,0.539846130030117,270.4337290049336,25.113173853439978,391.5662709950664,25.113173853439978,737.2906342581155,9.263398022580207,-96.99337631152802,26.828431150411205,100.2599277058622,7.5150211872310555,-26.02186423480515,7.1976646197627305
3,96.0,98.0,97.0,30,97.02090318114871,0.602878378702382,268.4887767721365,7.259176202119714,393.5112232278635,7.259176202119714,744.1757602171373,3.6901153295573366,-101.8527620728826,7.812503057898552,101.8527620728826,7.812503057898552,-27.325564356969938,2.0959770825347968
3,98.0,100.0,99.0,17,99.06572266620226,0.6443025404825024,264.8486944593586,1.5275691634679087,397.1513055406414,1.5275691634679087,750.7435711530834,1.8480939619537708,-105.04879337591395,0.5494355471439474,105.04879337591395,0.5494355471439474,-28.183011492231525,0.1474052946423349
3,100.0,102.0,101.0,21,101.07204721101864,0.6437713799260358,260.19938662978484,1.4604931772069314,401.80061337021516,1.4604931772069314,756.3611284776829,1.762546616158973,-106.72412710168484,0.5271626528537701,106.72412710168484,0.5271626528537701,-28.632478336441366,0.14142981205398017
3,102.0,104.0,103.0,28,103.04335119305813,0.5466913856461715,251.6719392534723,21.99483873217445,410.3280607465277,21.994838732174454,759.6841321371131,10.43627156175469,-103.57620581488602,25.03295001802858,105.30020843802335,15.912508739049988,-27.787938395035123,6.715964033189151
3,104.0,106.0,105.0,19,105.031354081993,0.6315350457849283,251.57718003535516,1.3187782397817216,410.4228199646448,1.3187782397817123,766.7446684108803,1.5848438808976597,-109.84560763535522,0.4788595434625808,109.84560763535522,0.4788595434625808,-29.46992462141108,0.1284708142079909
3,106.0,108.0,107.0,30,107.0050407604406,0.6004204220004759,243.9814109753783,15.249033716149782,418.01858902462175,15.249033716149771,769.66044192412,8.37794122122525,-107.1559986328179,17.688044478178846,107.1559986328179,17.688044478178846,-28.748342973568,4.745436332807186
3,108.0,110.0,109.0,21,108.7537208408324,0.44420626180969186,244.1036061252003,0.8541954803965602,417.89639387479974,0.8541954803965588,775.7101895402845,1.0227912324443547,-112.56616996493197,0.3117832576672664,112.56616996493197,0.3117832576672664,-30.199810581408915,0.08364675929668147
3,110.0,112.0,111.0,13,110.81936577762802,0.5307339650825607,240.21256878129458,0.9774851720112622,421.7874312187054,0.9774851720112827,780.3653594139736,1.1684010840544408,-113.98809014611642,0.35766404505633487,113.98809014611642,0.35766404505633487,-30.581290382551927,0.09595588457746212
3,112.0,114.0,113.0,17,113.0906667996774,0.662352714290798,234.73157862580115,6.087354635490003,427.26842137419885,6.087354635490008,784.3565383304336,3.6584920543532715,-113.79732622850747,6.889159477409609,113.79732622850747,6.889159477409609,-30.53011129225018,1.8482578855414813
3,114.0,116.0,115.0,21,115.00997456398281,0.4978063102729885,232.83997725391168,0.8345773577560206,429.1600227460883,0.8345773577560128,789.1632623992574,0.9942352963640977,-116.69218640337485,0.30684917409507484,116.69218640337485,0.30684917409507484,-31.306758742970892,0.08232301887520826
3,116.0,118.0,117.0,21,116.94535709181379,0.7242201516970825,224.84065467257338,15.554076841722093,437.1593453274266,15.554076841722079,789.7972106990095,9.997075524341113,-111.88877976597448,19.031959711104516,111.88877976597448,19.031959711104516,-30.018076977924032,5.105988579405511
3,118.0,120.0,119.0,24,118.78980781234527,0.5977187736227705,226.76404234560982,0.9172305155286705,435.2359576543902,0.9172305155286792,796.3919933021117,1.0897172422864385,-118.93037896195621,0.3385683865349943,118.93037896195621,0.3385683865349943,-31.907232147502057,0.0908328065652012
3,120.0,122.0,121.0,16,121.27505185478068,0.5756082153679029,216.94035001123737,16.44090795802588,445.0596499887626,16.440907958025885,796.6077528077534,11.82033407142275,-112.60067621888388,21.14928434066768,112.60067621888388,21.14928434066768,-30.209068090423806,5.674034936246822
3,122.0,124.0,123.0,23,122.98912633173056,0.6167378900848056,212.10340570304865,41.00042649244009,449.8965942969513,41.00042649244008,798.0801277499781,26.710898259981644,-109.6315779903069,55.437480161753214,122.21190450202921,4.906295730963297,-29.412503686317702,14.87304223388901
3,124.0,126.0,125.0,14,124.70439980713344,0.5247230911068137,218.26370066495207,0.7012156149954593,443.73629933504793,0.7012156149954615,806.4733415575781,0.8301093835858362,-122.0759033143174,0.2601731811841908,122.0759033143174,0.2601731811841908,-32.751129027444854,0.06980055191158223
3,126.0,128.0,127.0,20,126.98417983829327,0.4683725513178184,212.5584587025005,12.312664596181774,449.4415412974995,12.312664596181778,807.9462574345897,9.076167892268195,-119.59435126864562,16.007160636012138,119.59435126864562,16.007160636012138,-32.08536593227565,4.294480475833466
3,128.0,130.0,129.0,14,128.95912672992887,0.4788387641472249,212.86026469752855,0.5752466021647723,449.1397353024714,0.5752466021647651,812.8629717105907,0.6794492765977785,-124.08395386799599,0.21413527210074557,124.08395386799599,0.21413527210074557,-33.28985879303854,0.05744927324306853
